ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5330.3 at 2013-11-22T17:05:05. Report at Friday, November 22, 2013. Processed Saturday at 2013-11-23T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,28.590,2.430,2.514,.157,.62,10.69,26.90,24.6,18.50,1.45,2.79,f,1300 Smiles,,6.63,+3,6.51,6.70,6.63,6.51,+1.68,7.25,5.00,,
TIX,599.496,93.847,-,.194,.02,103.00,24.80,8.3,18.15,1.37,8.81,,360 Cap Indust Fund,†,2.06,-2,2.05,2.06,2.09,2.05,+.26,2.26,1.423,,
TGP,873.314,68.155,5.944,.182,.58,1.26,-7.40,-,6.25,-,8.56,,360 Capital Grp,†,.73,+.5,.72,.73,.735,.72,+1.91,.79,.465,,
NNW,8128.20,30.639,-,.029,-,-,-,-,-,-,-,,99 Wuxian,,.435,+2.5,.435,.44,.47,.41,+7.10,.60,.35,,
AYI,-,53.255,32.698,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.002,-,.001,.002,.002,.002,+1.22,.006,.001,,
AAY,565.416,6.245,7.914,.001,.01,1.10,3.98,.3,-,-,-,,AACL Hldgs,†,.011,+.2,-,-,.012,.01,+23.44,.03,.003,,
ABP,4627.51,122.642,176.191,1.119,2.32,.97,13.68,16.5,16.50,.83,7.30,,Abacus Prop,,2.26,+1,2.25,2.26,2.29,2.24,+1.67,2.51,2.02,,
ALR,101.677,8.321,8.609,.080,1.22,1.07,2.97,43.9,9.50,.31,7.28,f,Aberdeen Leaders,,1.305,-,1.305,1.32,1.345,1.30,+1.22,1.365,1.04,,
AKG,134.050,7.477,.090,.059,.10,11.00,6.80,16.2,5.00,1.36,4.55,f,Academies A'asia,,1.10,-,1.055,1.10,1.10,1.10,+1.22,1.10,.55,,
ACR,4632.55,156.294,231.742,.405,.14,17.36,4.16,58.4,8.00,.52,3.29,,Acrux,,2.43,-21,2.43,2.44,2.66,2.40,-6.73,4.12,2.40,,
