ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 22, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4719.6 at 2010-10-22T16:39:55. Report at Friday, October 22, 2010. Processed Saturday at 2010-10-23T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,1.073,1.624,.655,.076,.15,23.7,21.00,16.9,13.70,1.53,3.86,f,1300 Smiles,,3.55,-5,3.55,3.62,3.60,3.55,-.58,3.62,2.65,,
TQH,19.031,2.088,2.906,.011,-.07,-,.84,8.3,-,-,-,,3Q Hldgs,,.07,+.9,.067,.08,.07,.061,+15.56,.18,.061,,
FCS,14.285,5.018,3.229,.005,.10,.3,-.58,-,-,-,-,,4C Sec Solution,,.032,-.3,.032,.038,.035,.032,-7.76,.048,.015,,
AAY,145.000,7.026,-,.003,-,-,-,-,-,-,-,,AACL Hldgs,,.06,-.1,.058,.06,.061,.06,-.83,.275,.03,,
ABP,12293.8,914.141,1060.83,.824,.58,.8,1.53,29.1,3.90,.39,8.76,,Abacus Prop stp,,.445,-,.44,.445,.45,.435,+.81,.475,.365,,
ALR,208.569,3.960,3.287,.078,1.29,1.0,10.29,12.6,9.50,1.08,7.34,f,Aberdeen Leaders,,1.295,-,1.29,1.295,1.30,1.27,+.81,1.47,1.21,,
ACR,2128.51,54.491,54.755,.434,-,-,29.08,9.1,-,-,-,,Acrux,,2.66,+30,2.65,2.66,2.70,2.33,+13.52,2.70,1.70,,
ACW,14.000,2.330,1.525,.004,.03,3.2,-1.85,-,-,-,-,,Actinogen,,.095,+1.5,.075,.11,.095,.095,+19.56,.095,.023,,
ACWO,4.000,.065,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.002,+.1,.002,.02,.002,.001,+100.8,.003,.001,,
ACU,-,79.593,25.126,.002,-,-,-.34,-,-,-,-,,Acuvax,,.002,-,.002,.003,.002,.002,+.81,.013,.002,,
