ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 2, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4346.3 at 2011-12-02T16:39:27. Report at Friday, December 2, 2011. Processed Saturday at 2011-12-03T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,25.500,1.016,1.670,.092,.24,16.3,24.20,16.1,15.50,1.56,3.97,f,1300 Smiles,,3.90,+10,-,-,3.90,3.84,-4.48,4.25,3.00,,
TQH,-,2.018,2.122,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,.064,.075,.08,.08,-7.12,.08,.041,,
FCS,-,1.149,6.206,.007,.09,.4,.03,133.3,-,-,-,,4C Sec Solution,,.04,-,.026,.037,.04,.04,-7.12,.055,.01,,
AYI,-,8.053,13.563,.022,.01,5.0,-.94,-,-,-,-,,A1 Invest & Res,,.05,-,-,-,.05,.05,-7.12,.09,.028,,
AAY,2000.00,6.700,8.589,.003,-,-,.22,11.4,-,-,-,,AACL Hldgs,,.025,-.5,-,-,.03,.025,-23.78,.066,.02,,
AAQ,1629.60,288.026,-,.004,-,-,-.30,-,-,-,-,,AAQ Hldgs,†,.009,-,.008,.01,.01,.008,-7.12,.725,.007,,
ABP,2714.97,148.196,967.803,.774,2.76,.7,4.66,42.9,16.50,.28,8.25,,Abacus Prop,,2.00,+12.5,1.99,2.00,2.00,1.865,-.45,2.45,1.78,,
ALR,101.431,7.123,4.740,.061,1.10,.9,3.24,31.3,9.50,.34,9.36,f,Aberdeen Leaders,,1.015,-,-,-,1.045,1.015,-7.12,1.345,.98,,
AKG,-,.411,.222,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,-,-,.60,.60,-7.12,.60,.48,,
ACR,2638.60,133.814,76.349,.511,-,-,34.73,8.8,-,-,-,,Acrux,,3.07,+24,3.03,3.07,3.07,2.78,+1.37,4.30,2.49,,
ACW,40.000,3.404,2.773,.003,.02,2.6,-1.66,-,-,-,-,,Actinogen,,.052,-.3,-,-,.055,.052,-12.57,.095,.018,,
ACWO,-,.015,.149,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-7.12,.014,.001,,
ACWOA,-,.244,-,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,-,.002,.002,-7.12,.015,.001,,
ACU,21565.6,954.066,488.462,.002,-,-,-.05,-,-,-,-,,Acuvax,,.001,-,-,-,.001,.001,-7.12,.005,.001,,
ADA,107.651,2.566,4.796,.022,.09,3.1,-3.60,-,-,-,-,,Adacel Tech,,.275,+1,.28,.30,.275,.265,-3.34,.375,.18,,
AAU,101.853,15.799,7.562,.010,.09,1.8,2.29,7.2,2.00,1.15,12.12,f,Adcorp Aust,,.165,-1.5,.165,.175,.18,.165,-15.45,.25,.125,,
ABN,-,371.102,812.863,.005,-,-,-.02,-,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,-7.12,.002,.001,,
ABC,9459.80,463.397,551.002,2.011,1.17,2.7,22.80,13.9,16.50,1.38,5.22,f,Adelaide Brighton,,3.16,+39,3.15,3.17,3.27,2.80,+6.96,3.514,2.22,,
AYT,6045.65,55.127,31.918,.003,.29,.1,10.03,.4,2.27,4.42,61.35,,Adelaide Mgd,,.037,-,.037,.038,.038,.036,-7.12,.038,.022,,
ADQ,144.666,15.469,27.836,.012,.04,1.4,.47,11.7,-,-,-,,ADG Global Supply,,.055,+.4,.055,.065,.055,.051,+.73,.09,.05,,
ABV,110.002,75.521,97.858,.019,.01,2.0,.06,33.3,-,-,-,,Adv Braking Tech,,.02,-,-,-,.02,.02,-7.12,.038,.016,,
AMT,-,.432,1.262,.005,.11,1.4,-9.25,-,-,-,-,,Adv Surg Dsgn & Mnft,,.155,-,-,-,.155,.155,-7.12,.36,.15,,
ASW,87.230,2.823,7.592,.026,.13,4.8,4.17,14.9,3.85,1.08,6.21,f,Advanced Share Reg,,.62,+1,.62,.65,.66,.605,-5.48,1.20,.605,,
AEI,422.308,8.279,9.903,.026,.02,12.5,-2.16,-,-,-,-,,Aeris Environmental,,.25,+4,.24,.265,.25,.22,+11.93,.25,.155,,
AFT,-,433.377,1293.24,.007,-,-,.03,3.3,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-7.12,.002,.001,,
AGX,1675.55,48.795,31.129,.010,-,-,-.40,-,-,-,-,,Agenix,,.013,+.1,.013,.015,.015,.012,+1.22,.032,.011,,
AGK,10354.0,324.166,321.176,6.816,6.95,2.1,122.40,12.0,60.00,2.04,4.09,f,AGL Energy,,14.67,+61,14.53,14.67,14.67,14.07,-2.78,16.24,12.50,,
AGJ,3.000,1.525,1.591,.019,.36,.5,2.68,6.9,2.45,1.09,13.24,,Agricultural Land,,.185,+2,-,-,.185,.165,+5.01,.20,.13,,
AHC,-,.133,.217,.013,4.95,.5,3.45,65.8,10.00,.35,4.41,,AHC,,2.27,-,-,-,2.27,2.27,-7.12,2.30,1.80,,
ENY,50.667,.857,.120,.003,-,-,-,-,-,-,-,p,All 200 Energy,,13.92,+82,13.92,14.07,13.92,13.22,-.86,18.26,11.87,,
FIN,5.700,1.285,.358,.002,-,-,-,-,-,-,-,p,All 200 Financials,,4.27,+4,4.30,4.33,4.27,4.11,-6.17,4.87,3.55,,
FIX,290.237,1.622,.602,.004,-,-,-,-,-,-,-,p,All 200 Fin-x-A-REIT,,4.96,+29,4.97,5.03,4.96,4.67,-.91,5.54,4.34,,
IDD,2.875,1.137,.132,.002,-,-,-,-,-,-,-,p,All 200 Industrials,,3.50,+12,3.50,3.54,3.50,3.38,-3.57,3.90,3.00,,
RSR,15.900,1.760,2.329,.007,-,-,-,-,-,-,-,p,All 200 Resources,,4.55,+2,4.79,4.83,4.57,4.54,-6.67,6.42,4.33,,
MAM,18.747,2.352,1.054,.002,-,-,-,-,-,-,-,p,All 300 Metals & Mining,,4.13,+21,4.11,4.15,4.13,3.89,-1.76,5.58,3.80,,
AGI,432.211,30.827,7.723,.123,.09,4.9,8.00,5.5,-,-,-,,Ainsworth Game Tech,,.44,-1,.43,.45,.46,.42,-9.34,.48,.165,,
AIZ,46.026,10.260,20.845,.806,1.03,.7,5.87,12.5,3.90,1.51,5.31,,Air New Zealand,,.735,-1,.73,.74,.74,.73,-8.46,1.175,.73,,
AIG,.044,.174,-,-,-.16,-,-5.00,-,-,-,-,,Aircruising Aust,,.08,-,-,-,.08,.08,-7.12,.08,.035,,
ACL,1399.89,73.558,44.112,.064,.01,29.0,-7.00,-,-,-,-,,Alchemia,,.29,-3.5,.29,.295,.32,.28,-17.88,.86,.25,,
AAI,-,.043,.089,9.440,-,-,23.62,46.1,9.70,2.44,.89,,Alcoa Inc,,10.90,-,6.00,11.00,10.90,10.90,-7.12,18.99,10.50,,
LEP,420.736,27.613,39.921,.315,2.22,.9,32.49,6.1,19.75,1.65,9.97,,ALE Prop Grp,,1.98,-2,1.98,2.01,2.00,1.98,-8.12,2.09,1.72,,
ALS,989.532,60.430,93.987,.114,.84,1.4,15.56,7.8,8.50,1.83,7.02,f,Alesco Corp,,1.21,-6.5,1.18,1.22,1.27,1.18,-12.21,3.554,1.18,,
