ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 11, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5096.3 at 2015-09-11T16:39:05. Report at Friday, September 11, 2015. Processed Saturday at 2015-09-12T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,6.040,.915,1.361,.166,.45,15.56,27.80,25.2,19.20,1.45,2.74,f,1300 Smiles,,7.00,-15,7.00,7.10,7.10,6.95,-2.80,7.28,5.72,,
1ST,104.045,20.779,-,.006,-,-,-,-,-,-,-,,1ST Available,,.11,+1,.096,.115,.115,.10,+9.30,.22,.095,,
TIX,669.092,28.517,21.710,.371,2.34,1.03,35.50,6.8,21.00,1.69,8.71,,360 Capital Indust,,2.41,-4,2.40,2.41,2.45,2.37,-2.33,2.79,2.17,,
TGP,1020.38,39.611,32.485,.244,.71,1.38,10.60,9.2,5.75,1.84,5.87,,360 Capital Grp,,.98,+2.5,.98,1.01,1.00,.92,+1.92,1.41,.88,,
TOF,1276.46,18.021,23.610,.147,2.14,.94,16.40,12.3,17.00,.96,8.46,,360 Capital Office,,2.01,+1,2.00,2.01,2.02,1.965,-.20,2.24,1.925,,
TOT,109.502,4.228,-,.042,-,-,-10.50,-,2.81,-,2.63,,360 Capital Total Re,,1.07,+6,1.05,1.07,1.085,1.01,+5.24,1.35,1.00,,
3DM,1648.69,369.805,714.728,.024,.01,7.50,-3.60,-,-,-,-,,3D Medical,†,.075,+.7,.073,.078,.084,.071,+9.59,.195,.004,,
3PL,2963.58,35.233,21.323,.253,.12,15.63,3.04,61.7,1.80,1.69,.96,f,3P Learning,,1.875,-16.5,1.85,1.945,2.10,1.84,-8.79,2.85,1.84,,
8CO,210.000,2.266,1.455,.003,-,-,-.02,-,-,-,-,,8common,,.20,-1,.15,.20,.21,.19,-5.46,.255,.145,,
8IH,61.930,19.605,-,.286,-,-,-,-,-,-,-,,8I Hldgs,,.80,-,.705,.80,.80,.80,-.70,1.13,.25,,
NNW,68.054,42.232,58.745,.027,.04,4.50,.06,300.0,-,-,-,,99 Wuxian,,.18,-,.175,.18,.195,.18,-.70,.51,.15,,
AYI,2280.05,197.682,138.529,.010,-,-,-.05,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.70,.001,.001,,
ABP,4185.20,129.923,122.029,1.706,2.49,1.24,25.46,12.1,17.00,1.50,5.52,,Abacus Prop,,3.08,+2,3.06,3.09,3.175,3.00,-.05,3.337,2.48,,
ALR,47.628,4.030,5.551,.065,1.27,.83,3.33,31.7,7.00,.48,6.64,f,Aberdeen Leaders,,1.055,-2.5,1.04,1.055,1.08,1.04,-3.02,1.24,1.02,,
AKG,84.521,5.738,5.852,.021,-.06,-,.90,37.2,4.50,.20,13.43,f,Academies A'asia,,.335,-4.5,.30,.335,.38,.31,-12.54,1.30,.31,,
ACX,1268.03,23.607,-,.661,-,-,11.00,36.4,-,-,-,,Aconex,,4.00,+16,3.95,4.05,4.05,3.81,+3.46,4.50,1.65,,
ACQ,355.340,12.789,7.272,.036,.91,.78,-5.82,-,-,-,-,,Acorn Capital Invest,,.71,+2,.71,.73,.72,.68,+2.20,.91,.68,,
ACQO,-,7.174,8.026,-,-,-,-,-,-,-,-,,  opt oct15,,.001,-,-,.001,.001,.001,-.70,.029,.001,,
ACR,2074.75,107.749,315.624,.101,.12,5.04,6.70,9.0,6.00,1.12,9.92,f,Acrux,,.605,+2,.605,.62,.64,.575,+2.72,1.725,.575,,
ACW,738.120,175.508,22.347,.032,.02,2.65,-1.32,-,-,-,-,,Actinogen,,.053,+.2,.051,.054,.053,.047,+3.22,.15,.035,,
ACWOA,-,1.193,.260,-,-,-,-,-,-,-,-,,  opt sep15,,.002,-,-,.005,.002,.002,-.70,.006,.001,,
ACU,1813.84,118.244,23.713,.008,.03,3.07,-5.04,-,-,-,-,,Acuvax,†,.092,+1.5,.091,.094,.10,.08,+18.78,.215,.001,,
ADA,138.545,6.627,.692,.076,.15,6.37,5.00,19.1,2.00,2.50,2.09,,Adacel Tech,,.955,-6.3,.985,1.03,1.03,.955,-6.84,1.07,.20,,
ADH,795.529,56.185,-,.428,-,-,-,-,-,-,-,,Adairs,,2.58,-3,2.50,2.62,2.70,2.46,-1.85,2.95,2.46,,
AAU,-,1.277,2.988,.003,-.01,-,.22,19.5,-,-,-,,Adcorp Aust,,.043,-,.043,.045,.043,.043,-.70,.059,.035,,
ABC,5601.84,263.982,339.307,2.862,1.39,3.17,31.70,13.9,17.50,1.81,3.97,f,Adelaide Brighton,,4.41,+12,4.40,4.44,4.47,4.24,+2.10,5.005,3.12,,
ADR,1014.49,15.886,-,.065,-,-,-,-,-,-,-,,Adherium,,.61,-1.5,.62,.635,.64,.60,-3.10,.71,.55,,
AHZ,7509.72,777.793,688.876,.122,.02,3.30,-1.65,-,-,-,-,,ADMEDUS,,.066,-.2,.066,.068,.069,.066,-3.64,.162,.057,,
ADJ,1165.92,185.422,388.143,.085,-,-,-.89,-,-,-,-,,Adslot,,.08,-.4,.08,.083,.083,.08,-5.46,.14,.068,,
ABV,16117.7,181.598,86.528,.015,-,-,-.19,-,-,-,-,,Adv Braking Tech,,.01,+.3,.008,.01,.01,.007,+42.16,.013,.003,,
ABVO,399.333,9.576,4.178,-,-,-,-,-,-,-,-,,  opt aug16,,.003,-.2,.002,.004,.005,.003,-40.70,.005,.002,,
ASW,-,1.075,.877,.029,.15,4.53,3.50,19.4,3.70,.95,5.44,f,Advanced Share Reg,,.68,-,.645,.68,.68,.68,-.70,.75,.575,,
AER,96.684,5.426,-,.003,-,-,-,-,-,-,-,,Aeeris,,.155,+1.5,.13,.155,.155,.14,+10.01,.25,.125,,
AEI,152.987,19.886,2.015,.064,.04,10.50,-1.55,-,-,-,-,,Aeris Environmental,,.42,-,.40,.43,.42,.40,-.70,.60,.15,,
