ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 12, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4778.8 at 2010-11-12T16:40:35. Report at Friday, November 12, 2010. Processed Saturday at 2010-11-13T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,.625,1.639,.687,.076,.15,23.7,21.00,16.9,13.70,1.53,3.86,f,1300 Smiles,,3.55,-,3.30,3.55,3.55,3.55,+1.93,3.62,2.65,,
TQH,13.000,2.101,3.071,.013,-.07,-,.84,9.5,-,-,-,,3Q Hldgs,,.08,+1,.08,.17,.08,.075,+16.22,.18,.061,,
FCS,1043.63,6.062,3.269,.006,.10,.4,-.58,-,-,-,-,,4C Sec Solution,,.041,+.9,.032,.041,.041,.034,+30.06,.048,.015,,
AAY,327.673,8.186,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.068,-1.7,.068,.075,.091,.065,-18.07,.275,.03,,
ABP,27678.4,960.291,1141.70,.787,.58,.7,1.53,27.8,3.90,.39,9.18,,Abacus Prop stp,,.425,-1,.42,.43,.44,.425,-.37,.47,.365,,
ALR,209.722,4.472,3.617,.077,1.29,1.0,10.29,12.3,9.50,1.08,7.48,f,Aberdeen Leaders,,1.27,-3,1.27,1.30,1.30,1.27,-.38,1.47,1.21,,
AKG,2.246,.222,.598,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,+5,.38,.50,.50,.45,+13.04,.56,.365,,
ACR,1779.96,67.327,60.475,.506,-,-,29.08,10.7,-,-,-,,Acrux,,3.10,+4,3.10,3.12,3.20,3.03,+3.24,3.20,1.70,,
ACW,35.000,2.519,1.581,.004,.03,3.3,-1.85,-,-,-,-,,Actinogen,,.10,+1.5,.09,.10,.10,.09,+19.58,.105,.023,,
ACWO,84.000,.149,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.014,+1.2,.01,.02,.014,.01,+601.9,.014,.001,,
ACU,400686,480.703,32.944,.002,-,-,-.34,-,-,-,-,,Acuvax,,.002,-,.002,.003,.002,.001,+1.93,.012,.001,,
ADA,36.000,4.718,6.614,.034,.19,2.2,-3.50,-,-,-,-,,Adacel Tech,,.41,+1,.41,.44,.42,.40,+4.43,.69,.28,,
AAU,121.861,7.323,4.966,.013,.08,2.7,-11.03,-,-,-,-,,Adcorp Aust,,.215,+1.5,.205,.22,.215,.21,+9.43,.285,.145,,
ABC,35705.2,508.516,659.655,1.963,1.16,2.7,23.60,13.1,15.50,1.52,5.02,f,Adelaide Brighton,,3.09,-58,3.08,3.10,3.72,3.04,-13.87,3.72,2.293,,
AYT,386.790,29.984,22.148,.024,1.64,.2,2.11,11.8,15.00,.14,60.00,,Adelaide Mgd unt,,.25,+.5,.245,.25,.25,.24,+3.97,.32,.158,,
ADQ,-,10.259,3.529,.008,.01,6.5,-1.09,-,-,-,-,,ADG Global Supply,,.065,-,.061,.065,.065,.065,+1.93,.11,.05,,
ADQO,-,.982,-,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,.001,.008,.008,.008,+1.93,.013,.008,,
ADG,5.450,2.110,.885,.088,2.54,1.4,36.70,9.5,23.00,1.60,6.57,f,Adtrans Grp,,3.50,+9,3.44,3.69,3.50,3.41,+4.57,3.683,2.593,,
ASC,1175.20,176.022,89.142,.009,.02,.8,-.43,-,-,-,-,,AdultShop.com,,.015,-.1,.015,.016,.016,.015,-4.32,.019,.008,,
ASCO,17.200,29.202,2.323,-,-,-,-,-,-,-,-,,  opt dec11,,.006,+.1,.006,.008,.006,.005,+21.93,.008,.002,,
ABV,6528.13,86.826,97.616,.029,-,-,-.16,-,-,-,-,,Adv Braking Tech,,.03,+.4,.028,.03,.032,.025,+17.32,.033,.014,,
AMT,10.000,1.187,.602,.014,.16,2.6,-1.31,-,-,-,-,,Adv Surg Dsgn & Mnft,,.41,+1,.35,.40,.41,.40,+4.43,.64,.33,,
AES,94.312,5.102,.939,.020,.01,4.5,-.10,-,-,-,-,,Advanced Energy,,.045,-.5,.03,.05,.05,.045,-8.07,.125,.035,,
ACE,208.435,13.335,22.834,.008,-.03,-,-2.30,-,-,-,-,,Advanced Engine,,.038,+.2,.034,.038,.038,.034,+7.49,.07,.031,,
ANM,193.882,14.460,25.992,.011,.03,1.4,-1.66,-,-,-,-,,Advanced Magnesium,,.041,-.4,.041,.045,.049,.041,-6.96,.07,.03,,
ASW,53.300,7.410,2.019,.034,.11,7.3,3.61,22.3,3.60,1.00,4.47,f,Advanced Share,,.805,-,.81,.83,.83,.805,+1.93,.90,.29,,
AEI,66.000,9.007,4.601,.028,.01,28.0,-1.93,-,-,-,-,,Aeris Environmental,,.28,-2,.265,.28,.29,.28,-4.73,.39,.055,,
