ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, March 25, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4840.3 at 2011-03-25T16:36:35. Report at Friday, March 25, 2011. Processed Saturday at 2011-03-26T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,.400,.130,.355,.083,.18,21.7,22.77,17.1,14.70,1.55,3.77,f,1300 Smiles,,3.90,-9,3.80,3.90,3.99,3.90,-4.90,4.25,2.75,,
TQH,1.500,.221,.814,.008,-.06,-,1.08,4.8,-,-,-,,3Q Hldgs,,.052,-2.6,.052,.08,.078,.052,-35.97,.11,.052,,
FCS,-,.488,2.126,.005,.01,3.0,-.15,-,-,-,-,,4C Sec Solution,,.03,-,.03,.033,.03,.03,-2.64,.048,.015,,
AAY,38.000,.528,-,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.055,-1.5,.055,.075,.07,.055,-24.07,.275,.03,,
AAQ,3747.72,76.321,-,.006,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.014,+.1,.014,.015,.014,.014,+5.05,.725,.013,,
ABP,3023.50,40.411,267.158,.882,2.83,.8,2.91,80.1,9.90,.29,4.25,,Abacus Prop,†,2.33,+7,2.30,2.33,2.33,2.16,+.46,2.37,1.825,,
ALR,296.110,1.791,1.269,.078,1.37,.9,4.77,26.9,9.50,.50,7.39,f,Aberdeen Leaders,,1.285,+4,1.28,1.285,1.285,1.24,+.57,1.47,1.21,,
AKG,-,.048,.074,.022,.15,3.4,4.95,10.3,4.00,1.24,7.84,f,Academies A'asia,,.51,-,.51,.58,.51,.51,-2.64,.56,.365,,
ACR,2862.84,16.215,23.802,.607,.77,4.7,65.08,5.6,-,-,-,,Acrux,,3.65,+20,3.64,3.65,3.82,3.35,+3.16,3.82,1.72,,
ACW,6.000,.912,.279,.002,.02,2.4,-2.12,-,-,-,-,,Actinogen,,.048,-,.049,.055,.048,.048,-2.64,.105,.023,,
ACWO,-,-,.006,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.01,.01,.01,-2.64,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.015,-,.015,.015,-2.64,.015,.01,,
ACU,34827.1,541.867,9.297,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,-,.002,.003,.003,.002,-2.64,.007,.001,,
ADA,25.884,.736,1.050,.023,.17,1.7,-2.10,-,-,-,-,,Adacel Tech,,.285,-,.285,.32,.285,.285,-2.64,.69,.27,,
AAU,74.724,10.873,2.089,.015,.08,3.1,-9.67,-,1.00,-,4.00,f,Adcorp Aust,,.25,+1,.20,.25,.25,.19,+1.53,.25,.145,,
ABN,40500.7,159.406,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,.001,.002,.001,.001,-2.64,.003,.001,,
ABC,9821.11,111.012,125.581,2.001,1.19,2.6,23.90,13.2,16.50,1.45,5.24,f,Adelaide Brighton,,3.15,-6,3.14,3.16,3.24,3.11,-4.51,3.692,2.473,,
AYT,269.180,8.882,3.105,.024,.29,.9,11.88,2.1,11.60,1.02,46.40,,Adelaide Mgd,,.25,+.5,.24,.25,.255,.245,-.60,.296,.148,,
ADQ,28.729,3.309,2.460,.012,.03,2.2,-.86,-,-,-,-,,ADG Global Supply,,.065,-.5,.07,.078,.065,.065,-9.78,.082,.05,,
ADQO,-,-,.951,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,-,-,.008,.008,-2.64,.012,.008,,
ABV,305.000,24.801,12.080,.025,.01,2.6,-.03,-,-,-,-,,Adv Braking Tech,,.026,-.2,.026,.028,.027,.026,-9.78,.038,.014,,
AMT,34.634,.108,.188,.009,.14,1.8,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.255,+5.5,.23,.255,.255,.20,+24.86,.54,.20,,
AES,100.000,.331,.384,.024,-,-,-.06,-,-,-,-,,Advanced Energy,,.054,+1.2,.05,.054,.054,.052,+25.93,.125,.035,,
ACE,-,2.361,6.505,.003,-.04,-,-2.65,-,-,-,-,,Advanced Engine,,.015,-,.016,.019,.015,.015,-2.64,.05,.015,,
ANM,340.937,3.828,3.512,.010,.02,1.9,-.65,-,-,-,-,,Advanced Magnesium,,.038,-.2,.038,.044,.043,.036,-7.64,.062,.036,,
ASW,36.000,1.447,2.341,.038,.15,6.0,3.56,25.3,3.70,.96,4.11,f,Advanced Share Reg,,.90,+5.5,.89,.925,.93,.85,+3.87,1.20,.375,,
AEI,163.777,1.601,.469,.019,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.195,-.5,.195,.20,.20,.195,-5.14,.39,.055,,
AFT,21479.5,293.737,659.968,.006,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,.001,.001,.001,.001,-2.64,.002,.001,,
AGX,172.000,12.826,-,.016,-,-,.57,3.9,-,-,-,,Agenix,,.022,+.1,.021,.024,.025,.021,+2.12,.047,.017,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,-2.64,.01,.001,,
AGK,6279.75,62.907,81.427,6.466,6.40,2.2,91.10,15.5,59.00,1.54,4.18,,AGL Energy,,14.11,+35,14.03,14.20,14.22,13.60,-.10,16.92,13.51,,
AGJ,-,.173,.063,.015,.37,.4,2.23,7.2,1.88,1.19,11.75,,Agricultural Land,,.16,-,.18,.21,.16,.16,-2.64,.19,.121,,
AHC,-,.020,.067,.011,4.92,.4,11.63,16.3,10.00,1.16,5.26,f,AHC,,1.90,-,-,-,1.90,1.90,-2.64,2.25,1.80,,
ENY,26.630,.466,-,.003,-,-,-,-,-,-,-,p,AII 200 Energy,,17.15,+111,17.06,17.15,17.32,16.48,+4.28,17.32,13.95,,
FIN,14.700,.639,-,.002,-,-,-,-,-,-,-,p,AII 200 Financials,,4.47,+4,4.54,4.56,4.51,4.43,-1.74,5.09,4.18,,
FIX,10.000,.786,-,.002,-,-,-,-,-,-,-,p,AII 200 Fin X-A-REIT,,5.26,+18,5.23,5.29,5.26,5.08,+.90,5.98,4.83,,
IDD,1.000,.525,-,.001,-,-,-,-,-,-,-,p,AII 200 Industrials,,3.70,+9,3.73,3.76,3.70,3.61,-.15,3.97,3.21,,
RSR,36.791,.776,-,.008,-,-,-,-,-,-,-,p,AII 200 Resources,,5.87,+17,5.89,5.93,5.90,5.77,+.34,6.10,4.60,,
MAM,5.241,1.361,-,.004,-,-,-,-,-,-,-,p,AII 300 Metals & Mining,,5.04,+7,5.06,5.09,5.05,4.95,-1.23,5.32,3.90,,
AGI,409.555,4.174,1.697,.071,.02,12.8,1.69,15.1,-,-,-,,Ainsworth Game Tech,,.255,+1.5,.255,.26,.26,.225,+3.61,.32,.08,,
AIZ,167.665,7.487,5.319,.887,1.14,.7,8.87,9.2,5.34,1.66,6.55,,Air New Zealand,,.815,-3,.80,.815,.835,.795,-6.19,1.175,.765,,
AIG,40.000,.040,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.05,-1.5,-,.055,.065,.05,-25.72,.11,.05,,
AJL,323.212,3.805,11.574,.126,.94,2.0,-47.00,-,-,-,-,,AJ Lucas Grp,,1.90,-9,1.90,1.95,2.04,1.825,-7.16,3.24,1.70,,
ACL,595.492,11.274,10.827,.131,.04,17.1,-6.30,-,-,-,-,,Alchemia,,.685,+2,.685,.71,.72,.665,+.37,.77,.345,,
AAI,.061,.031,.001,14.714,-,-,-14.02,-,10.88,-,.64,,Alcoa Inc,,16.99,-1,13.99,16.40,16.99,16.99,-2.70,45.19,11.50,,
LEP,1433.14,9.927,11.789,.318,2.26,.9,6.98,28.8,22.00,.32,10.95,,ALE Prop Grp,,2.01,+6,2.01,2.04,2.09,1.95,+.44,2.30,1.80,,
ALS,1775.30,26.505,26.614,.304,.72,4.5,-141.41,-,1.50,-,.46,f,Alesco Corp,,3.23,+3,3.19,3.25,3.30,3.15,-1.70,3.63,2.25,,
AJX,597.662,5.025,16.136,.008,-.01,-,-4.93,-,-,-,-,,Alexium Int'l,,.115,+1.7,.11,.115,.135,.098,+14.71,.205,.08,,
AEB,121.726,4.765,-,.012,-,-,-,-,-,-,-,,Algae.Tec,,.37,-2,.37,.395,.40,.37,-7.77,.67,.17,,
AEJDA,37311.4,37.311,-,.004,-1.30,-,-146.64,-,-,-,-,,Alinta Energy Grp,†,.005,-,.005,.006,.007,.003,-,.007,.003,,
AZG,4152.27,48.264,-,.029,-,-,-,-,-,-,-,,Allmine Grp,,.225,-2,.225,.24,.255,.22,-10.80,.30,.16,,
AIQ,53.481,1.767,10.116,.097,1.39,.5,-8.87,-,-,-,-,,Alternative Invest,,.74,-,.74,.745,.745,.74,-2.64,.83,.657,,
ALU,610.988,3.344,.992,.009,.01,8.5,-11.90,-,-,-,-,,Altium,,.085,-2.5,.092,.12,.11,.085,-25.37,.29,.085,,
AMA,439.714,6.352,8.528,.033,-.06,-,3.48,3.4,-,-,-,,AMA Grp,,.12,-,.115,.125,.125,.115,-2.64,.15,.033,,
AHD,825.740,4.346,15.428,.937,5.05,1.2,81.90,7.3,37.00,2.21,6.22,f,Amalgamated Hldgs,,5.95,-5,5.95,5.98,6.00,5.87,-3.47,6.78,5.21,,
AMO,54.500,.189,1.656,.010,.58,.6,.60,55.8,.50,1.20,1.49,f,Ambertech,,.335,-,.31,.335,.335,.30,-2.64,.63,.30,,
AMB,394.326,1.829,.786,.019,.16,1.8,3.02,9.3,-,-,-,,Ambition Grp,,.28,-1,.28,.29,.28,.28,-6.09,.42,.275,,
AKS,.100,-,-,.046,85.15,1.0,294.00,28.9,359.00,.82,4.22,f,AMCB Fund No 1,†,85.00,+100,81.01,-,85.00,85.00,-1.45,87.688,81.57,,
AKU,-,.001,-,.034,82.13,1.0,345.00,23.5,326.00,1.06,4.02,f,AMCB Fund No 3,†,81.00,-206.2,63.34,-,61.860,59.798,-5.97,64.151,59.798,,
AKT,-,-,-,.015,43.50,1.0,218.00,19.5,312.00,.70,7.34,f,AMCB Fund No 2,,42.48,-,33.00,-,33.478,33.478,-2.64,35.087,32.63,,
AMH,147.362,5.997,2.768,.141,.79,.9,4.45,15.2,2.00,2.22,2.96,,AMCIL,,.675,+2.5,.67,.675,.675,.65,+1.21,.70,.595,,
AMM,3138.01,54.871,97.826,.229,.16,2.0,2.72,11.8,1.60,1.70,5.00,f,Amcom Telco,,.32,+3,.315,.32,.32,.29,+7.70,.365,.265,,
AMC,26007.9,234.488,334.154,8.536,1.48,4.7,25.70,27.1,34.00,.76,4.89,,Amcor,,6.96,-1,6.94,6.97,7.06,6.89,-2.78,7.18,5.79,,
AGF,1671.16,13.880,13.214,.276,1.01,.8,1.60,50.0,2.59,.62,3.24,,AMP Capital China,,.80,-,.80,.805,.80,.78,-2.64,.97,.675,,
AMP,89787.2,857.440,392.610,11.268,.98,5.5,37.90,14.2,30.00,1.26,5.58,p,AMP,,5.38,+10,5.35,5.39,5.42,5.29,-.75,6.56,4.85,,
AMPN,312.022,2.251,-,3.842,-,-,-,-,-,-,-,,  def x axa,,5.32,+3,5.30,5.40,5.38,5.19,-2.07,5.49,5.12,,
