ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 5, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5313.6 at 2014-12-05T16:37:36. Report at Friday, December 5, 2014. Processed Saturday at 2014-12-06T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,41.559,2.173,2.478,.145,.35,17.46,21.00,29.1,14.50,1.45,2.37,f,1300 Smiles,,6.11,-4,6.10,6.19,6.23,6.06,-.94,6.98,5.35,,
TIX,702.469,32.598,95.373,.299,2.21,1.10,45.00,5.4,18.75,2.40,7.68,,360 Capital Indust,,2.44,-4,2.44,2.49,2.49,2.38,-1.91,2.49,1.952,,
TGP,226.881,43.281,75.979,.245,.61,1.61,12.05,8.2,5.06,2.38,5.14,,360 Capital Grp,,.985,-1.5,.97,1.02,1.025,.975,-1.79,1.07,.60,,
TOF,345.955,32.996,-,.160,-,-,-,-,-,-,-,,360 Capital Office,,2.06,+2,2.04,2.06,2.07,2.00,+.69,2.09,1.92,,
3PL,160.699,28.584,-,.317,-,-,-,-,-,-,-,,3P Learning,,2.35,+10,2.26,2.35,2.35,2.16,+4.15,2.60,2.13,,
8CO,67.550,4.018,-,.003,-,-,-,-,-,-,-,,8common,,.22,-,.225,.235,.235,.22,-.29,.295,.21,,
NNW,1494.58,80.964,32.633,.059,.02,19.50,.10,390.0,-,-,-,,99 Wuxian,,.39,-2.5,.38,.39,.415,.37,-6.32,.73,.30,,
AYI,-,157.209,53.290,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-.29,.002,.001,,
ABP,2436.31,167.033,130.303,1.487,2.38,1.21,22.27,13.0,16.75,1.33,5.80,,Abacus Prop,,2.89,+2,2.88,2.91,2.97,2.825,+.40,2.97,2.18,,
ALR,127.733,7.310,8.627,.067,1.20,.90,3.02,35.9,6.25,.48,5.76,f,Aberdeen Leaders,,1.085,-2.5,1.085,1.10,1.11,1.085,-2.54,1.385,1.085,,
