ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, August 2, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5098.7 at 2013-08-02T16:49:35. Report at Friday, August 2, 2013. Processed Saturday at 2013-08-03T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,24.214,1.588,1.967,.156,.65,10.12,28.92,22.8,19.20,1.51,2.92,f,1300 Smiles,,6.58,+2,6.51,6.60,6.59,6.51,-1.19,6.79,5.00,,
TIX,1363.88,70.888,-,.193,-,-,-,-,-,-,-,,360 Cap Indust Fund,†,2.06,-1,2.05,2.06,2.08,2.05,-1.97,2.26,1.423,,
AYI,-,32.257,26.318,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-,.002,.003,.003,.003,-1.49,.011,.001,,
AAY,-,3.573,6.674,-,-.03,-,2.48,.2,-,-,-,,AACL Hldgs,,.004,-,.005,-,.004,.004,-1.49,.03,.003,,
ABP,2370.63,85.631,123.692,1.006,2.30,.97,6.83,32.5,16.50,.41,7.43,,Abacus Prop,,2.22,-4,2.18,2.24,2.28,2.18,-3.26,2.51,1.925,,
ALR,104.075,6.006,4.885,.075,1.08,1.14,2.64,46.8,9.50,.28,7.69,f,Aberdeen Leaders,,1.235,+1,1.245,1.265,1.27,1.24,-.69,1.365,.98,,
AKG,50.895,3.316,.044,.044,.12,6.83,7.01,11.7,5.00,1.40,6.10,f,Academies A'asia,,.82,+2,.81,.82,.84,.80,+1.01,.84,.49,,
ACR,2245.80,106.094,138.834,.568,.11,31.00,2.73,124.9,8.00,.34,2.35,,Acrux,,3.41,+5,3.38,3.44,3.44,3.30,-.00,4.18,2.64,,
ACW,100.000,2.276,4.042,.002,-,-,-.15,-,-,-,-,,Actinogen,,.017,+.1,.016,.019,.017,.016,+4.76,.039,.01,,
ACWOA,-,.107,.448,-,-,-,-,-,-,-,-,,  opt sep15,,-,-,-,-,.001,.001,-1.49,.002,.001,,
ADA,2.000,.956,.890,.028,.13,2.69,1.80,19.4,-,-,-,,Adacel Tech,,.35,-,.38,.41,.35,.35,-1.49,.46,.241,,
AAU,157.450,6.345,2.485,.007,.04,2.75,-6.79,-,.75,-,6.82,,Adcorp Aust,,.11,-1,.11,.115,.115,.11,-9.82,.22,.066,,
ABN,-,17.235,36.009,.002,-,-,.15,8.0,-,-,-,,AdEffective,,.012,-,.012,.018,.012,.012,-1.49,.016,.007,,
ABNO,-,13.393,51.643,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-,.001,.005,.002,.002,-1.49,.005,.002,,
ABC,12037.7,305.000,241.206,2.107,1.29,2.56,24.20,13.6,16.50,1.47,5.00,f,Adelaide Brighton,,3.30,-1,3.30,3.36,3.40,3.19,-1.79,3.70,2.87,,
ADQ,524.674,36.317,7.056,.004,.05,.28,.67,2.1,-,-,-,,ADG Global Supply,,.014,-.1,.012,.015,.015,.012,-8.16,.07,.01,,
ADJ,1612.01,100.817,70.556,.031,.02,2.20,-.91,-,-,-,-,,Adslot,,.044,-,.042,.044,.045,.043,-1.49,.059,.024,,
ABV,1250.00,61.882,53.604,.020,-,-,-.07,-,-,-,-,,Adv Braking Tech,,.018,+.4,.018,.018,.018,.016,+27.08,.024,.013,,
AMT,3.332,.103,.095,.003,.10,.64,.35,18.3,-,-,-,,Adv Surg Dsgn & Mnft,,.064,-.6,.055,.08,.064,.064,-10.06,.15,.064,,
ASW,1.200,1.048,1.406,.028,.14,4.79,3.67,18.3,3.70,.99,5.52,f,Advanced Share Reg,,.67,+3.5,.67,.685,.67,.635,+4.02,.76,.62,,
AEI,20.000,.832,3.237,.019,-,-,-.92,-,-,-,-,,Aeris Environmental,,.16,-,.155,.17,.16,.16,-1.49,.22,.13,,
AFT,-,4.265,51.200,.007,-,-,-.02,-,-,-,-,,AFT Corp,,-,-,-,.001,.001,.001,-1.49,.001,.001,,
AGX,482.973,13.720,151.055,.003,-,-,-8.13,-,-,-,-,,Agenix,†,.025,-.4,.025,.028,.029,.025,-15.28,.073,.002,,
AGXO,-,.949,-,-,-,-,-,-,-,-,-,,  opt jun15,,-,-,.002,.012,.004,.004,-1.49,.01,.001,,
AGK,5336.91,244.819,238.348,8.175,7.61,1.94,65.00,22.7,62.00,1.05,4.20,f,AGL Energy,,14.75,+1,14.70,14.80,14.915,14.55,-1.42,16.60,13.66,,
AGJ,13.500,4.492,1.833,.012,.19,.63,-10.80,-,3.18,-,26.50,,Agricultural Land,,.12,-2,.088,.12,.14,.12,-15.78,.15,.083,,
AHC,1.165,.072,.079,.012,4.76,.44,-5.62,-,10.00,-,4.76,f,AHC,,2.10,-,2.10,-,2.10,2.10,-1.49,2.20,1.92,,
AGI,1248.34,62.841,92.221,1.172,.51,7.14,15.00,24.3,3.00,5.00,.82,,Ainsworth Game Tech,,3.64,-1,3.64,3.66,3.73,3.52,-1.76,4.42,1.90,,
AIZ,38.542,4.109,3.026,1.396,1.22,1.04,9.65,13.1,4.75,2.03,3.75,,Air New Zealand,,1.265,+.5,1.24,1.28,1.28,1.26,-1.09,1.30,.70,,
AJL,1281.65,18.625,25.710,.418,.35,4.47,-150.10,-,-,-,-,,AJ Lucas Grp,,1.565,+15,1.51,1.575,1.61,1.43,+8.85,1.893,.44,,
ACL,636.336,45.693,63.655,.118,.01,36.50,-5.40,-,-,-,-,,Alchemia,,.365,+1,.36,.365,.37,.35,+1.33,.615,.285,,
AAI,-,1.209,.012,6.928,-,-,12.06,66.3,9.86,1.22,1.23,,Alcoa Inc,,8.00,-,6.15,10.00,8.00,8.00,-1.49,8.75,7.50,,
LEP,1409.44,26.527,23.245,.526,1.90,1.43,8.21,33.0,16.00,.51,5.90,,ALE Prop Grp,,2.71,+6,2.69,2.74,2.73,2.63,+.77,2.75,2.08,,
AJX,1057.68,20.633,16.931,.019,-.02,-,-1.77,-,-,-,-,,Alexium Int'l,,.13,+1,.125,.13,.125,.11,+7.21,.13,.04,,
AEB,449.163,19.372,24.316,.061,-,-,-2.71,-,-,-,-,,Algae.Tec,,.22,+1,.21,.225,.225,.205,+3.27,.385,.17,,
AEBO,-,-,5.381,-,-,-,-,-,-,-,-,,  opt jan14,,-,-,-,.04,.06,.06,-1.49,.12,.06,,
AQZ,2.233,10.071,13.878,.187,1.30,1.36,26.34,6.7,10.40,2.53,5.88,f,Alliance Aviation,,1.77,-6,1.77,1.83,1.83,1.74,-4.77,2.33,1.505,,
ABQ,5.000,7.303,-,.002,-,-,-2.03,-,-,-,-,,Allied Consolidated,†,.008,-.1,.01,.011,.008,.008,-12.60,.255,.008,,
AHZ,36538.6,900.113,130.368,.055,.01,5.30,-1.44,-,-,-,-,,Allied Healthcare,,.053,+.2,.052,.053,.058,.051,+2.43,.06,.016,,
ALQ,6843.93,223.871,46.021,3.128,.56,15.45,66.44,13.0,48.00,1.38,5.55,p,ALS,†,8.65,-38,8.60,8.66,8.71,8.345,-5.77,12.272,7.127,,
ALQR,3255.25,5.680,-,.026,-,-,-,-,-,-,-,,  rtsforus,,.815,-37,.79,.83,.875,.53,-36.90,1.34,.53,,
AIQ,22.193,7.658,44.699,.042,.38,.84,1.49,21.5,-,-,-,,Alternative Invest,,.32,+2.5,.32,.325,.32,.295,+6.98,.32,.181,,
ALU,172.099,22.348,5.857,.251,.02,111.50,8.75,25.5,8.00,1.09,3.59,,Altium,,2.23,-7,2.23,2.26,2.35,2.24,-4.52,2.40,.42,,
AMA,1401.05,71.186,28.697,.106,-.01,-,3.10,10.3,1.60,1.94,5.00,f,AMA Grp,,.32,-.5,.31,.32,.34,.32,-2.98,.425,.145,,
AHD,82.909,7.411,9.032,1.309,5.20,1.60,39.70,20.9,40.00,.99,4.82,f,Amalgamated Hldgs,,8.30,-,8.22,8.30,8.50,8.20,-1.49,8.92,6.46,,
AMO,15.600,.265,.532,.007,.51,.46,-13.65,-,-,-,-,,Ambertech,,.235,-,.235,.285,.235,.235,-1.49,.29,.20,,
AMB,-,2.501,8.376,.010,.18,-,.11,-,-,-,-,,Ambition Grp,,-,-,.155,.18,.15,.15,-1.49,.21,.15,,
AKY,.700,.019,.006,.064,80.86,1.01,433.00,18.8,519.00,.83,6.37,f,AMCB Fund No 5,,81.44,-97,81.44,81.50,81.42,80.35,-2.68,81.72,78.588,,
AMH,329.134,11.896,9.871,.217,.90,1.16,3.63,28.7,3.00,1.21,2.88,f,AMCIL,,1.04,+3,1.02,1.04,1.07,.995,+1.54,1.07,.705,,
AMM,1325.95,120.401,32.918,.459,.32,5.86,4.83,38.8,5.20,.93,2.77,f,Amcom Telco,,1.875,+5,1.86,1.89,1.90,1.80,+1.25,2.20,1.11,,
AMC,18091.1,607.147,636.897,13.020,.97,11.12,37.00,29.2,38.50,.96,3.57,,Amcor,,10.79,+19,10.75,10.80,11.17,10.20,+.31,11.17,7.18,,
AMP,35344.5,1485.55,1285.65,13.398,1.13,4.03,24.70,18.4,25.00,.99,5.49,p,AMP,,4.55,-7,4.53,4.58,4.61,4.44,-3.03,5.79,3.97,,
AGF,2032.10,76.111,30.464,.260,.92,.77,5.17,13.7,2.34,2.21,3.30,,AMP Capital China,,.71,+1,.705,.71,.71,.68,-.06,.78,.55,,
AYD,.330,.025,-,.092,100.84,1.01,233.00,43.6,200.00,1.17,1.97,f,Aust Masters YF1,,101.60,+19,101.62,-,101.60,101.41,-1.30,101.67,100.35,,
AYH,-,.007,-,.043,100.52,1.00,237.00,42.5,220.00,1.08,2.18,f,Aust Masters YF2,,100.72,-,101.28,-,100.72,100.72,-1.49,101.09,99.85,,
ANQ,3420.00,427.059,19.197,.020,-.04,-,-6.30,-,-,-,-,,AnaeCo,,.008,-,.008,.009,.009,.009,-1.49,.033,.008,,
ALT,2349.65,74.323,208.396,.011,-,-,-.23,-,-,-,-,,Analytica,,.02,-,.02,.021,.021,.02,-1.49,.029,.018,,
AYG,2933.96,132.698,140.299,.009,-,-,-.63,-,-,-,-,,Anittel Grp,,.004,-,.004,.005,.005,.004,-1.49,.006,.004,,
ANN,1290.87,129.182,94.843,2.457,2.09,9.00,91.80,20.5,36.50,2.52,1.94,,Ansell,,18.81,+2,18.55,18.90,18.97,18.15,-1.38,19.42,13.06,,
ANO,15111.3,93.620,13.159,.008,.01,1.30,-.05,-,-,-,-,,Antaria,,.013,+.2,.013,.015,.015,.012,+13.89,.022,.008,,
ADO,3093.37,142.523,273.385,.045,-,-,-.18,-,-,-,-,,Anteo Diagnostics,,.058,+.1,.058,.059,.059,.056,+.26,.074,.047,,
ANP,24968.1,729.960,2175.59,.022,-,-,-.13,-,-,-,-,,Antisense Therapeutic,,.015,-.2,.014,.015,.018,.016,-12.60,.021,.009,,
ANZ,14942.8,876.136,1143.70,82.085,12.56,2.38,211.20,14.2,152.00,1.39,5.08,f,ANZ Banking Grp,,29.92,-2,29.88,29.92,30.14,28.975,-1.56,32.09,23.42,,
APE,200.902,8.600,4.175,.796,2.06,2.19,34.00,13.3,20.00,1.70,4.43,f,AP Eagers,,4.51,+16,4.46,4.53,4.61,4.35,+2.19,5.65,3.45,,
APP,-,.118,.061,-,.01,-,-.12,-,-,-,-,,APA Fin Services,,-,-,-,.014,.014,.014,-1.49,.015,.008,,
APA,10169.8,354.495,532.186,5.056,1.40,4.32,39.70,15.2,35.00,1.13,5.79,,APA Grp,,6.05,+10,6.04,6.07,6.17,5.90,+.19,6.97,4.57,,
APN,5612.76,239.727,196.640,.185,-.21,-,-70.40,-,1.50,-,5.36,,APN News & Media,,.28,-.5,.28,.285,.31,.277,-3.24,.54,.235,,
APD,6.928,4.273,4.159,.037,.19,1.21,1.81,12.7,1.25,1.45,5.43,f,APN Prop Grp,,.23,-,.24,.245,.23,.23,-1.49,.265,.155,,
ARP,505.384,14.132,11.165,.965,2.06,6.47,56.78,23.5,26.50,2.14,1.99,f,ARB Corp,,13.32,-16,13.24,13.55,13.80,13.08,-2.68,13.88,9.13,,
AAD,3701.72,192.275,137.960,.696,.75,2.33,3.73,46.9,11.80,.32,6.74,,Ardent Leisure Grp,,1.75,-4,1.735,1.75,1.805,1.705,-3.72,1.87,1.24,,
ARF,1223.64,35.545,-,.215,-,-,-,-,-,-,-,,Arena REIT,,1.04,-,1.04,1.05,1.065,1.03,-1.49,1.065,1.02,,
ARG,865.373,29.590,25.474,4.469,6.52,1.07,26.70,26.0,26.00,1.03,3.74,f,Argo Invest,,6.95,+19,6.91,6.95,6.96,6.73,+1.32,6.96,5.22,,
ARA,367.004,6.356,4.877,.057,.31,.90,1.76,15.9,1.00,1.76,3.57,,Ariadne Aust,,.28,-2,.28,.285,.30,.28,-8.16,.335,.25,,
ALL,6214.48,282.926,310.231,2.432,.35,12.60,16.00,27.6,13.00,1.23,2.95,,Aristocrat Leisure,,4.41,+14,4.37,4.44,4.415,4.155,+1.80,4.49,2.33,,
AIK,241.021,4.236,.882,.011,.05,1.08,-2.08,-,-,-,-,,Armidale Invest,,.054,+.3,.053,.054,.054,.053,+4.39,.062,.041,,
AWN,116.544,2.135,-,.073,-,-,.70,64.3,-,-,-,,Arowana Internat,†,.45,-,.43,.49,.45,.45,-1.49,.55,.007,,
ARI,43465.1,1323.78,2300.77,1.423,1.22,.86,-23.42,-,5.00,-,4.76,,Arrium,,1.05,+1.5,1.04,1.05,1.055,.98,-.04,1.295,.50,,
AEM,6157.99,117.253,133.006,.007,-,-,-.13,-,-,-,-,,Artist & Entertain,,.017,-.1,.017,.018,.018,.013,-7.05,.022,.01,,
AJR,5495.81,278.279,197.884,.005,-,-,-.25,-,-,-,-,,Arunta Resources,,.01,-.4,.01,.014,.014,.01,-30.06,.018,.006,,
AJROB,2329.26,16.239,8.044,-,-,-,-,-,-,-,-,,  opt dec14,,.004,-,.003,.004,.004,.004,-1.49,.008,.002,,
AIO,11658.9,594.741,547.996,5.062,.71,7.31,33.50,15.5,9.25,3.62,1.78,f,Asciano,,5.19,+4,5.12,5.20,5.24,5.015,-.71,5.73,4.09,,
AFA,-,1.627,11.030,.058,.09,2.06,-1.41,-,-,-,-,,ASF Grp,,.185,-,.185,.19,.185,.185,-1.49,.25,.15,,
ASZ,987.475,92.410,58.051,.074,-,-,.67,53.7,3.00,.22,8.33,f,ASG Grp,,.36,-3,.36,.37,.39,.36,-9.18,.856,.28,,
