ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 6, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4816.1 at 2011-05-06T16:35:45. Report at Friday, May 6, 2011. Processed Saturday at 2011-05-07T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,67.085,.254,.741,.075,.18,19.4,22.77,15.4,14.70,1.55,4.20,f,1300 Smiles,,3.50,-18,3.45,3.69,3.70,3.27,-3.20,4.25,2.85,,
TQH,5.184,.231,.818,.009,-.06,-,1.08,5.1,-,-,-,,3Q Hldgs,,.055,-,-,.055,.055,.055,+1.69,.11,.052,,
FCS,.636,.672,2.482,.005,.01,2.9,-.15,-,-,-,-,,4C Sec Solution,,.029,-.2,.029,.044,.031,.029,-4.76,.048,.02,,
AAY,80.000,.858,2.423,.003,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.06,-,.06,.08,.06,.06,+1.69,.24,.03,,
AAQ,997.419,83.708,-,.005,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.012,-.2,.012,.014,.014,.012,-12.59,.725,.012,,
ABP,2756.12,56.857,410.070,.825,2.83,.8,2.91,74.9,9.90,.29,4.54,,Abacus Prop,†,2.18,-7,2.17,2.21,2.25,2.15,-1.42,2.45,1.825,,
ALR,95.492,2.519,1.598,.075,1.38,.9,4.77,26.0,9.50,.50,7.66,f,Aberdeen Leaders,,1.24,-3.5,1.245,1.25,1.26,1.24,-1.05,1.37,1.21,,
AKG,13.000,.061,.121,.024,.15,3.7,4.95,11.1,4.00,1.24,7.27,f,Academies A'asia,,.55,+4,.36,.55,.55,.51,+9.54,.56,.365,,
ACR,1724.00,38.065,31.405,.579,.77,4.5,65.08,5.3,-,-,-,,Acrux,,3.48,-1,3.46,3.49,3.55,3.26,+1.41,3.55,1.433,,
ACW,15.980,1.002,.718,.003,.02,3.0,-2.12,-,-,-,-,,Actinogen,,.06,-,.046,.06,.062,.06,+1.69,.105,.023,,
ACWO,-,-,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-,-,.01,.01,.01,+1.69,.014,.001,,
ACWOA,-,.142,-,-,-,-,-,-,-,-,-,,  opt sep15,,.015,-,.025,-,.015,.015,+1.69,.015,.01,,
ACU,30701.2,661.086,13.356,.004,-,-,-.14,-,-,-,-,,Acuvax,,.002,-,.001,.002,.002,.002,+1.69,.007,.001,,
ADA,24.177,1.047,3.134,.018,.17,1.3,-2.10,-,-,-,-,,Adacel Tech,,.225,-3.5,.225,.25,.25,.225,-11.77,.47,.225,,
AAU,11.522,11.764,2.666,.010,.08,2.0,-9.67,-,1.00,-,6.25,f,Adcorp Aust,,.16,-.5,.16,.18,.165,.16,-1.34,.25,.145,,
ABN,8435.93,313.397,-,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,.001,.001,.001,+1.69,.003,.001,,
ABC,11555.8,162.233,187.361,1.998,1.19,2.6,23.90,13.1,16.50,1.45,5.25,f,Adelaide Brighton,,3.14,-2,3.10,3.16,3.16,3.03,+1.06,3.692,2.473,,
AYT,182.500,10.318,5.346,.024,.27,.9,11.88,2.1,8.30,1.43,33.20,,Adelaide Mgd,,.25,-,.25,.255,.255,.25,+1.69,.296,.163,,
ADQ,1263.00,5.345,3.289,.013,.03,2.3,-.86,-,-,-,-,,ADG Global Supply,,.07,-,.065,.08,.07,.07,+1.69,.082,.05,,
ABV,862.611,37.011,19.249,.026,.01,2.7,-.03,-,-,-,-,,Adv Braking Tech,,.027,-.2,.026,.027,.029,.026,-5.20,.038,.014,,
AMT,-,.339,.239,.008,.14,1.6,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.23,-,.23,.26,.23,.23,+1.69,.54,.15,,
AES,48.111,.551,3.449,.025,-,-,-.06,-,-,-,-,,Advanced Energy,,.056,+.3,.05,.06,.056,.053,+7.35,.085,.035,,
ANM,359.691,7.003,4.306,.013,.02,2.5,-.65,-,-,-,-,,Advanced Magnesium,,.049,-.5,.046,.051,.054,.045,-7.57,.061,.036,,
ASW,80.861,1.807,2.895,.031,.15,4.9,3.56,20.5,3.70,.96,5.07,f,Advanced Share Reg,,.73,+2,.69,.73,.73,.71,+4.51,1.20,.375,,
AEI,208.574,2.307,1.864,.017,-.02,-,-1.54,-,-,-,-,,Aeris Environmental,,.175,-1.5,.175,.18,.19,.17,-6.20,.39,.055,,
AFT,13280.0,342.161,779.637,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+1.69,.002,.001,,
AGX,1285.28,21.514,-,.012,-,-,.57,2.8,-,-,-,,Agenix,,.016,-.2,.016,.018,.018,.016,-9.42,.047,.016,,
AGXO,-,-,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,.001,.001,.001,+1.69,.01,.001,,
AGK,10133.5,99.629,112.024,6.758,6.40,2.3,91.10,16.1,59.00,1.54,4.03,,AGL Energy,,14.65,+11,14.61,14.69,14.80,14.30,+2.45,16.92,13.51,,
AGJ,-,.199,.238,.018,.37,.5,2.23,8.5,1.88,1.19,9.89,,Agricultural Land,,.19,-,.195,.205,.19,.19,+1.69,.19,.121,,
AHC,-,.020,.068,.011,4.92,.4,11.63,16.3,10.00,1.16,5.26,f,AHC,,1.90,-,-,2.10,1.90,1.90,+1.69,2.10,1.80,,
ENY,8.955,.522,.004,.004,-,-,-,-,-,-,-,p,AII 200 Energy,,16.51,-39,16.20,16.51,16.90,16.21,-.61,18.26,13.95,,
FIN,2.120,.721,.021,.003,-,-,-,-,-,-,-,p,AII 200 Financials,,4.65,-5,4.58,4.61,4.70,4.65,+.63,4.87,4.18,,
FIX,1.000,.949,-,.002,-,-,-,-,-,-,-,p,AII 200 Fin X-A-REIT,,5.38,+4,5.35,5.38,5.38,5.34,+2.44,5.83,4.83,,
IDD,-,.535,.003,.001,-,-,-,-,-,-,-,p,AII 200 Industrials,,3.74,-,3.64,3.68,3.74,3.74,+1.69,3.94,3.21,,
RSR,8.637,.950,.056,.008,-,-,-,-,-,-,-,p,AII 200 Resources,,5.79,-17,5.79,5.94,5.94,5.79,-1.16,6.42,4.60,,
MAM,4.067,1.416,.056,.004,-,-,-,-,-,-,-,p,AII 300 Metals & Mining,,4.99,-16,4.97,5.01,5.15,4.99,-1.41,5.58,3.90,,
AGI,814.320,5.989,2.436,.095,.02,17.0,1.69,20.1,-,-,-,,Ainsworth Game Tech,,.34,+9,.305,.34,.34,.24,+37.69,.34,.08,,
AIZ,41.246,7.910,9.840,.920,1.14,.7,8.87,9.5,5.34,1.66,6.32,,Air New Zealand,,.845,+2.5,.825,.845,.845,.815,+4.74,1.175,.765,,
AIG,-,.143,-,-,-.15,-,-4.06,-,-,-,-,,Aircruising Aust,,.04,-,.035,.06,.04,.04,+1.69,.11,.035,,
AJL,877.266,6.885,14.547,.108,.94,1.7,-47.00,-,-,-,-,,AJ Lucas Grp,,1.63,-7,1.56,1.69,1.75,1.55,-2.42,3.02,1.55,,
ACL,571.103,15.000,17.717,.129,.04,16.8,-6.30,-,-,-,-,,Alchemia,,.67,-1,.655,.68,.70,.66,+.22,.77,.345,,
