ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 9, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4264.1 at 2011-12-09T16:37:39. Report at Friday, December 9, 2011. Processed Saturday at 2011-12-10T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,29.342,1.046,1.680,.095,.24,16.7,24.20,16.5,15.50,1.56,3.88,f,1300 Smiles,,4.00,+10,3.90,4.00,4.05,3.90,+4.46,4.25,3.00,,
TQH,-,2.018,2.122,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,-,.064,.075,.08,.08,+1.89,.08,.041,,
FCS,16.290,1.165,6.210,.005,.09,.3,.03,96.7,-,-,-,,4C Sec Solution,,.029,-1.1,-,-,.04,.029,-25.61,.055,.01,,
AYI,150.000,8.203,13.853,.021,.01,4.7,-.94,-,-,-,-,,A1 Invest & Res,,.047,-.3,.041,.047,.049,.047,-4.11,.09,.028,,
AAY,6.000,6.706,8.670,.005,-,-,.22,18.2,-,-,-,,AACL Hldgs,,.04,+1.5,-,-,.04,.025,+61.89,.066,.02,,
AAQ,3458.44,291.484,-,.004,-,-,-.30,-,-,-,-,,AAQ Hldgs,†,.01,+.1,.009,.01,.011,.009,+13.00,.725,.007,,
ABP,2647.09,150.843,970.386,.744,2.76,.7,4.66,41.3,16.50,.28,8.57,,Abacus Prop,,1.925,-7.5,1.915,1.98,2.09,1.925,-1.86,2.45,1.78,,
ALR,62.792,7.186,4.777,.062,1.10,.9,3.24,31.8,9.50,.34,9.22,f,Aberdeen Leaders,,1.03,+1.5,1.03,1.05,1.035,1.025,+3.37,1.345,.98,,
AKG,-,.411,.222,.028,.09,6.7,5.40,11.1,4.00,1.35,6.67,f,Academies A'asia,,.60,-,.60,.63,.60,.60,+1.89,.60,.48,,
ACR,2112.58,135.927,81.121,.478,-,-,34.73,8.3,-,-,-,,Acrux,,2.87,-20,2.87,2.91,3.08,2.87,-4.62,4.30,2.49,,
