ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 10, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4830.0 at 2010-12-10T16:36:04. Report at Friday, December 10, 2010. Processed Saturday at 2010-12-11T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,3.029,1.683,.816,.078,.15,24.3,21.00,17.3,13.70,1.53,3.76,f,1300 Smiles,,3.64,+3,3.62,3.65,3.65,3.61,-.21,3.65,2.65,,
TQH,-,2.122,3.091,.012,-.07,-,.84,8.9,-,-,-,,3Q Hldgs,,.075,-,.075,.10,.075,.075,-1.04,.17,.061,,
FCS,1.984,6.210,3.341,.005,.10,.3,-.58,-,-,-,-,,4C Sec Solution,,.03,-,.033,.04,.03,.03,-1.04,.048,.015,,
AAY,80.500,8.670,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.077,-.3,.08,.091,.08,.077,-4.79,.275,.03,,
ABP,2388.76,970.789,1207.49,.815,.58,3.8,1.53,143.8,3.90,.39,1.77,,Abacus Prop stp,†,2.20,+1,2.20,2.22,2.23,2.16,-.59,2.35,1.825,,
ALR,53.965,4.819,3.959,.078,1.36,.9,10.29,12.5,9.50,1.08,7.36,f,Aberdeen Leaders,,1.29,+1,1.29,1.295,1.30,1.28,-.26,1.47,1.21,,
AKG,-,.222,.598,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.38,.49,.50,.50,-1.04,.56,.365,,
ACR,4040.88,81.378,71.451,.587,-,-,29.08,12.2,-,-,-,,Acrux,,3.55,+14,3.52,3.57,3.66,3.45,+3.06,3.66,1.70,,
ACW,4.995,2.784,1.722,.003,.03,2.8,-1.85,-,-,-,-,,Actinogen,,.085,-1,.085,.095,.095,.085,-11.57,.105,.023,,
ACWO,10.000,.159,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.01,-.4,.001,.02,.014,.01,-29.61,.014,.001,,
ACU,19210.7,507.673,40.222,.007,-,-,-.34,-,-,-,-,,Acuvax,,.004,+.2,.003,.004,.004,.002,+98.96,.011,.001,,
ADA,117.588,4.913,6.719,.030,.19,1.9,-3.50,-,-,-,-,,Adacel Tech,,.36,-1.5,.365,.395,.375,.36,-5.04,.69,.28,,
AAU,7.000,7.590,5.138,.012,.08,2.4,-11.03,-,-,-,-,,Adcorp Aust,,.195,-1.5,.195,.22,.21,.195,-8.19,.26,.145,,
