ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, June 14, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4775.5 at 2013-06-14T16:53:36. Report at Friday, June 14, 2013. Processed Saturday at 2013-06-15T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,17.640,1.086,1.366,.141,.65,9.17,28.92,20.6,19.20,1.51,3.22,f,1300 Smiles,,5.96,+15,5.89,5.97,5.96,5.82,+1.61,6.54,5.00,,
TIX,1380.41,63.947,-,.162,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.50,-3,.505,.525,.54,.50,-6.64,.565,.356,,
AYI,2000.00,27.893,24.733,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-,.003,.004,.003,.003,-.98,.015,.001,,
AAY,-,3.512,6.380,.002,-.03,-,2.48,.6,-,-,-,,AACL Hldgs,,.015,-,.001,.015,.015,.015,-.98,.03,.01,,
ABP,3829.88,57.436,86.061,1.037,2.30,1.00,6.83,33.5,16.50,.41,7.21,,Abacus Prop,,2.29,-1,2.25,2.32,2.35,2.21,-1.41,2.51,1.915,,
ALR,144.226,4.964,2.500,.075,1.24,.99,2.64,46.6,9.50,.28,7.72,f,Aberdeen Leaders,,1.23,-2,1.22,1.25,1.27,1.23,-2.58,1.365,.975,,
AKG,5.300,3.177,.040,.040,.12,6.83,7.01,11.7,5.00,1.40,6.10,f,Academies A'asia,,.82,+5,.78,.84,.82,.77,+5.52,.82,.46,,
ACR,1683.61,82.763,108.648,.604,.11,33.00,2.73,133.0,8.00,.34,2.20,,Acrux,,3.63,-9,3.60,3.63,3.85,3.60,-3.40,4.77,2.64,,
ACW,-,1.195,3.150,.002,-,-,-.15,-,-,-,-,,Actinogen,,.019,-,.013,.018,.019,.019,-.98,.039,.01,,
ACWOA,-,.107,.347,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,-.98,.003,.001,,
ADA,91.919,.899,.835,.037,.13,3.54,1.80,25.6,-,-,-,,Adacel Tech,,.46,+6.5,.395,.46,.46,.395,+15.48,.46,.241,,
AAU,736.710,4.366,2.261,.005,.04,2.08,-6.79,-,.75,-,9.04,,Adcorp Aust,,.083,-.8,.083,.091,.091,.083,-9.77,.22,.083,,
ABN,-,14.497,27.692,.002,-,-,.15,6.7,-,-,-,,AdEffective,,.01,-,.01,.013,.01,.01,-.98,.016,.007,,
ABNO,132.706,13.076,20.643,-,-,-,-,-,-,-,-,,  opt jun14,,.002,-,.002,.005,.002,.002,-.98,.005,.002,,
ABC,10543.9,235.871,194.497,2.101,1.29,2.55,24.20,13.6,16.50,1.47,5.02,f,Adelaide Brighton,,3.29,+1,3.26,3.32,3.33,3.205,-.67,3.70,2.87,,
