ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, October 3, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5315.4 at 2014-10-03T16:38:36. Report at Friday, October 3, 2014. Processed Saturday at 2014-10-04T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,12.696,1.408,2.152,.144,.35,17.37,21.00,29.0,14.50,1.45,2.38,f,1300 Smiles,,6.08,-1,6.01,6.08,6.08,5.95,-.14,6.98,5.35,,
TIX,1062.73,26.565,89.644,.263,2.21,1.00,45.00,4.9,18.60,2.42,8.45,,360 Capital Indust,,2.20,-5,2.20,2.21,2.28,2.19,-2.20,2.42,1.952,,
TGP,655.774,36.168,39.643,.226,.61,1.49,12.05,7.6,5.00,2.41,5.49,,360 Capital Grp,,.91,-3,.90,.91,.95,.90,-3.17,1.04,.60,,
TOF,513.687,26.470,-,.154,-,-,-,-,-,-,-,,360 Capital Office,,1.98,-1,1.98,1.99,2.00,1.96,-.48,2.09,1.92,,
3PL,272.764,22.653,-,.329,-,-,-,-,-,-,-,,3P Learning,,2.44,-2,2.42,2.49,2.47,2.43,-.79,2.60,2.13,,
8CO,531.963,2.814,-,.003,-,-,-,-,-,-,-,,8common,,.24,-,.205,.24,.24,.225,+.02,.295,.225,,
NNW,1458.04,63.435,-,.072,.02,24.00,.10,480.0,-,-,-,,99 Wuxian,,.48,+2,.475,.49,.48,.415,+4.37,.73,.30,,
AYI,2380.00,155.909,45.674,-,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+.02,.003,.001,,
ABP,3080.39,140.143,106.107,1.332,2.38,1.09,22.27,11.6,16.75,1.33,6.47,,Abacus Prop,,2.59,+4,2.58,2.61,2.63,2.54,+1.59,2.81,2.18,,
ALR,80.772,5.971,7.537,.072,1.22,.96,3.02,38.7,6.25,.48,5.34,f,Aberdeen Leaders,,1.17,-,1.165,1.17,1.175,1.15,+.02,1.385,1.15,,
AKG,87.420,6.205,5.225,.077,.05,24.90,9.80,12.7,5.50,1.78,4.42,f,Academies A'asia,,1.245,+.5,1.245,1.27,1.27,1.245,+.43,1.40,.835,,
ACQ,147.443,7.662,-,.043,-,-,-,-,-,-,-,,Acorn Capital Invest,,.85,-,.85,.87,.875,.85,+.02,.96,.85,,
ACQO,520.960,9.511,-,.001,-,-,-,-,-,-,-,,  opt oct15,,.022,+.1,.022,.03,.025,.02,+4.79,.04,.02,,
ACR,5370.80,342.463,127.769,.239,.12,11.96,16.80,8.5,16.00,1.05,11.15,f,Acrux,,1.435,+2,1.43,1.435,1.645,1.405,+1.44,3.115,.75,,
ACW,1142.69,26.041,3.629,.010,.01,4.00,-.29,-,-,-,-,,Actinogen,†,.04,-.1,.035,.04,.045,.038,-2.42,.05,.011,,
ACWOA,62.500,.323,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,.001,-,.001,.005,.001,.001,+.02,.001,.001,,
ACU,1780.00,26.843,79.931,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,+.02,.001,.001,,
ADA,-,.692,1.195,.028,.09,3.89,-2.90,-,-,-,-,,Adacel Tech,,.35,-,.25,.335,.35,.35,+.02,.57,.215,,
AAU,60.000,3.071,7.601,.002,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.04,-.2,.041,.069,.04,.04,-4.74,.095,.04,,
ABC,7587.01,365.725,375.722,2.075,1.33,2.44,22.10,14.7,16.50,1.34,5.09,f,Adelaide Brighton,,3.24,-5,3.24,3.27,3.29,3.20,-1.50,4.375,3.15,,
ADQ,204.307,64.528,40.847,.002,.01,.70,-6.10,-,-,-,-,,ADG Global Supply,,.007,-,.007,.008,.007,.007,+.02,.02,.004,,
AHZ,12883.0,743.443,1586.92,.209,.02,7.25,-.55,-,-,-,-,,ADMEDUS,,.145,-,.14,.15,.155,.14,+.02,.185,.078,,
ADJ,13329.8,421.857,184.258,.111,-,-,-1.20,-,-,-,-,,Adslot,,.105,-.5,.105,.11,.13,.105,-4.52,.17,.062,,
ABV,2095.10,92.416,93.868,.010,-,-,-.67,-,-,-,-,,Adv Braking Tech,,.007,-.1,.007,.008,.007,.007,-12.48,.017,.005,,
ABVO,2844.51,7.022,-,-,-,-,-,-,-,-,-,,  opt aug16,,.002,-.1,.002,.003,.003,.002,-33.31,.003,.002,,
AMT,-,.413,.145,.002,.09,.61,-.15,-,-,-,-,,Adv Surg Dsgn & Mnft,,.055,-,.03,-,.053,.053,+.02,.06,.044,,
ASW,.776,.890,1.576,.026,.14,4.39,3.68,16.7,3.70,.99,6.02,f,Advanced Share Reg,,.615,-,.615,.635,.615,.615,+.02,.72,.60,,
AEI,20.000,2.040,1.220,.020,-.02,-,-.91,-,-,-,-,,Aeris Environmental,,.17,-3,.165,.18,.20,.17,-14.98,.20,.08,,
AFJ,1211.28,94.998,-,.211,.18,7.00,-4.39,-,-,-,-,,Affinity Education,,1.26,-4.5,1.26,1.27,1.305,1.26,-3.43,1.446,.911,,
AFT,-,8.021,5.265,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+.02,.001,.001,,
AHA,405.000,23.976,25.497,.013,-,-,-.60,-,-,-,-,,AG Financial,,.05,-1.3,.035,.056,.063,.05,-20.61,.063,.03,,
AGX,85.706,51.091,17.824,.002,-,-,.65,2.0,-,-,-,,Agenix,,.013,+.1,.012,.013,.013,.012,+8.36,.042,.011,,
AGXO,-,.145,.950,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-,.001,.012,.001,.001,+.02,.005,.001,,
AGK,7283.35,301.382,324.111,9.021,7.75,1.73,102.20,13.1,63.00,1.62,4.70,f,AGL Energy,,13.40,-12,13.40,13.41,13.54,13.34,-.86,15.590,13.34,,
AGJ,-,2.011,4.784,.008,.06,1.38,-2.67,-,.52,-,6.27,,Agricultural Land,,.083,-,.086,.09,.083,.083,+.02,.11,.073,,
APW,627.485,134.034,73.849,.055,.17,.71,5.18,2.3,.20,25.90,1.67,,AIMS Prop Sec Fund,,.12,+.5,.115,.12,.12,.115,+4.37,.13,.070,,
AGI,2634.15,101.789,72.902,.967,.65,4.62,19.00,15.8,10.00,1.90,3.33,,Ainsworth Game Tech,,3.00,+4,3.00,3.03,3.06,2.96,+1.37,4.79,2.89,,
AIZ,137.456,12.447,6.781,1.975,1.50,1.18,22.12,8.0,9.15,2.42,5.17,,Air New Zealand,,1.77,-2,1.73,1.77,1.775,1.73,-1.09,2.05,1.209,,
AJL,1381.65,15.956,21.363,.179,.40,1.68,-34.60,-,-,-,-,,AJ Lucas Grp,,.67,+3,.67,.71,.75,.64,+4.71,1.38,.60,,
ACL,2594.16,77.666,69.103,.203,.04,15.63,-2.10,-,-,-,-,,Alchemia,,.625,-.5,.625,.645,.675,.625,-.77,.68,.46,,
AAI,2.843,.031,1.210,.189,-,-,-246.13,-,9.85,-,.55,,Alcoa Inc,,18.00,-20,15.50,18.50,18.25,18.00,-1.08,19.50,7.873,,
LEP,703.124,16.288,30.559,.630,1.93,1.67,19.03,16.9,16.45,1.16,5.11,,ALE Prop Grp,,3.22,-2,3.21,3.25,3.26,3.20,-.59,3.38,2.60,,
AJX,2128.35,72.110,35.423,.032,-,-,-1.99,-,-,-,-,,Alexium Int'l,,.155,+1.5,.15,.16,.16,.14,+10.74,.19,.082,,
AEB,675.980,24.624,21.519,.018,.01,6.00,-1.00,-,-,-,-,,Algae.Tec,,.06,-2.2,.06,.066,.082,.06,-26.81,.245,.06,,
AQZ,108.607,20.758,12.804,.132,1.36,.91,9.72,12.8,5.70,1.71,4.60,f,Alliance Aviation,,1.24,-13,1.23,1.34,1.315,1.225,-9.47,1.78,1.06,,
ALQ,11694.2,302.845,271.847,2.108,.02,265.00,40.74,13.0,39.00,1.04,7.36,p,ALS,,5.30,-27,5.25,5.32,5.51,5.15,-4.82,10.44,5.15,,
AIQ,95.850,15.365,9.481,.018,.16,.88,.04,350.0,-,-,-,,Alternative Invest,,.14,-.5,.14,.145,.145,.14,-3.43,.145,.045,,
ALU,1011.87,45.576,32.702,.379,.07,41.86,10.89,26.9,12.00,.91,4.10,,Altium,,2.93,-7,2.92,2.93,3.03,2.87,-2.31,3.14,2.07,,
AMA,1859.33,81.455,88.761,.107,.04,8.00,1.70,18.8,3.20,.53,10.00,f,AMA Grp,,.32,-1,.32,.325,.33,.315,-3.01,.39,.225,,
AHD,390.457,12.205,12.220,1.500,5.16,1.84,49.70,19.1,42.00,1.18,4.42,f,Amalgamated Hldgs,,9.50,+9,9.40,9.60,9.66,9.31,+.98,9.96,7.97,,
AMO,89.366,2.511,.448,.004,.32,.45,-3.30,-,-,-,-,,Ambertech,,.145,-.5,.11,.15,.15,.145,-3.31,.22,.145,,
AMB,-,5.196,3.808,.010,.15,1.00,-2.70,-,-,-,-,,Ambition Grp,,.15,-,.14,.145,.15,.15,+.02,.19,.105,,
