ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, April 17, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5851.5 at 2015-04-17T16:39:37. Report at Friday, April 17, 2015. Processed Saturday at 2015-04-18T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,9.220,.275,.594,.153,.38,16.97,24.60,26.2,17.00,1.45,2.64,f,1300 Smiles,,6.45,-10,6.45,6.48,6.45,6.40,-.11,7.00,5.62,,
TIX,672.953,12.631,8.170,.326,2.19,1.19,48.68,5.4,19.58,2.49,7.50,,360 Capital Indust,,2.61,-5,2.58,2.64,2.63,2.54,-.47,2.79,2.141,,
TGP,304.632,19.113,16.716,.313,-,-,15.09,8.3,5.29,2.85,4.20,,360 Capital Grp,,1.26,-1,1.23,1.26,1.29,1.23,+.63,1.41,.74,,
TOF,325.178,7.436,-,.164,2.10,1.00,4.70,44.9,12.75,.37,6.04,,360 Capital Office,,2.11,+1,2.10,2.14,2.17,2.10,+1.89,2.24,1.92,,
3DM,5789.02,253.874,30.959,.020,.01,10.00,-.24,-,-,-,-,,3D Medical,†,.10,-,.10,.105,.105,.092,+1.41,.195,.001,,
3PL,746.992,8.557,-,.322,.10,23.90,-2.29,-,-,-,-,,3P Learning,,2.39,-4,2.39,2.45,2.46,2.36,-.23,2.68,1.94,,
8CO,-,.565,-,.003,-,-,-.61,-,-,-,-,,8common,,.19,-,.16,.19,.19,.19,+1.41,.295,.17,,
8IH,1916.81,10.787,-,.289,-,-,-,-,-,-,-,,8I Hldgs,,.81,+23,.81,.85,.86,.57,+41.07,.86,.25,,
NNW,1373.13,26.170,15.875,.026,.04,4.38,.13,134.6,-,-,-,,99 Wuxian,,.175,+1,.175,.195,.19,.16,+7.47,.73,.15,,
AYI,-,5.000,67.643,.004,-,-,.04,2.5,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+1.41,.002,.001,,
ABP,2660.46,51.120,49.493,1.588,2.42,1.19,24.24,11.8,17.00,1.43,5.92,,Abacus Prop,,2.87,-7,2.85,2.89,2.975,2.855,-.97,3.337,2.371,,
ALR,86.626,2.101,1.843,.075,1.34,.91,2.86,42.5,6.50,.44,5.35,f,Aberdeen Leaders,,1.215,+2,1.215,1.225,1.24,1.20,+3.09,1.295,1.04,,
AKG,36.153,4.324,1.070,.048,-.01,-,6.20,12.4,4.50,1.38,5.84,f,Academies A'asia,,.77,+1.5,.75,.79,.785,.75,+3.40,1.40,.645,,
ACX,408.737,3.903,-,.345,-,-,27.00,7.8,-,-,-,,Aconex,,2.10,+4,2.08,2.13,2.10,2.04,+3.35,2.10,1.65,,
ACQ,525.033,5.065,-,.039,.91,.84,-8.05,-,-,-,-,,Acorn Capital Invest,,.765,-1.5,.765,.78,.79,.76,-.51,.96,.715,,
ACQO,301.333,5.278,-,-,-,-,-,-,-,-,-,,  opt oct15,,.002,-.1,.002,.003,.003,.002,-31.92,.04,.001,,
ACR,1733.09,53.710,87.806,.144,.09,9.61,6.01,14.4,8.00,.75,9.25,f,Acrux,,.865,+3,.845,.865,.865,.815,+5.01,2.10,.75,,
