ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 26, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4690.2 at 2010-11-26T16:38:49. Report at Friday, November 26, 2010. Processed Saturday at 2010-11-27T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,21.203,1.667,.700,.076,.15,23.9,21.00,17.0,13.70,1.53,3.83,f,1300 Smiles,,3.58,+18,3.57,3.58,3.58,3.33,+5.88,3.62,2.65,,
TQH,1.250,2.122,3.074,.012,-.07,-,.84,8.9,-,-,-,,3Q Hldgs,,.075,-.5,.075,.10,.075,.075,-5.67,.18,.061,,
FCS,8.430,6.109,3.288,.005,.10,.3,-.58,-,-,-,-,,4C Sec Solution,,.033,-,.033,.042,.035,.033,+.58,.048,.015,,
AAY,50.000,8.509,-,.004,-,-,-,-,-,-,-,,AACL Hldgs,,.08,+1.2,.075,.08,.08,.068,+18.23,.275,.03,,
ABPDA,1302.48,2.813,-,.796,.58,3.7,1.53,140.5,-,-,-,,Abacus Prop stp  d,†,2.15,-3,2.11,2.15,2.19,2.07,-.79,2.23,2.05,,
ALR,61.091,4.631,3.721,.076,1.36,.9,10.29,12.2,9.50,1.08,7.54,f,Aberdeen Leaders,,1.26,-1.5,1.26,1.275,1.29,1.26,-.59,1.47,1.21,,
AKG,-,.222,.598,.021,.15,3.3,4.28,11.7,3.00,1.43,6.00,,Academies Aus Grp,,.50,-,.38,.50,.50,.50,+.58,.56,.365,,
ACR,4870.32,73.553,68.450,.544,-,-,29.08,11.5,-,-,-,,Acrux,,3.33,+27,3.30,3.33,3.62,3.03,+9.41,3.62,1.70,,
ACW,58.999,2.680,1.686,.004,.03,3.2,-1.85,-,-,-,-,,Actinogen,,.095,-.5,.095,.10,.10,.095,-4.42,.105,.023,,
ACWO,-,.149,.008,-,-,-,-,-,-,-,-,,  opt aug12,,.014,-,.01,.02,.014,.014,+.58,.014,.001,,
ACU,3633.33,488.462,36.745,.003,-,-,-.34,-,-,-,-,,Acuvax,,.002,-.1,.002,.003,.003,.002,-32.75,.012,.001,,
ADA,25.037,4.761,6.651,.031,.19,2.0,-3.50,-,-,-,-,,Adacel Tech,,.38,-3,.39,.42,.385,.37,-6.73,.69,.28,,
AAU,180.400,7.559,5.113,.013,.08,2.7,-11.03,-,-,-,-,,Adcorp Aust,,.215,+2,.20,.215,.23,.195,+10.84,.26,.145,,
ABC,14739.6,540.998,673.119,1.912,1.16,2.6,23.60,12.8,15.50,1.52,5.15,f,Adelaide Brighton,,3.01,-9,3.00,3.03,3.12,2.92,-2.32,3.72,2.293,,
AYT,784.141,31.541,22.600,.024,1.64,.2,2.11,11.8,15.00,.14,60.00,,Adelaide Mgd unt,,.25,-,.245,.25,.27,.245,+.58,.32,.158,,
ADQ,14500.1,25.072,3.941,.008,.01,6.0,-1.09,-,-,-,-,,ADG Global Supply,,.06,-,.06,.063,.061,.06,+.58,.09,.05,,
ADQO,-,.982,-,-,-,-,-,-,-,-,-,,  opt mar11,,.008,-,-,-,.008,.008,+.58,.013,.008,,
ADG,-,2.110,.907,.088,2.54,1.4,36.70,9.5,23.00,1.60,6.57,f,Adtrans Grp,,3.50,-,-,-,3.50,3.50,+.58,3.683,2.593,,
ASC,1164.14,177.886,104.598,.009,.02,.8,-.43,-,-,-,-,,AdultShop.com,,.015,-.1,.015,.016,.016,.015,-5.67,.019,.008,,
ASCO,40.000,29.242,3.005,-,-,-,-,-,-,-,-,,  opt dec11,,.006,-,.006,.008,.006,.006,+.58,.008,.002,,
ABV,6506.18,96.418,100.256,.029,-,-,-.16,-,-,-,-,,Adv Braking Tech,,.03,-.1,.03,.031,.031,.029,-2.64,.033,.014,,
AMT,61.000,1.261,.662,.012,.16,2.1,-1.31,-,-,-,-,,Adv Surg Dsgn & Mnft,,.33,-2,.31,.395,.34,.30,-5.13,.60,.30,,
AES,-,5.243,1.079,.020,.01,4.4,-.10,-,-,-,-,,Advanced Energy,,.044,-,.031,.05,.044,.044,+.58,.125,.035,,
ACE,172.091,13.845,23.236,.006,-.03,-,-2.30,-,-,-,-,,Advanced Engine,,.03,-,.03,.034,.03,.028,+.58,.067,.028,,
ANM,99.841,14.938,26.658,.011,.03,1.4,-1.66,-,-,-,-,,Advanced Magnesium,,.042,-,.042,.048,.049,.042,+.58,.07,.03,,
ASW,18.681,7.545,2.305,.037,.11,8.0,3.61,24.4,3.60,1.00,4.09,f,Advanced Share,,.88,+3,.83,.875,.88,.85,+4.11,.90,.325,,
AEI,784.043,9.903,7.141,.025,.01,25.5,-1.93,-,-,-,-,,Aeris Environmental,,.255,-2.5,.22,.255,.28,.22,-8.34,.39,.055,,
AVE,-,57.852,18.667,.315,2.02,.9,19.20,9.2,5.00,3.84,2.82,,Aevum,,1.77,-,-,-,1.77,1.77,+.58,1.83,1.01,,
AFT,5983.83,1289.38,392.164,.006,-,-,-,-,-,-,-,,AFT Corp,,.001,-,.001,.002,.001,.001,+.58,.002,.001,,
AGX,629.480,30.541,-,.015,.01,2.2,.54,4.1,-,-,-,,Agenix,,.022,-.1,.022,.023,.023,.022,-3.76,.047,.017,,
AGXO,-,.833,-,-,-,-,-,-,-,-,-,,  opt jun11,,.001,-,-,-,.001,.001,+.58,.01,.001,,
AGK,6417.19,316.208,353.387,7.185,5.89,2.7,79.30,19.8,59.00,1.34,3.76,,AGL Energy,,15.68,-7,15.55,15.70,15.86,15.02,+.14,16.92,13.51,,
AGJ,81.309,1.565,1.317,.012,.37,.4,2.25,5.8,2.02,1.11,15.54,,Agricultural Land unt,,.13,-2,.15,.18,.15,.13,-12.75,.175,.121,,
AHC,-,.216,.203,.011,4.94,.4,-.31,-,-,-,-,,AHC,,1.90,-,-,1.90,1.90,1.90,+.58,2.25,1.80,,
ENY,.096,.119,-,.002,-,-,-,-,-,-,-,,Aii 200 Energy etf unt,,15.49,-38,15.34,15.42,15.87,15.49,-1.81,16.50,13.95,,
FIN,-,.358,-,.004,-,-,-,-,-,-,-,,Aii 200 Financials etf unt,,4.49,-,4.37,4.39,4.49,4.49,+.58,5.09,4.18,,
FIX,-,.592,-,.002,-,-,-,-,-,-,-,,Aii 200 Fin x-A-REIT etf unt,,5.22,-,5.05,5.08,5.22,5.22,+.58,5.98,4.83,,
IDD,5.889,.132,-,.001,-,-,-,-,-,-,-,,Aii 200 Industrials etf unt,,3.72,-3,3.73,3.75,3.79,3.72,-.22,3.97,3.21,,
RSR,158.560,2.131,-,.005,-,-,-,-,-,-,-,,Aii 200 Resources etf unt,,5.68,-,5.65,5.75,5.74,5.58,+.58,5.96,4.60,,
MAM,6.545,1.028,-,.003,-,-,-,-,-,-,-,,Aii 300 Metals & Min etf unt,,4.92,-4,4.90,4.93,5.00,4.87,-.22,5.15,3.90,,
AGI,563.836,7.505,10.550,.047,.01,17.0,-1.00,-,-,-,-,,Ainsworth Game Tech,,.17,+1,.17,.18,.185,.15,+6.83,.205,.08,,
AIZ,27.900,20.799,15.260,1.106,1.15,.9,6.17,16.5,5.45,1.13,5.34,,Air New Zealand,,1.02,-5,1.02,1.05,1.03,1.005,-4.09,1.145,.83,,
AIG,-,-,.187,-,-.11,-,-3.63,-,-,-,-,,Aircruising Aust,,.065,-,-,.061,.065,.065,+.58,.11,.065,,
AJL,113.024,31.247,61.271,.136,1.19,1.7,-11.00,-,5.50,-,2.67,,AJ Lucas Grp,,2.06,+6,2.06,2.09,2.10,2.00,+3.58,4.62,1.70,,
ACL,992.756,43.383,69.282,.118,.07,8.9,-5.00,-,-,-,-,,Alchemia,,.62,+5,.62,.63,.65,.56,+9.36,.81,.345,,
AAI,.313,.089,.002,13.770,-,-,-14.02,-,11.21,-,.71,,Alcoa Inc cdi,,15.90,-,15.00,15.50,15.90,15.90,+.58,46.65,11.50,,
LEP,262.851,38.566,34.372,.305,2.10,.9,-10.94,-,24.00,-,12.24,,ALE Prop Grp stp,,1.96,+3,1.945,1.96,1.96,1.925,+2.14,2.43,1.87,,
ALS,3049.37,92.281,100.856,.224,.60,4.0,-132.84,-,7.00,-,2.94,,Alesco Corp,,2.38,+5,2.35,2.39,2.45,2.33,+2.73,4.95,2.25,,
AJX,870.438,38.525,-,.011,.03,5.0,-3.54,-,-,-,-,,Alexium Int Grp,†,.15,-,.14,.15,.17,.135,+.58,.205,.01,,
AEJ,8912.65,632.537,1053.55,.070,-1.13,-,-76.57,-,-,-,-,,Alinta Energy Grp stp,,.087,+.2,.087,.088,.089,.085,+2.94,.105,.041,,
AEA,1626.70,17.480,2.354,.025,-,-,-2.67,-,-,-,-,,Altera Res,,.575,+17.5,.57,.59,.58,.40,+44.33,.58,.097,,
AEAO,684.334,2.106,-,.004,-,-,-,-,-,-,-,,  opt feb12,,.31,+6,.24,.31,.32,.25,+24.58,.32,.06,,
AIQ,69.071,24.268,10.188,.138,1.46,.7,-2.79,-,47.00,-,44.55,,Alternative Invest unt,,1.055,+.5,1.055,1.10,1.10,1.05,+1.06,1.15,.98,,
ALU,60.000,5.773,6.723,.020,.03,6.5,-13.61,-,-,-,-,,Altium,,.195,+1.5,.19,.20,.22,.195,+8.92,.33,.15,,
AMA,3079.84,39.642,46.827,.020,.08,.9,2.01,3.5,-,-,-,,AMA Grp,,.071,+1.1,.071,.075,.075,.054,+18.92,.075,.033,,
AHD,120.004,31.933,9.291,1.023,4.57,1.4,66.40,9.8,37.00,1.79,5.69,f,Amalgamated Hldgs,,6.50,-9,6.45,6.50,6.59,6.45,-.78,6.78,5.20,,
AMO,-,3.166,.822,.011,.56,.6,5.20,6.7,3.50,1.49,10.00,,Ambertech,,.35,-,.35,.355,.35,.35,+.58,.63,.33,,
AMB,81.653,2.526,3.312,.026,.15,2.6,-10.32,-,-,-,-,,Ambition Grp,,.39,+2,.37,.39,.39,.37,+5.99,.42,.275,,
AKS,.866,.007,-,.046,-,-,-,-,-,-,-,f,Amcbf One,,83.99,-3,84.00,100.00,84.02,83.99,+.55,87.688,81.57,,
AKU,.785,.005,-,.034,-,-,-,-,-,-,-,f,Amcbf Thr,,81.04,-3,81.05,-,81.07,81.04,+.55,84.00,80.83,,
