ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 26, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.6 at 2014-09-26T16:38:36. Report at Friday, September 26, 2014. Processed Saturday at 2014-09-27T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,15.382,1.395,2.141,.144,.35,17.40,21.00,29.0,14.50,1.45,2.38,f,1300 Smiles,,6.09,+7,6.00,6.09,6.20,6.02,+3.38,6.98,5.35,,
TIX,1831.20,25.502,87.738,.269,2.21,1.02,45.00,5.0,18.60,2.42,8.27,,360 Capital Indust,,2.25,+1,2.23,2.25,2.31,2.22,+2.67,2.42,1.952,,
TGP,1032.32,35.513,39.643,.234,.61,1.54,12.05,7.8,5.00,2.41,5.32,,360 Capital Grp,,.94,-2.5,.90,.94,.96,.90,-.37,1.04,.60,,
TOF,1151.66,25.957,-,.155,-,-,-,-,-,-,-,,360 Capital Office,,1.99,-3,1.96,1.99,2.02,1.96,+.73,2.09,1.92,,
3PL,263.110,22.380,-,.332,-,-,-,-,-,-,-,,3P Learning,,2.46,-,2.46,2.49,2.49,2.42,+2.22,2.60,2.13,,
8CO,139.038,2.282,-,.003,-,-,-,-,-,-,-,,8common,,.24,-1,.235,.24,.25,.23,-1.78,.295,.23,,
NNW,1673.30,61.977,-,.069,.02,23.00,.10,460.0,-,-,-,,99 Wuxian,,.46,-1,.46,.49,.495,.435,+.09,.73,.30,,
AYI,-,153.529,45.674,-,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,+2.22,.003,.001,,
ABP,3556.20,137.063,104.600,1.312,2.38,1.07,22.27,11.5,16.75,1.33,6.57,,Abacus Prop,,2.55,+6,2.53,2.57,2.59,2.50,+4.63,2.81,2.18,,
ALR,241.136,5.890,7.344,.072,1.22,.96,3.02,38.7,6.25,.48,5.34,f,Aberdeen Leaders,,1.17,-5.5,1.155,1.17,1.225,1.155,-2.27,1.385,1.155,,
AKG,31.214,6.118,4.875,.077,.05,24.80,9.80,12.7,5.50,1.78,4.44,f,Academies A'asia,,1.24,-,1.24,1.26,1.26,1.24,+2.22,1.40,.835,,
ACQ,171.518,7.514,-,.043,-,-,-,-,-,-,-,,Acorn Capital Invest,,.85,-5,.85,.875,.90,.85,-3.34,.96,.85,,
ACQO,336.000,8.990,-,.001,-,-,-,-,-,-,-,,  opt oct15,,.021,+.1,.02,.021,.022,.02,+7.22,.04,.02,,
ACR,5382.47,337.092,126.046,.236,.12,11.79,16.80,8.4,16.00,1.05,11.31,f,Acrux,,1.415,+11.5,1.41,1.43,1.43,1.215,+11.07,3.153,.75,,
ACW,653.000,24.898,3.629,.010,.01,4.10,-.29,-,-,-,-,,Actinogen,†,.041,-.4,.041,.045,.045,.041,-6.67,.05,.011,,
ACWOA,-,.260,.107,-,-,-,-,-,-,-,-,,  opt sep15,†,.001,-,.001,.005,.001,.001,+2.22,.001,.001,,
ACU,750.000,25.063,79.931,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,.001,.001,.001,.001,+2.22,.001,.001,,
ADA,-,.692,1.155,.028,.09,3.89,-2.90,-,-,-,-,,Adacel Tech,,.35,-,.245,.345,.35,.35,+2.22,.57,.215,,
AAU,21.938,3.011,7.582,.003,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.042,-.8,.04,.065,.05,.042,-13.78,.095,.04,,
