ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, May 17, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5159.8 at 2013-05-17T16:40:36. Report at Friday, May 17, 2013. Processed Saturday at 2013-05-18T23:15:16+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,58.577,.966,1.216,.142,.65,9.23,28.92,20.7,19.20,1.51,3.20,f,1300 Smiles,,6.00,+10,5.99,6.00,6.10,5.62,+2.30,6.54,5.00,,
TIX,5770.34,54.853,-,.170,-,-,-,-,-,-,-,,360 Cap Indust Fund,,.525,+1.5,.53,.55,.54,.505,+3.54,.54,.356,,
AYI,-,18.780,18.226,.001,-,-,-1.31,-,-,-,-,,A1 Invest & Res,,.003,-,.003,.004,.003,.003,+.60,.015,.002,,
AAY,-,3.372,6.314,.002,-.03,-,2.48,.8,-,-,-,,AACL Hldgs,,.02,-,.01,.015,.02,.02,+.60,.03,.015,,
ABP,2777.92,46.763,75.483,1.096,2.30,1.05,6.83,35.4,16.50,.41,6.82,,Abacus Prop,,2.42,-4,2.42,2.45,2.51,2.38,-1.02,2.51,1.895,,
ALR,109.842,4.143,2.153,.079,1.24,1.05,2.64,49.2,9.50,.28,7.31,f,Aberdeen Leaders,,1.30,-1,1.30,1.33,1.33,1.30,-.16,1.365,.975,,
AKG,18.819,3.061,.040,.037,.12,6.33,7.01,10.8,5.00,1.40,6.58,f,Academies A'asia,,.76,+5,.73,.795,.76,.71,+7.64,.80,.46,,
ACR,3201.24,72.742,88.050,.644,.11,35.18,2.73,141.8,8.00,.34,2.07,,Acrux,,3.87,+2,3.86,3.90,4.00,3.77,+1.12,4.77,2.64,,
ACW,70.000,1.195,2.457,.002,-,-,-.15,-,-,-,-,,Actinogen,,.019,+.6,.012,.019,.019,.013,+46.76,.039,.01,,
ACWOA,-,.107,.347,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,-,.001,.001,+.60,.003,.001,,
