ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, September 2, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4321.5 at 2011-09-02T16:39:27. Report at Friday, September 2, 2011. Processed Saturday at 2011-09-03T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,3.000,.606,1.564,.078,.24,15.3,24.20,15.2,15.50,1.56,4.21,f,1300 Smiles,,3.68,+17,-,-,3.68,3.51,+3.66,4.25,3.00,,
TQH,5.000,1.402,1.646,.013,-.05,-,1.84,4.3,-,-,-,,3Q Hldgs,,.08,+2,.05,.08,.08,.06,+32.15,.08,.041,,
FCS,1.586,.955,3.739,.003,.01,1.7,-.15,-,-,-,-,,4C Sec Solution,,.017,-,-,-,.017,.017,-1.18,.045,.01,,
AAY,40.000,2.792,5.646,.005,-,-,-3.00,-,-,-,-,,AACL Hldgs,,.04,-1,.04,.05,.05,.04,-21.18,.071,.022,,
AAQ,284.049,157.988,-,.003,-,-,-3.24,-,-,-,-,,AAQ Hldgs,†,.008,-.1,-,-,.009,.008,-12.29,.725,.008,,
ABP,9329.96,110.166,793.046,.785,2.76,.7,4.66,43.6,16.50,.28,8.13,,Abacus Prop,†,2.03,+3,2.00,2.13,2.12,2.00,+.32,2.45,1.905,,
ALR,108.203,5.746,3.336,.063,1.16,.9,3.24,32.4,9.50,.34,9.05,f,Aberdeen Leaders,,1.05,-,1.05,1.07,1.055,1.03,-1.18,1.345,1.025,,
AKG,-,.137,.138,.026,.09,6.1,5.40,10.2,4.00,1.35,7.27,f,Academies A'asia,,.55,-,.51,.545,.55,.55,-1.18,.55,.365,,
ACR,5390.34,90.627,46.235,.629,-,-,34.73,10.9,-,-,-,,Acrux,,3.78,+5,3.75,3.82,4.03,3.67,+.16,4.30,1.724,,
ACW,88.000,1.936,1.985,.002,.02,1.6,-2.12,-,-,-,-,,Actinogen,,.032,+.1,.031,.044,.033,.031,+2.04,.105,.03,,
ACWO,-,.009,.013,-,-,-,-,-,-,-,-,,  opt aug12,,.001,-,-,-,.001,.001,-1.18,.014,.001,,
ACWOA,14.000,.174,-,-,-,-,-,-,-,-,-,,  opt sep15,,.003,-.2,-,-,.005,.003,-41.18,.015,.003,,
ACU,5351.04,776.303,55.360,.005,-,-,-.14,-,-,-,-,,Acuvax,,.002,-,.001,.002,.002,.001,-1.18,.005,.001,,
ADA,-,1.815,3.982,.016,.09,2.2,-3.60,-,-,-,-,,Adacel Tech,,.20,-,-,-,.20,.20,-1.18,.43,.18,,
AAU,319.113,13.421,6.055,.010,.09,1.8,2.29,7.0,2.00,1.15,12.50,f,Adcorp Aust,,.16,+1,.16,.19,.175,.155,+5.49,.25,.125,,
ABN,-,369.902,535.442,.005,-,-,.21,.5,-,-,-,,AdEffective,,.001,-,-,-,.001,.001,-1.18,.002,.001,,
ABC,13526.2,356.164,396.947,1.743,1.17,2.3,22.80,12.0,16.50,1.38,6.02,f,Adelaide Brighton,,2.74,-5,2.71,2.80,2.88,2.71,-2.97,3.692,2.22,,
AYT,279.403,20.030,8.754,.023,.27,.9,10.03,2.4,5.23,1.92,21.35,,Adelaide Mgd,†,.245,+1,-,-,.245,.24,+3.07,.262,.171,,
ADQ,385.000,12.321,9.024,.013,.04,1.5,.47,12.8,-,-,-,,ADG Global Supply,,.06,-,.055,.065,.065,.06,-1.18,.09,.05,,
ABV,624.250,66.035,37.683,.019,.01,2.0,-.03,-,-,-,-,,Adv Braking Tech,,.02,-,.018,.02,.02,.018,-1.18,.038,.014,,
AMT,-,.404,.665,.007,.14,1.3,-6.01,-,-,-,-,,Adv Surg Dsgn & Mnft,,.185,-,.15,.40,.185,.185,-1.18,.47,.15,,
AES,-,1.548,4.178,.023,-,-,-.06,-,-,-,-,,Advanced Energy,,.051,-,-,-,.051,.051,-1.18,.065,.029,,
ANM,240.600,17.286,11.191,.018,.02,2.9,-.65,-,-,-,-,,Advanced Magnesium,,.058,-.2,.059,.07,.06,.058,-4.51,.087,.036,,
ASW,45.750,2.215,6.355,.031,.13,5.5,4.17,17.3,3.85,1.08,5.35,f,Advanced Share Reg,,.72,-3,-,-,.72,.70,-5.18,1.20,.665,,
AEI,306.883,6.329,4.964,.022,.02,10.5,-2.16,-,-,-,-,,Aeris Environmental,,.21,+4.5,.21,.26,.21,.165,+26.09,.39,.155,,
AFT,1000.00,385.150,1019.66,.007,-,-,.02,5.0,-,-,-,,AFT Corp,,.001,-,-,-,.001,.001,-1.18,.002,.001,,
AGX,133.000,36.567,-,.013,-,-,.57,3.0,-,-,-,,Agenix,,.017,+.1,-,-,.017,.016,+5.07,.047,.012,,
