ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 19, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5312.7 at 2014-12-19T16:38:36. Report at Friday, December 19, 2014. Processed Saturday at 2014-12-20T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,37.188,2.243,2.517,.143,.35,17.31,21.00,28.9,14.50,1.45,2.39,f,1300 Smiles,,6.06,-24,6.06,6.20,6.45,6.06,-6.04,6.98,5.35,,
TIX,767.097,33.850,96.457,.307,2.21,1.14,45.00,5.6,18.75,2.40,7.47,,360 Capital Indust,,2.51,+5,2.50,2.51,2.51,2.42,-.20,2.51,1.991,,
TGP,1097.42,44.598,85.792,.255,.61,1.68,12.05,8.5,5.06,2.38,4.94,,360 Capital Grp,,1.025,+3,1.015,1.025,1.03,.985,+.79,1.07,.60,,
TOF,127.399,33.390,-,.162,-,-,-,-,-,-,-,,360 Capital Office,,2.09,+3,2.07,2.10,2.09,2.02,-.77,2.09,1.92,,
3PL,732.877,29.536,-,.278,-,-,-,-,-,-,-,,3P Learning,,2.06,-,2.00,2.12,2.13,1.94,-2.23,2.60,1.94,,
8CO,58.140,4.204,-,.003,-,-,-,-,-,-,-,,8common,,.20,-4,.20,.225,.25,.20,-18.90,.295,.20,,
8IH,4597.95,4.598,-,.125,-,-,-,-,-,-,-,,8I Hldgs,,.35,-,.30,.355,.39,.25,-,.39,.25,,
NNW,678.094,83.544,34.554,.057,.02,19.00,.10,380.0,-,-,-,,99 Wuxian,,.38,+2,.36,.38,.39,.34,+3.33,.73,.30,,
AYI,-,157.209,53.290,.004,-,-,-.20,-,-,-,-,,A1 Invest & Res,,.001,-,-,.001,.001,.001,-2.23,.002,.001,,
ABP,4892.50,175.420,136.620,1.523,2.38,1.24,22.27,13.3,16.75,1.33,5.66,,Abacus Prop,,2.96,-4,2.96,3.02,3.02,2.88,-3.56,3.02,2.20,,
ALR,138.718,7.664,8.808,.068,1.16,.96,3.02,36.8,6.25,.48,5.63,f,Aberdeen Leaders,,1.11,+4.5,1.085,1.11,1.11,1.04,+2.00,1.385,1.04,,
AKG,124.481,7.297,8.640,.065,.05,21.00,9.80,10.7,5.50,1.78,5.24,f,Academies A'asia,,1.05,-5,1.05,1.14,1.09,1.04,-6.77,1.40,.835,,
ACX,605.187,1.344,-,.290,-,-,-,-,-,-,-,,Aconex,,1.765,+6.5,1.75,1.815,1.80,1.65,+1.59,1.91,1.65,,
ACQ,68.031,11.199,-,.038,-,-,-,-,-,-,-,,Acorn Capital Invest,,.74,+1,.74,.775,.75,.72,-.86,.96,.72,,
ACQO,991.206,13.366,-,-,-,-,-,-,-,-,-,,  opt oct15,,.003,-.1,.003,.008,.004,.003,-27.23,.04,.003,,
ACR,1758.87,400.410,171.141,.214,.12,10.71,16.80,7.6,16.00,1.05,12.45,f,Acrux,,1.285,+16,1.23,1.285,1.285,1.09,+11.99,2.632,.75,,
ACW,1023.76,35.177,4.342,.019,.01,3.80,-.29,-,-,-,-,,Actinogen,,.038,-.2,.035,.038,.04,.036,-7.23,.05,.011,,
ACWOA,-,.350,.493,-,-,-,-,-,-,-,-,,  opt sep15,,.001,-,-,.005,.001,.001,-2.23,.001,.001,,
ACU,1000.00,29.543,79.931,.002,-,-,-.04,-,-,-,-,,Acuvax,,.001,-,-,.001,.001,.001,-2.23,.001,.001,,
ADA,-,.943,1.866,.020,.09,2.78,-2.90,-,-,-,-,,Adacel Tech,,.25,-,.265,.29,.25,.25,-2.23,.49,.20,,
AAU,-,3.252,8.153,.004,-.02,-,-4.30,-,-,-,-,,Adcorp Aust,,.059,-,.052,.065,.059,.059,-2.23,.095,.04,,
