ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, December 13, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5101.5 at 2013-12-13T17:02:36. Report at Friday, December 13, 2013. Processed Saturday at 2013-12-14T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
ONT,25.529,2.504,2.658,.154,.62,10.48,26.90,24.2,18.50,1.45,2.85,f,1300 Smiles,,6.50,-1,6.50,6.58,6.60,6.50,+1.48,7.25,5.05,,
TIX,650.698,96.097,1.764,.184,.02,98.00,24.80,7.9,18.15,1.37,9.26,,360 Cap Indust Fund,†,1.96,-8,1.91,2.00,2.07,1.96,-2.29,2.26,1.423,,
TGP,623.915,76.624,6.105,.179,.58,1.24,-7.40,-,6.25,-,8.68,,360 Capital Grp,†,.72,-1,.68,.72,.725,.715,+.26,.79,.465,,
NNW,725.180,33.413,-,.026,-,-,-,-,-,-,-,,99 Wuxian,,.39,-.5,.39,.395,.415,.375,+.38,.60,.35,,
AYI,-,53.415,32.710,-,-,-,-.66,-,-,-,-,,A1 Invest & Res,,.001,-,.001,.002,.001,.001,+1.63,.006,.001,,
AAY,-,6.245,7.914,-,.01,-,3.98,-,-,-,-,,AACL Hldgs,†,-,-,-,-,.011,.011,+1.63,.03,.003,,
ABP,3164.40,132.610,182.345,1.094,2.32,.95,13.68,16.2,16.50,.83,7.47,,Abacus Prop,,2.21,-,2.20,2.21,2.22,2.18,+1.63,2.51,2.095,,
ALR,107.519,8.694,10.161,.079,1.22,1.05,2.97,43.3,9.50,.31,7.39,f,Aberdeen Leaders,,1.285,+1.5,1.285,1.33,1.35,1.28,+2.76,1.365,1.08,,
AKG,243.912,8.300,2.534,.062,.10,10.90,6.80,16.0,5.00,1.36,4.59,f,Academies A'asia,,1.09,+3,1.06,1.10,1.10,1.06,+4.46,1.10,.55,,
ACR,5386.70,167.207,241.765,.373,.14,16.00,4.16,53.8,8.00,.52,3.57,,Acrux,,2.24,-12,2.16,2.33,2.40,2.205,-3.48,4.12,2.205,,
ADA,15.200,1.866,1.715,.039,.13,3.77,1.00,49.0,-,-,-,,Adacel Tech,,.49,-1,.375,.49,.50,.49,-.37,.57,.241,,
AAU,37.417,7.953,4.877,.004,.02,3.25,-11.20,-,.75,-,11.54,,Adcorp Aust,,.065,-.5,.065,.072,.067,.067,-5.31,.15,.065,,
ABN,1811.00,237.548,43.817,.004,-,-,.02,90.0,-,-,-,,AdEffective,,.018,-.3,.017,.019,.021,.017,-12.66,.039,.007,,
ABNO,1000.00,123.143,68.353,-,-,-,-,-,-,-,-,,  opt jun14,,.006,-.3,.005,.006,.009,.006,-31.70,.02,.002,,
ABC,4746.86,428.500,400.223,2.241,1.30,2.70,23.20,15.1,16.50,1.41,4.70,f,Adelaide Brighton,,3.51,+5,3.51,3.55,3.64,3.52,+3.02,3.88,3.01,,
ADQ,3500.00,58.483,16.501,.003,.04,.25,-.38,-,-,-,-,,ADG Global Supply,,.01,-.2,.01,.012,.012,.01,-15.04,.07,.009,,
AHZ,22703.7,2039.89,243.491,.201,.01,16.00,-.21,-,-,-,-,,ADMEDUS,,.16,+1,.155,.16,.165,.14,+8.30,.185,.019,,
ADJ,13912.0,417.476,148.922,.078,.01,11.00,-.94,-,-,-,-,,Adslot,,.11,-1,.105,.11,.125,.10,-6.70,.155,.024,,
ABV,883.125,120.703,96.345,.017,-,-,-.08,-,-,-,-,,Adv Braking Tech,,.015,-,.015,.016,.015,.014,+1.63,.024,.013,,
AMT,-,.202,.871,.002,.09,.56,-1.49,-,-,-,-,,Adv Surg Dsgn & Mnft,,.05,-,.04,.05,.05,.05,+1.63,.12,.05,,
ASW,5.500,1.992,4.235,.027,.14,4.61,3.70,17.4,3.70,1.00,5.74,f,Advanced Share Reg,,.645,+1,.645,.66,.645,.635,+3.20,.758,.619,,
AEI,11.997,1.805,4.725,.015,-.01,-,-.77,-,-,-,-,,Aeris Environmental,,.13,+5,.13,.145,.15,.10,+51.63,.205,.10,,
AFJ,18927.7,18.928,-,.101,-,-,-,-,-,-,-,,Affinity Education,,1.13,-,1.11,1.135,1.14,.98,-,1.14,.98,,
AFT,-,8.265,52.700,.007,-,-,-.02,-,-,-,-,,AFT Corp,,.001,-,-,.001,.001,.001,+1.63,.001,.001,,
AHA,73.850,19.454,.594,.007,.06,.65,-9.81,-,-,-,-,,AG Financial,,.039,-,.039,.045,.039,.039,+1.63,.04,.017,,
AGX,604.702,28.349,219.813,.002,-,-,-.67,-,-,-,-,,Agenix,,.018,-.2,.017,.019,.019,.012,-8.37,.037,.012,,
AGXO,125.900,1.075,-,-,-,-,-,-,-,-,-,,  opt jun15,,.001,-.2,.001,.003,.003,.001,-65.04,.01,.001,,
