Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 19/6/2013,,,,,,,,,,,,,,,,,,,,
Performance as at: 19/6/2013,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/5/2013,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-06-23T19:30:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0260,1.0219,1.10,9.95,****,,
Equity Global Resources,,
CFS MIF-Global Resources,1.0191,1.0130,-6.34,-9.62,NAv,,
Equity Australia Derivative Income,,
Merlon WS Australian Share Income,1.0871,1.0827,26.55,7.48,***,,
Zurich Investments Equity Income,0.7096,0.7074,19.46,7.35,****,,
Equity Greater China,,
Premium China,1.5334,1.5258,19.95,1.24,***,,
Multisector Conservative,,
CBA Income,NAv,1.1110,7.37,5.95,****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9645,0.9617,12.18,7.61,***,,
BT Investor Choice Mod Gr,1.0522,1.0497,9.69,6.52,***,,
BT Multi-Manager Cons Retail,0.9233,0.9214,9.12,6.44,**,,
CFS FC Inv-FirstChoice Conservative,0.9992,0.9962,9.68,6.41,**,,
CFS MIF-Conservative,1.1715,1.1692,9.04,5.14,**,,
Fiducian Capital Stable,0.9592,0.9568,10.00,6.78,***,,
IOOF MultiMix Conservative Trust,1.0160,1.0134,11.74,7.73,*****,,
ipac Classic Portfolio 1,0.9059,0.9032,12.38,7.81,***,,
ipac Pathways 30,0.9384,0.9356,12.73,8.21,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0578,1.0568,10.52,6.91,**,,
North Index Defensive,0.9513,0.9492,10.72,7.67,****,,
Multisector Balanced,,
Access Pre Select Balanced,0.9969,0.9945,14.37,7.66,***,,
AMP FLI-AMP Monthly Income No 2,0.5731,0.5696,11.14,6.92,****,,
AMP FLI-AMP Monthly Income No 3,0.8269,0.8219,13.34,7.14,***,,
AMP Gen-Moderately Defensive,0.9599,0.9561,16.68,8.47,***,,
ANZ OA IP-Vanguard Balanced Index EF,1.0533,1.0511,14.01,7.01,**,,
Australian Ethical Balanced Trust,1.1393,1.1369,14.06,6.08,**,,
BlackRock Global Allocation Aus D,1.1595,1.1526,20.66,11.18,****,,
