Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 9/10/2013,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/8/2013,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/8/2013,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-10-12T14:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,0.9947,0.9907,-0.43,7.76,****,,
Equity Global Resources,,
CFS MIF-Global Resources,1.0758,1.0694,2.38,-7.28,NAv,,
Equity Australia Derivative Income,,
Merlon WS Australian Share Income,1.1337,1.1291,21.43,7.76,***,,
Zurich Investments Equity Income,0.7444,0.7422,17.19,8.83,***,,
Equity Greater China,,
Premium China,1.6358,1.6276,31.77,0.66,***,,
Multisector Conservative,,
CBA Income,NAv,1.0840,5.33,5.31,****,,
IOOF MultiMix Capital Stable Trust,1.0180,1.0170,7.00,6.81,*****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9658,0.9630,9.45,7.03,***,,
CFS FC Inv-FirstChoice Conservative,1.0080,1.0049,7.55,6.05,**,,
CFS MIF-Conservative,1.1666,1.1643,8.85,5.34,**,,
Fiducian Capital Stable,0.9725,0.9701,9.25,6.95,***,,
IOOF MultiMix Conservative Trust,1.0137,1.0111,9.91,7.45,*****,,
ipac Classic Portfolio 1,0.9050,0.9023,9.49,7.22,***,,
ipac Pathways 30,0.9358,0.9330,9.78,7.61,****,,
Mercer Conservative Growth,0.9577,0.9558,7.04,6.47,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0689,1.0678,6.99,6.26,**,,
North Index Defensive,0.9508,0.9487,9.27,7.41,****,,
Profile Preservation Portfolio,1.0930,1.0876,10.81,NAv,NAv,,
UBS Defensive Investment,1.1262,1.1228,11.76,8.81,*****,,
Multisector Balanced,,
Access Pre Select Balanced,1.0055,1.0031,11.76,7.73,***,,
AMP FLI-AMP Monthly Income No 2,0.5875,0.5840,10.96,7.42,****,,
AMP FLI-AMP Monthly Income No 3,0.8545,0.8494,12.26,7.61,***,,
AMP Gen-Moderately Defensive,0.9732,0.9693,13.53,8.35,***,,
Australian Ethical Balanced Trust,1.1990,1.1964,15.69,7.30,**,,
