Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 24/2/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/1/2015,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/1/2015,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-02-28T14:00:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
Advance Growth Multi-Blend W,1.1267,1.1209,10.52,12.52,***,,
Advance High Growth Multi-Blend W,1.1081,1.1013,11.96,14.30,***,,
AMP Gen-Growth,1.1306,1.1245,12.95,15.53,***,,
AMP Gen-High Growth,1.1435,1.1368,13.55,17.17,***,,
BT Class Inv Split Growth,3.5592,3.5528,17.54,20.77,****,,
BT Future Goals Retail,2.0615,2.0551,15.87,14.24,***,,
IOOF MultiMix Growth Trust,1.1608,1.1532,14.71,15.80,***,,
IOOF Profile 95,1.0037,1.0017,13.32,16.54,***,,
ipac Pathways 85,1.0639,1.0585,13.75,16.33,****,,
ipac Pathways 95,1.0208,1.0156,14.06,17.54,****,,
ipac Strat Inv Srv Inflation Plus 6,1.2451,1.2382,12.70,15.26,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.3619,1.3591,12.99,14.48,***,,
North Index Growth,0.8226,0.8202,14.70,16.27,****,,
North Index High Growth,0.7083,0.7062,15.32,18.33,****,,
North Professional Growth,1.3229,1.3156,14.02,16.56,***,,
Russell Growth A,1.0519,1.0474,12.89,15.17,***,,
Russell Growth C,1.1114,1.1067,12.76,14.96,***,,
SUMMIT Select - Active Growth Units,1.0741,1.0683,14.12,16.72,****,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.1150,1.1116,8.70,9.19,***,,
AMP Gen-Moderately Defensive,1.0876,1.0833,10.27,11.22,***,,
Australian Ethical Balanced Trust,1.3979,1.3977,11.97,12.79,***,,
CFS FC Inv-FirstChoice Moderate,1.1692,1.1657,12.03,11.56,***,,
CFS FC W Inv-CFS W Balanced,1.2087,1.2051,10.81,10.00,**,,
CFS FC W Inv-FirstChoice W Moderate,1.1824,1.1788,13.03,12.55,****,,
IOOF Multi Series Balanced Trust,0.9688,0.9648,16.03,13.83,****,,
IOOF MultiMix Moderate Trust,1.0979,1.0927,11.44,11.27,***,,
IOOF Profile 55,1.0143,1.0133,9.12,10.42,**,,
ipac Classic Value Portfolio,1.0398,1.0351,10.37,12.23,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,1.0772,1.0762,9.46,10.04,**,,
Netwealth Active Balanced,0.7640,0.7614,9.86,11.60,***,,
North Index Moderately Defensive,1.0131,1.0105,12.06,11.71,****,,
North Professional Moderately Cnsrv,1.1812,1.1766,11.48,12.31,****,,
Pre Select Balanced,1.2324,1.2294,11.96,11.85,*****,,
Russell Diversified 50 A,1.1172,1.1131,10.19,11.33,****,,
