Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 6/2/2013,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/12/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/12/2012,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2013-02-10T16:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0250,1.0209,8.18,11.57,NAv,,
Commodities & Precious Metals,,
Baker Steel Gold,0.7236,0.7200,-17.20,-2.33,NAv,,
Equity Global Resources,,
CFS MIF-Global Resources,1.1455,1.1386,-5.66,-7.07,NAv,,
Equity Australia Derivative Income,,
Merlon WS Australian Share Income,1.0717,1.0675,15.13,1.71,***,,
Zurich Investments Equity Income,0.7342,0.7320,15.19,3.69,****,,
Equity Greater China,,
Premium China,1.6051,1.5971,13.08,-3.05,***,,
Multisector Conservative,,
CBA Income,NAv,1.1006,7.93,5.67,***,,
IOOF MultiMix Capital Stable Trust,1.0212,1.0202,9.97,7.36,****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9397,0.9370,10.95,6.15,***,,
BT Investor Choice Mod Gr,1.0318,1.0294,9.90,5.35,**,,
BT Multi-Manager Cons Retail,0.9170,0.9151,9.59,5.77,**,,
CFS FC Inv-FirstChoice Conservative,0.9902,0.9872,9.30,5.36,***,,
CFS MIF-Conservative,1.1374,1.1352,7.53,3.64,**,,
Fiducian Capital Stable,0.9376,0.9353,9.63,5.18,***,,
IOOF MultiMix Conservative Trust,0.9928,0.9902,10.95,6.70,****,,
ipac Classic Portfolio 1,0.8820,0.8793,11.05,6.26,***,,
ipac Pathways 30,0.9122,0.9095,11.83,6.58,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0589,1.0579,10.74,5.66,**,,
Profile Preservation Portfolio,1.0566,1.0514,10.22,NAv,NAv,,
SUMMIT Select - Passive Defensive Units,0.9286,0.9257,10.13,6.44,****,,
UBS Defensive Investment,1.0914,1.0881,14.23,7.04,*****,,
Multisector Balanced,,
Access Pre Select Balanced,0.9814,0.9790,12.75,5.30,***,,
AMP FLI-AMP Monthly Income No 2,0.5906,0.5871,11.03,4.32,****,,
AMP FLI-AMP Monthly Income No 3,0.8392,0.8341,12.55,4.37,****,,
AMP Gen-Moderately Defensive,0.9293,0.9256,13.63,5.79,***,,
ANZ OA IP-Vanguard Balanced Index EF,1.0327,1.0301,11.55,NAv,NAv,,
Australian Ethical Balanced Trust,1.0887,1.0864,10.88,2.98,***,,
BlackRock Global Allocation Aus D,1.1163,1.1095,13.72,8.07,*****,,
BT Class Inv Balanced Returns,1.4600,1.4563,9.77,3.00,**,,
CFS FC Inv-FirstChoice Moderate,0.9679,0.9650,12.96,4.65,**,,
CFS MIF-Balanced,1.2462,1.2424,8.62,2.22,*,,
IOOF Multi Series Balanced Trust,0.7959,0.7925,13.90,3.73,*,,
ipac Classic Value Portfolio,0.8492,0.8453,13.62,5.66,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,0.9108,0.9099,10.78,4.52,***,,
Netwealth Index Opportunities Balanced,0.8415,0.8382,15.24,6.57,****,,
Select Dynamic Allocation Portfolio,1.0802,1.0778,14.08,NAv,NAv,,
SUMMIT Select - Active Mod Defensive,0.9709,0.9670,14.76,6.88,****,,
SUMMIT Select - Passive Mod Defensive,0.8752,0.8720,12.68,6.13,****,,
Summit Select Income Generator,1.0494,1.0454,13.50,NAv,NAv,,
UBS Tactical Beta Fund - Balanced,1.0670,1.0638,NAv,NAv,NAv,,
Ventura Diversified 50,0.9300,0.9259,12.73,6.32,****,,
Multisector Growth,,
Aberdeen Multi-Asset Real Return,1.4803,1.4743,13.71,4.45,***,,
Access Pre Select Growth,0.9611,0.9583,15.56,4.81,***,,
AMP FLI-AMP Balanced Growth,1.0515,1.0467,15.32,3.21,**,,
AMP FLI-Future Directions Balanced,0.9619,0.9580,11.85,3.59,**,,
