Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 14/11/2012,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/10/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/10/2012,,,,,,,,,,,,,,,,,,,,
"Processed Monday at 2012-11-19T16:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0339,1.0298,15.37,12.00,NAv,,
Commodities & Precious Metals,,
Baker Steel Gold,0.8509,0.8467,-17.38,6.13,NAv,,
Equity Global Resources,,
CFS FC Inv-CFS Global Resources,0.9653,0.9595,-11.21,-2.44,NAv,,
CFS MIF-Global Resources,1.1291,1.1224,-11.44,-2.71,NAv,,
Equity Australia Derivative Income,,
Merlon WS Australian Share Income,0.9847,0.9807,6.27,1.93,***,,
Zurich Investments Equity Income,0.6938,0.6918,8.83,4.34,****,,
Equity Greater China,,
Premium China,1.3749,1.3681,-1.42,-3.47,***,,
Multisector Conservative,,
CBA Income,NAv,1.1068,6.89,6.10,****,,
Multisector Moderate,,
AXA Gen-Defensive,0.9175,0.9148,9.15,6.43,***,,
BT Investor Choice Mod Gr,1.0195,1.0171,9.15,5.84,**,,
BT Multi-Manager Cons Retail,0.8917,0.8899,7.24,6.00,**,,
CFS FC Inv-FirstChoice Conservative,0.9652,0.9623,7.72,5.68,***,,
CFS MIF-Conservative,1.1108,1.1085,5.10,4.04,**,,
Fiducian Capital Stable,0.9312,0.9289,8.63,5.70,***,,
IOOF MultiMix Conservative Trust,0.9748,0.9722,9.05,6.96,****,,
ipac Classic Portfolio 1,0.8607,0.8581,9.28,6.59,***,,
ipac Pathways 30,0.8917,0.8890,9.99,6.93,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0312,1.0302,9.60,5.96,**,,
SUMMIT Select - Passive Defensive Units,0.9119,0.9091,9.35,6.78,****,,
UBS Defensive Investment,1.0543,1.0511,11.99,7.42,*****,,
Multisector Balanced,,
Access Pre Select Balanced,0.9349,0.9326,9.43,5.71,***,,
AMP FLI-AMP Monthly Income No 2,0.5772,0.5737,8.11,4.59,****,,
AMP FLI-AMP Monthly Income No 3,0.8139,0.8091,8.54,4.66,****,,
