Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 4/11/2014,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/9/2014,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/9/2014,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-11-08T14:15:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
Advance Growth Multi-Blend W,1.0490,1.0436,6.86,12.64,**,,
Advance High Growth Multi-Blend W,1.0163,1.0101,7.87,14.19,***,,
AMP Gen-Growth,1.0479,1.0422,10.00,15.35,***,,
AMP Gen-High Growth,1.0491,1.0429,10.82,16.99,***,,
BT Class Inv Split Growth,3.1297,3.1240,15.45,19.61,****,,
BT Future Goals Retail,1.8669,1.8611,7.47,12.44,**,,
BT Multi-Manager Gr Retail,1.0860,1.0805,5.89,11.60,*,,
IOOF MultiMix Growth Trust,1.0539,1.0469,11.12,14.72,***,,
IOOF Profile 95,0.9132,0.9114,9.72,16.54,****,,
ipac Classic Portfolio 3,0.8635,0.8587,10.11,15.31,***,,
ipac Pathways 85,0.9859,0.9809,10.68,16.04,****,,
ipac Pathways 95,0.9378,0.9331,11.55,17.27,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1525,1.1461,9.68,14.98,***,,
MLC UT/MKey InvSer Horizon 6 - Shares,0.9921,0.9902,9.65,15.96,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.2487,1.2462,8.44,13.79,***,,
North Index Growth,0.7567,0.7545,10.86,15.91,****,,
North Index High Growth,0.6449,0.6429,12.08,18.13,****,,
Russell Growth A,0.9702,0.9655,9.77,15.10,****,,
Russell Growth C,1.0249,1.0198,9.55,14.87,***,,
SUMMIT Select - Active Growth Units,0.9968,0.9915,11.14,16.55,****,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0650,1.0618,5.75,9.26,***,,
AMP Gen-Moderately Defensive,1.0334,1.0293,7.39,11.07,***,,
Australian Ethical Balanced Trust,1.3085,1.3082,8.50,11.61,**,,
CFS FC Inv-FirstChoice Moderate,1.0999,1.0966,8.48,11.08,***,,
CFS FC W Inv-CFS W Balanced,1.1393,1.1359,7.48,9.59,**,,
CFS FC W Inv-FirstChoice W Moderate,1.1112,1.1078,9.45,12.06,****,,
