Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 19/2/2014,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/1/2014,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/1/2014,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-02-22T13:45:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0155,1.0130,0.90,8.59,***,,
Equity Australia Derivative Income,,
BT Balanced Equity Income,1.0226,1.0154,7.08,NAv,NAv,,
Merlon WS Australian Share Income,1.1315,1.1269,9.99,6.26,***,,
Zurich Investments Equity Income,0.7464,0.7442,7.49,6.49,***,,
Equity Greater China,,
Premium China,1.7504,1.7416,9.95,2.00,***,,
Multisector Conservative,,
CBA Income,NAv,1.0932,4.39,5.30,****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9910,0.9881,7.27,6.72,***,,
BT Investor Choice Mod Gr,1.0681,1.0656,5.31,5.98,**,,
BT Multi-Manager Cons Retail,0.9383,0.9364,3.08,4.84,**,,
CFS FC Inv-FirstChoice Conservative,1.0315,1.0284,5.83,5.82,**,,
CFS MIF-Conservative,1.1908,1.1884,7.01,4.85,**,,
Fiducian Capital Stable,0.9871,0.9846,7.41,6.86,***,,
IOOF MultiMix Conservative Trust,1.0274,1.0248,7.55,7.36,****,,
ipac Classic Portfolio 1,0.9305,0.9277,7.40,6.88,***,,
ipac Pathways 30,0.9600,0.9572,7.65,7.26,****,,
Mercer Conservative,0.9749,0.9724,5.85,6.19,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0887,1.0876,4.46,6.15,***,,
North Index Defensive,0.9674,0.9653,7.43,7.32,****,,
Profile Preservation Portfolio,1.1132,1.1077,8.14,NAv,NAv,,
Multisector Balanced,,
AMP FLI-AMP Monthly Income No 2,0.5769,0.5735,6.76,6.55,****,,
AMP FLI-AMP Monthly Income No 3,0.8476,0.8425,7.04,6.73,***,,
AMP Gen-Moderately Defensive,1.0059,1.0019,9.85,7.76,***,,
Australian Ethical Balanced Trust,1.2406,1.2403,14.84,7.41,**,,
BlackRock Global Allocation Aus D,1.2662,1.2586,12.13,8.87,*****,,
BT Class Inv Balanced Returns,1.5989,1.5949,10.08,6.14,**,,
CFS FC Inv-FirstChoice Moderate,1.0560,1.0528,10.02,7.07,***,,
CFS MIF-Balanced,1.3469,1.3428,9.71,4.83,*,,
IOOF Multi Series Balanced Trust,0.8623,0.8587,11.05,7.17,***,,
ipac Classic Value Portfolio,0.9518,0.9474,12.51,8.40,****,,
Mercer Moderate Growth,0.9861,0.9830,9.80,7.44,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,0.9875,0.9865,9.59,6.83,**,,
Netwealth Active Balanced,0.6969,0.6945,10.55,7.49,****,,
Netwealth Index Opportunities Balanced,0.8688,0.8653,9.48,8.34,****,,
North Index Moderately Defensive,0.9394,0.9369,10.22,8.32,****,,
North Select Active Moderately Defensive,1.1208,1.1163,11.28,NAv,NAv,,
Select Dynamic Allocation Portfolio,1.1135,1.1111,4.79,4.94,*,,
SUMMIT Select - Active Mod Defensive,1.0516,1.0474,10.91,8.84,****,,
Summit Select Income Generator,1.1170,1.1126,10.64,8.88,*****,,
The Trust Company Philanthropy,0.8426,0.8396,6.83,5.70,**,,
Ventura Diversified 50,1.0109,1.0064,10.69,7.77,***,,
Multisector Growth,,
Aberdeen Multi-Asset Real Return,1.5094,1.5034,2.57,4.30,**,,
Access Pre Select Growth,1.0457,1.0426,11.84,8.09,***,,
