Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 7/6/2013,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/4/2013,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/4/2013,,,,,,,,,,,,,,,,,,,,
"Processed Monday at 2013-06-10T20:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Equity Australia Derivative Income,,
HBC0011AU,1.0933,242.3200,23.72,6.38,3.61,,
ZUR0538AU,0.7090,613.8700,16.48,6.37,5.04,,
Equity Greater China,,
MAQ0441AU,1.6029,227.2500,6.08,-1.71,2.31,,
Multisector Conservative,,
COM0020AU,1.1110,121.2800,7.91,5.97,6.12,,
Multisector Moderate,,
SBC0814AU,1.1114,134.5000,15.32,8.57,6.7,,
IPA0046AU,0.9390,374.6500,12.07,7.53,5.16,,
IOF0095AU,1.0177,"1,136.0900",11.17,7.49,6.4,,
NMM0111AU,0.9506,138.2100,10.51,7.42,5.35,,
IPA0117AU,0.9068,201.8000,11.52,7.21,4.69,,
MLC0021AU,1.0572,183.7700,11.49,6.80,4.32,,
WFS0032AU,1.0503,245.2000,10.44,6.47,4.59,,
FSF0223AU,0.9974,190.1700,9.01,6.03,4.38,,
Multisector Balanced,,
MAL0018AU,1.1560,704.3800,14.11,9.09,5.97,,
NMM0107AU,1.0076,167.1400,15.74,8.69,5.07,,
NMM0112AU,0.9021,425.2200,13.73,7.87,4.64,,
NML0587AU,0.9611,223.3900,14.61,7.59,4.02,,
IPA0054AU,0.8836,296.4000,14.74,7.51,2.82,,
GIO0003AU,0.8227,122.2600,13.50,6.57,4.25,,
GIO0002AU,0.5705,130.6300,12.00,6.34,4.18,,
FSF0224AU,0.9907,271.5400,13.14,6.30,3.01,,
IOF0090AU,0.8162,305.6400,15.52,6.07,2.25,,
MLC0393AU,0.9228,165.8500,10.74,5.83,3.03,,
NAv,1.3521,256.4900,11.13,5.12,3.43,,
AUG0001AU,1.1307,255.0400,10.76,4.80,2.16,,
Multisector Growth,,
NMM0108AU,0.9472,497.6600,18.15,8.47,3.87,,
NMM0113AU,0.7793,"1,090.2200",16.57,7.93,3.65,,
IPA0047AU,0.8656,"1,462.3800",17.36,7.87,3.03,,
IPA0118AU,0.8070,567.0800,16.83,7.45,3.01,,
PWA0822AU,1.7654,952.1800,17.44,7.43,3.71,,
NML0588AU,0.9309,642.3600,16.94,7.35,2.81,,
ETL0103AU,1.3624,397.5100,19.00,7.14,4.37,,
IPA0012AU,0.9660,179.0200,16.31,6.90,2.11,,
RIM0020AU,0.9512,155.2100,15.08,6.83,4,,
WFS0033AU,1.1479,310.0000,15.45,6.80,3.54,,
SBC0815AU,1.1703,726.9600,17.57,6.69,3.87,,
MMF0106AU,1.5074,231.2800,20.12,6.56,1.36,,
IOF0093AU,0.9664,"2,041.1400",14.56,6.33,3.21,,
MLC0023AU,1.2496,577.6900,13.83,6.20,2.3,,
BTA0077AU,0.9620,181.9400,12.26,6.14,1.97,,
AMP0013AU,1.0819,147.2500,16.70,5.90,1.62,,
COM0018AU,1.5409,132.7500,14.31,5.90,2.46,,
FSF0225AU,0.9783,154.1500,15.20,5.88,1.56,,
FPS0003AU,1.0250,130.8500,13.54,5.78,2.77,,
CRS0002AU,1.5099,124.1900,9.86,5.52,2.83,,
NAv,1.5362,290.1400,13.89,5.15,2.43,,
COM0013AU,1.4382,196.8400,9.63,4.95,1.8,,
FSF0022AU,1.6507,261.7100,13.56,4.90,2.46,,
SLT0001AU,1.1467,142.8800,4.47,4.29,2.6,,
Multisector Aggressive,,
NMM0109AU,0.8722,291.8100,19.69,8.28,2.92,,
NMM0114AU,0.6852,602.1500,18.66,8.03,2.78,,
NMM0115AU,0.5736,194.0300,20.51,7.87,2.19,,
IPA0048AU,0.8565,835.6800,18.77,7.70,2.54,,
IPA0049AU,0.7998,138.0500,19.34,7.35,1.28,,
IPA0119AU,0.7522,144.8800,18.22,7.27,2.29,,
NML0589AU,0.9157,489.0500,18.47,7.16,1.88,,
NML0590AU,0.8966,168.4100,19.84,6.78,1.01,,
IPA0013AU,0.9992,240.2100,17.71,6.74,1.63,,
MLC0024AU,1.0789,172.9700,15.08,5.96,1.27,,
IOF0097AU,0.9124,447.2200,15.97,5.88,1.46,,
BTA0044AU,1.6468,153.6000,15.29,5.15,1.11,,
SLT0002AU,1.2571,176.1800,3.33,3.41,2.34,,
Australian Cash,,
BWA0001AU,NAv,220.5500,3.45,6.80,7.55,,
SBC0811AU,1.0449,747.9000,3.50,4.30,4.46,,
FSF1009AU,NAv,269.8200,3.23,4.18,NAv,,
AMF0100AU,NAv,257.1500,3.97,4.07,4.07,,
NML0569AU,1.0013,165.6800,3.15,3.97,4.01,,
AUX0001AU,1.0000,387.5000,2.99,3.75,3.73,,
STL0001AU,NAv,352.6200,2.76,3.65,3.87,,
ORD0001AU,NAv,476.0900,2.88,3.64,3.67,,
BTA0002AU,NAv,185.1700,2.67,3.57,3.8,,
JBW0001AU,1.0000,"1,226.9800",2.58,3.52,3.74,,
PER0001AU,1.0000,703.1600,2.57,3.43,3.62,,
PWA0011AU,NAv,"1,033.9100",2.47,3.29,3.48,,
Australian Short Term Fixed Interest,,
RIM0037AU,1.0459,459.6100,5.51,5.56,5.37,,
IOF0091AU,1.0194,201.2100,5.44,5.56,5.56,,
ACU0011AU,1.0000,918.3400,3.45,4.52,4.72,,
IOF0050AU,1.0000,685.3300,2.86,3.69,3.85,,
Bonds - Australia,,
CSA0130AU,1.0580,190.7200,6.69,8.51,9.22,,
RIM0005AU,1.0780,739.4700,7.63,8.45,8.51,,
CRS0004AU,1.1868,474.3000,6.78,8.26,9.05,,
SBC0813AU,1.1212,728.6300,7.53,8.04,8.4,,
TYN0104AU,1.1027,168.7000,7.02,8.00,8.14,,
STT0010AU,1.0506,258.5500,6.36,7.03,NAv,,
IOF0145AU,1.0726,525.0300,7.28,6.91,NAv,,
High Yield Credit,,
CSA0046AU,1.0157,"2,151.7700",12.99,11.32,10.75,,
Bonds - Global,,
RIM0007AU,1.1128,554.0200,13.43,11.50,10.74,,
Bonds - Global / Australia,,
IOF0096AU,1.0197,145.9300,9.98,8.98,9.26,,
MAQ0274AU,1.0426,"1,180.5500",7.97,8.06,7.39,,
SBC0007AU,0.8908,660.8500,7.93,7.96,9.08,,
WFS0379AU,1.0134,206.6000,6.65,6.90,6.33,,
Mortgages,,
TPT0003AU,NAv,154.3800,5.29,5.99,6.17,,
TPT0002AU,NAv,269.0900,5.26,5.91,5.77,,
TPT0001AU,NAv,260.9100,5.17,5.49,5.46,,
STL0002AU,NAv,871.6400,4.28,5.13,5.17,,
NML0317AU,1.0000,293.9700,3.68,4.35,4.48,,
AUS0020AU,1.0000,295.4800,1.83,4.02,4.48,,
HOW0005AU,0.6500,161.4000,1.52,3.73,4.37,,
Mortgages Aggressive,,
LTC0002AU,1.0000,221.0100,7.20,7.73,7.72,,
Multi-Strategy Income,,
CSA0038AU,1.0429,573.5100,17.06,11.24,10.42,,
NMF0007AU,1.1105,169.7200,8.76,7.57,NAv,,
NAv,1.0489,865.3500,7.74,6.49,6.84,,
HOW0052AU,1.2013,236.7100,7.42,6.17,6.62,,
Diversified Credit,,
UBS0003AU,0.9663,179.0200,10.05,8.76,6.98,,
MAL0012AU,0.7866,357.7600,16.63,8.52,3.92,,
MAQ0277AU,1.0141,"1,136.6700",7.98,6.87,6.51,,
PMC0103AU,1.1098,295.1000,6.20,5.74,5.74,,
Equity Australia Real Estate,,
APN0008AU,1.3460,430.1600,32.63,15.05,NAv,,
SBC0816AU,0.7717,222.7100,40.01,14.38,-2.84,,
NAv,0.7336,164.0200,33.22,13.43,-0.14,,
APN0004AU,0.9086,118.7600,30.23,12.98,-2.46,,
PAL0002AU,0.6458,272.8000,34.77,12.84,-2.08,,
