Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 28/12/2012,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/11/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/11/2012,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-12-30T20:30:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Equity Australia Derivative Income,,
ZUR0538AU,0.7083,540.0100,11.81,3.81,1.35,,
HBC0011AU,1.0129,200.7100,10.88,1.98,-2.65,,
Equity Greater China,,
MAQ0441AU,1.4440,219.6800,6.60,-4.26,-3.06,,
Multisector Conservative,,
COM0020AU,1.1077,125.7600,8.17,5.87,5.55,,
Multisector Moderate,,
SBC0814AU,1.0720,123.9900,12.62,7.05,4.31,,
IOF0095AU,0.9887,"1,085.1100",10.12,6.72,NAv,,
IPA0046AU,0.9047,357.0300,10.83,6.66,3.27,,
IPA0117AU,0.8729,180.1500,10.07,6.31,2.86,,
MLC0021AU,1.0400,178.6600,9.94,5.79,2.48,,
WFS0032AU,1.0284,243.2700,9.09,5.49,2.52,,
FSF0223AU,0.9736,192.9100,8.63,5.45,2.85,,
Multisector Balanced,,
MAL0018AU,1.0665,635.7300,11.64,8.34,4,,
NMM0107AU,0.9520,155.9600,12.80,6.96,1.89,,
RIM0019AU,0.9143,123.9500,11.59,6.43,2.38,,
NMM0112AU,0.8584,316.7600,11.09,6.19,1.83,,
IPA0054AU,0.8247,277.7000,11.25,5.91,-0.1,,
NML0587AU,0.9084,213.6200,11.70,5.88,0.86,,
FSF0224AU,0.9386,261.9000,10.95,4.86,-0.04,,
MLC0393AU,0.8858,160.9300,9.88,4.84,0.83,,
GIO0003AU,0.8226,118.8300,9.97,4.37,1.05,,
GIO0002AU,0.5802,129.1100,9.13,4.35,1.37,,
IOF0090AU,0.7683,245.0400,10.76,3.99,-1.17,,
AUG0001AU,1.0850,240.6200,9.12,3.15,-0.7,,
Multisector Growth,,
NMM0108AU,0.8768,465.9800,13.91,6.19,-0.3,,
IPA0047AU,0.8006,"1,364.4100",13.26,5.67,-0.84,,
NMM0113AU,0.7267,840.3200,12.44,5.61,-0.16,,
RIM0020AU,0.8819,161.3400,12.56,5.57,0.25,,
IPA0118AU,0.7484,548.7100,12.86,5.34,-0.73,,
