Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 29/7/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/6/2015,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/6/2015,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-08-01T14:15:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
Advance Growth Multi-Blend W,1.0796,1.0748,7.20,12.38,**,,
Advance High Growth Multi-Blend W,1.0536,1.0484,9.44,14.72,***,,
AMP Gen-Growth,1.0637,1.0580,9.34,15.38,***,,
AMP Gen-High Growth,1.0675,1.0612,10.71,17.41,***,,
BT Class Inv Split Growth,3.6201,3.6135,18.25,21.74,****,,
BT Future Goals Retail,1.9956,1.9894,11.81,14.12,***,,
Ibbotson Dynamic Growth Trust,1.1155,1.1117,14.46,16.64,***,,
IOOF MultiMix Growth Trust,1.1163,1.1097,12.78,16.85,***,,
IOOF Profile 95,0.9674,0.9656,12.14,17.85,****,,
ipac Pathways 85,1.0019,0.9968,10.49,16.20,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1745,1.1680,9.50,15.13,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.3303,1.3276,10.57,14.76,***,,
North Index Growth,0.8089,0.8066,11.35,16.27,****,,
North Index High Growth,0.6967,0.6946,12.47,18.75,*****,,
Russell Growth A,1.0373,1.0328,11.03,16.01,***,,
Russell Growth C,1.0978,1.0931,10.79,15.77,***,,
SUMMIT Select - Active Growth Units,1.0093,1.0039,10.47,16.56,****,,
UCA Growth Portfolio,4.6626,4.6347,12.10,15.33,NAv,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0823,1.0787,4.75,8.38,***,,
AMP Gen-Moderately Defensive,1.0466,1.0425,6.37,10.32,***,,
Australian Ethical Balanced Trust,1.3879,1.3876,8.45,12.00,**,,
CFS FC Inv-FirstChoice Moderate,1.1457,1.1423,8.02,11.09,***,,
CFS FC W Inv-CFS W Balanced,1.1787,1.1752,6.94,10.24,***,,
CFS FC W Inv-FirstChoice W Moderate,1.1577,1.1542,8.98,12.08,****,,
Ibbotson Balanced Growth Trust,0.9990,0.9962,9.23,10.69,***,,
IOOF Multi Series Balanced Trust,0.9129,0.9091,10.90,13.77,****,,
