Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 2/10/2013,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/8/2013,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/8/2013,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-10-05T13:45:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc). ",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,0.9990,0.9950,-0.43,7.76,****,,
Equity Global Resources,,
CFS MIF-Global Resources,1.0976,1.0910,2.38,-7.28,NAv,,
Equity Australia Derivative Income,,
Merlon WS Australian Share Income,1.1418,1.1372,21.43,7.76,***,,
Zurich Investments Equity Income,0.7516,0.7494,17.19,8.83,***,,
Equity Greater China,,
Premium China,1.6443,1.6361,31.77,0.66,***,,
Multisector Conservative,,
CBA Income,NAv,1.0866,5.33,5.31,****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9666,0.9638,9.45,7.03,***,,
CFS FC Inv-FirstChoice Conservative,1.0139,1.0108,7.55,6.05,**,,
CFS MIF-Conservative,1.1781,1.1757,8.85,5.34,**,,
Fiducian Capital Stable,0.9771,0.9746,9.25,6.95,***,,
IOOF MultiMix Conservative Trust,1.0165,1.0139,9.91,7.45,*****,,
ipac Classic Portfolio 1,0.9057,0.9029,9.49,7.22,***,,
ipac Pathways 30,0.9365,0.9337,9.78,7.61,****,,
Mercer Conservative Growth,0.9595,0.9576,7.04,6.47,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0719,1.0708,6.99,6.26,**,,
North Index Defensive,0.9517,0.9496,9.27,7.41,****,,
Profile Preservation Portfolio,1.0954,1.0900,10.81,NAv,NAv,,
UBS Defensive Investment,1.1397,1.1363,11.76,8.81,*****,,
Multisector Balanced,,
AMP FLI-AMP Monthly Income No 2,0.5875,0.5840,10.96,7.42,****,,
AMP FLI-AMP Monthly Income No 3,0.8545,0.8494,12.26,7.61,***,,
AMP Gen-Moderately Defensive,0.9743,0.9704,13.53,8.35,***,,
Australian Ethical Balanced Trust,1.2022,1.1997,15.69,7.30,**,,
BlackRock Global Allocation Aus D,1.1975,1.1903,13.31,10.56,*****,,
BT Class Inv Balanced Returns,1.5667,1.5627,13.25,6.81,**,,
CFS FC Inv-FirstChoice Moderate,1.0175,1.0145,13.49,7.65,**,,
CFS MIF-Balanced,1.3080,1.3041,12.61,5.44,*,,
IOOF Multi Series Balanced Trust,0.8394,0.8358,16.64,7.90,**,,
ipac Classic Value Portfolio,0.9063,0.9021,15.55,9.28,***,,
ipac life choices Income Generator,1.1040,1.0997,14.93,NAv,NAv,,
Mercer Moderate Growth,0.9560,0.9529,11.83,7.88,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,0.9586,0.9576,12.37,7.41,**,,
Netwealth Active Balanced,0.6801,0.6777,15.89,8.73,***,,
Netwealth Index Opportunities Balanced,0.8364,0.8330,15.33,8.86,****,,
North Index Moderately Defensive,0.9148,0.9124,13.50,8.81,****,,
North Select Income Generator,1.1040,1.0997,14.93,9.22,*****,,
Plan B Market 55,1.4063,1.4057,14.11,6.97,***,,
Profile 55,0.9343,0.9339,14.92,8.08,****,,
Select Dynamic Allocation Portfolio,1.0741,1.0717,11.22,6.67,**,,
SUMMIT Select - Active Mod Defensive,1.0190,1.0150,14.69,9.46,*****,,
Summit Select Income Generator,1.1040,1.0997,14.93,9.22,*****,,
UBS Tactical Beta Fund - Balanced,1.0827,1.0795,NAv,NAv,NAv,,
Ventura Diversified 50,0.9873,0.9829,14.34,8.46,***,,
Multisector Growth,,
Aberdeen Multi-Asset Real Return,1.4884,1.4824,5.98,5.68,**,,
