Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 20/10/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/9/2015,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/9/2015,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-10-24T13:45:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
Advance Growth Multi-Blend W,1.0552,1.0504,5.19,9.84,***,,
Advance High Growth Multi-Blend W,1.0255,1.0205,6.52,11.79,***,,
AMP Gen-Growth,1.0381,1.0326,4.29,11.84,***,,
AMP Gen-High Growth,1.0361,1.0300,4.54,13.29,***,,
BT Class Inv Split Growth,3.4580,3.4517,11.67,18.10,****,,
BT Future Goals Retail,1.9245,1.9185,8.24,11.65,***,,
Ibbotson Dynamic Growth Trust,1.1039,1.1002,8.16,13.79,***,,
IOOF MultiMix Growth Trust,1.1122,1.1056,10.28,14.71,****,,
IOOF Profile 95,0.9370,0.9354,5.73,13.71,***,,
ipac Pathways 85,0.9801,0.9751,5.44,12.74,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1467,1.1403,4.48,11.71,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.2960,1.2934,4.23,10.84,NAv,,
North Index Growth,0.7891,0.7868,6.28,12.85,****,,
North Index High Growth,0.6755,0.6734,6.06,14.62,****,,
Russell Growth A,1.0037,0.9994,6.19,12.43,***,,
SUMMIT Select - Active Growth Units,0.9880,0.9826,5.40,13.01,****,,
UCA Growth Portfolio,4.4010,4.3747,5.47,10.78,***,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0685,1.0649,3.92,6.67,***,,
AMP Gen-Moderately Defensive,1.0326,1.0285,3.54,8.04,***,,
Australian Ethical Balanced Trust,1.3910,1.3907,6.73,10.62,***,,
BMO Pyrford Global Absolute Return,1.1290,1.1244,11.07,NAv,NAv,,
CFS FC Inv-FirstChoice Moderate,1.1273,1.1240,4.15,8.58,***,,
CFS FC W Inv-CFS W Balanced,1.1638,1.1603,4.15,7.98,**,,
CFS FC W Inv-FirstChoice W Moderate,1.1382,1.1348,5.06,9.54,****,,
Ibbotson Balanced Growth Trust,0.9944,0.9916,6.07,9.05,***,,
IOOF Multi Series Balanced Trust,0.8425,0.8389,6.60,11.00,****,,
IOOF MultiMix Moderate Trust,1.0871,1.0821,6.95,9.59,****,,
IOOF Profile 55,0.9725,0.9715,3.96,8.42,***,,
ipac Classic Value Portfolio,0.9826,0.9781,3.95,9.25,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,1.0445,1.0434,3.74,7.47,**,,
MLC Wholesale Horizon 3 Conservative Gr,1.1116,1.1100,4.71,8.44,***,,
Netwealth Active Balanced,0.7561,0.7536,5.99,9.43,***,,
North Index Moderately Defensive,0.9889,0.9863,5.86,9.03,****,,
North Select Income Generator,1.1512,1.1467,5.66,9.36,*****,,
Pre Select Balanced,1.1997,1.1968,4.67,8.74,****,,
Russell Diversified 50 A,1.0414,1.0375,5.33,8.98,****,,
Schroder Real Return CPI+5% Wholesale,1.1496,1.1450,3.51,6.42,***,,
SUMMIT Select - Active Mod Defensive,1.0815,1.0772,4.61,9.14,****,,
Summit Select Income Generator,1.1512,1.1467,5.66,9.36,*****,,
UBS Tactical Beta Fund - Balanced,1.1059,1.1026,1.45,NAv,NAv,,
Multisector Conservative,,
North Multi Manager Active Defensive,0.9873,0.9849,5.13,7.06,*****,,
Multisector Growth,,
Advance Balanced Multi-Blend W,1.1346,1.1302,4.93,8.72,***,,
AMP Gen-Balanced,1.0268,1.0219,4.12,10.32,***,,
BT Active Bal WS,1.7511,1.7460,8.81,11.25,****,,
BT Investor Choice Bal Gr,1.2690,1.2647,7.02,9.28,***,,
BT Multi-Manager Bal Retail,1.0690,1.0648,3.89,7.62,*,,
CBA Balanced,NAv,1.5364,4.94,7.93,**,,
