Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 10/10/2012,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/9/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/9/2012,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-10-14T20:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0291,1.0250,12.79,12.40,NAv,,
Commodities & Precious Metals,,
Baker Steel Gold,0.8729,0.8685,-16.22,8.07,NAv,,
Equity Global Resources,,
CFS FC Inv-CFS Global Resources,1.0194,1.0133,-4.58,-2.34,NAv,,
CFS MIF-Global Resources,1.1927,1.1855,-4.82,-2.60,NAv,,
Equity Greater China,,
Premium China,1.3492,1.3424,4.54,-2.68,***,,
Multisector Conservative,,
CBA Income,NAv,1.1009,7.31,5.83,****,,
IOOF MultiMix Capital Enhanced Trust,1.0090,1.0080,8.99,7.11,*****,,
Multisector Moderate,,
AXA Gen-Defensive,0.9218,0.9191,10.44,5.86,***,,
BT Investor Choice Mod Gr,1.0225,1.0201,10.38,5.19,**,,
BT Multi-Manager Cons Retail,0.8924,0.8906,9.01,5.72,**,,
CFS FC Inv-FirstChoice Conservative,0.9681,0.9652,8.83,5.20,***,,
CFS MIF-Conservative,1.1201,1.1178,7.35,3.55,**,,
Fiducian Capital Stable,0.9342,0.9319,9.68,4.88,***,,
IOOF MultiMix Conservative Growth Trust,0.9742,0.9716,9.82,6.42,****,,
ipac Classic Portfolio 1,0.8642,0.8616,10.62,6.10,***,,
ipac Pathways 30,0.8951,0.8924,11.25,6.40,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0318,1.0308,10.41,5.23,**,,
Profile Preservation Portfolio,1.0269,1.0218,10.23,NAv,NAv,,
SUMMIT Select - Passive Defensive Units,0.9165,0.9137,10.15,6.17,****,,
UBS Defensive Investment,1.0577,1.0545,12.42,6.59,****,,
Multisector Balanced,,
Access Pre Select Balanced,0.9435,0.9413,11.57,4.89,***,,
AMP FLI-AMP Monthly Income No 2,0.5829,0.5795,9.65,3.87,****,,
AMP FLI-AMP Monthly Income No 3,0.8203,0.8154,10.56,3.74,***,,
