Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 30/5/2012,,,,,,,,,,,,,,,,,,,,
Performance as at: 30/4/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 30/4/2012,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-06-03T17:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.1149,1.1105,15.28,10.61,NAv,,
Commodities & Precious Metals,,
Baker Steel Gold,0.8171,0.8130,-22.51,18.57,NAv,,
Equity Global Resources,,
CFS FC Inv-CFS Global Resources,0.9586,0.9529,-23.13,4.18,NAv,,
CFS MIF-Global Resources,1.1358,1.1290,-23.34,3.92,NAv,,
Equity Greater China,,
Premium China,1.3274,1.3208,-15.38,6.16,***,,
Multisector Conservative,,
CBA Income,NAv,1.0838,3.98,7.14,****,,
Multisector Moderate,,
ANZ OA IP-OP Income Plus NE,0.3404,0.3398,-36.71,-10.63,NAv,,
AXA Gen-Defensive,0.8856,0.8831,3.78,8.19,***,,
BT Investor Choice Mod Gr,1.0173,1.0149,4.30,7.26,**,,
BT Multi-Manager Cons Retail,0.8669,0.8651,3.02,8.36,***,,
CFS FC Inv-FirstChoice Conservative,0.9398,0.9370,3.92,7.49,***,,
CFS MIF-Conservative,1.0880,1.0858,2.83,6.37,***,,
Fiducian Capital Stable,0.9419,0.9396,5.06,7.08,***,,
IOOF MultiMix Conservative Growth Trust,0.9594,0.9570,4.40,8.44,****,,
ipac Classic Portfolio 1,0.8306,0.8280,4.03,8.91,***,,
ipac Pathways 30,0.8604,0.8578,4.37,9.40,****,,
MLC UT/MKey InvSer Horizon 2 - Income,0.9885,0.9875,4.99,7.40,**,,
UBS Defensive Investment,1.0166,1.0135,6.49,8.20,****,,
Multisector Balanced,,
Access Pre Select Balanced,0.8974,0.8952,3.15,7.87,***,,
AMP FLI-AMP Monthly Income No 2,0.5874,0.5839,3.12,7.21,****,,
AMP FLI-AMP Monthly Income No 3,0.8016,0.7968,2.52,7.71,****,,
Australian Ethical Balanced Trust,1.0373,1.0351,-0.49,3.93,**,,
AXA Gen-Moderately Defensive,0.8477,0.8443,2.44,9.05,***,,
AXA's Income Generator,0.9804,0.9765,5.29,NAv,NAv,,
