Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 15/4/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/3/2015,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/3/2015,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-04-18T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
1970's Lifestage Fund - A,1.1563,1.1519,13.99,NAv,NAv,,
1980's Lifestage Fund - A,1.1640,1.1594,14.51,NAv,NAv,,
Advance Growth Multi-Blend W,1.1511,1.1453,12.93,12.38,**,,
Advance High Growth Multi-Blend W,1.1361,1.1293,15.30,14.23,***,,
AMP Gen-Growth,1.1593,1.1531,15.77,15.54,***,,
AMP Gen-High Growth,1.1765,1.1696,17.25,17.25,***,,
BT Class Inv Split Growth,3.7073,3.7006,22.86,20.38,****,,
BT Future Goals Retail,2.1091,2.1025,19.65,14.97,***,,
IOOF MultiMix Growth Trust,1.1995,1.1917,18.32,15.90,***,,
IOOF Profile 95,1.0376,1.0356,17.07,16.57,****,,
ipac Pathways 85,1.0922,1.0866,16.49,16.33,****,,
ipac Pathways 95,1.0510,1.0456,17.61,17.53,****,,
ipac Strat Inv Srv Inflation Plus 6,1.2765,1.2694,15.40,15.27,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.3961,1.3933,16.52,14.41,***,,
North Index Growth,0.8412,0.8387,17.55,16.41,****,,
North Index High Growth,0.7264,0.7242,18.89,18.41,****,,
North Professional Growth,1.3584,1.3508,16.86,16.58,***,,
Russell Growth A,1.0865,1.0818,16.69,15.49,***,,
Russell Growth C,1.1477,1.1428,16.46,15.25,***,,
SUMMIT Select - Active Growth Units,1.1030,1.0971,16.98,16.73,****,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.1329,1.1295,9.76,9.01,***,,
AMP Gen-Moderately Defensive,1.1059,1.1015,11.60,11.06,***,,
Australian Ethical Balanced Trust,1.4278,1.4276,14.26,12.62,***,,
CFS FC Inv-FirstChoice Moderate,1.1944,1.1908,13.96,11.65,***,,
CFS FC W Inv-CFS W Balanced,1.2246,1.2209,12.64,10.13,**,,
CFS FC W Inv-FirstChoice W Moderate,1.2064,1.2028,14.99,12.65,****,,
IOOF Multi Series Balanced Trust,0.9917,0.9875,17.30,14.08,****,,
IOOF MultiMix Moderate Trust,1.1210,1.1156,12.90,11.28,***,,
IOOF Profile 55,1.0363,1.0353,11.02,10.54,***,,
ipac Classic Value Portfolio,1.0604,1.0555,11.72,11.97,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,1.0962,1.0951,11.64,10.00,**,,
Netwealth Active Balanced,0.7833,0.7806,12.15,11.06,***,,
North Index Moderately Defensive,1.0301,1.0275,13.56,11.81,****,,
North Professional Moderately Cnsrv,1.2029,1.1982,12.84,12.22,****,,
Pre Select Balanced,1.2457,1.2427,13.36,11.72,****,,
Russell Diversified 50 A,1.1439,1.1396,12.51,11.50,****,,
Schroder Real Return CPI+5% Wholesale,1.2075,1.2027,9.37,8.97,*,,
