Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 21/3/2012,,,,,,,,,,,,,,,,,,,,
Performance as at: 29/2/2012,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 29/2/2012,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2012-03-25T16:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Conservative,,
CBA Income,NAv,1.0704,3.81,7.02,****,,
Multisector Moderate,,
ANZ OA IP-OP Income Plus NE,0.4059,0.4052,-26.01,-4.99,NAv,,
AXA Gen-Defensive,0.8871,0.8845,2.83,8.62,**,,
BT Investor Choice Mod Gr,1.0126,1.0102,2.77,7.51,**,,
BT Multi-Manager Cons Retail,0.8733,0.8715,3.01,9.31,***,,
CFS FC Inv-FirstChoice Conservative,0.9486,0.9458,3.07,8.65,***,,
CFS MIF-Conservative,1.1052,1.1030,0.98,7.17,***,,
Fiducian Capital Stable,0.9416,0.9392,3.95,7.48,***,,
ipac Classic Portfolio 1,0.8321,0.8296,2.99,9.73,***,,
ipac Pathways 30,0.8592,0.8566,3.31,10.30,****,,
MLC UT/MKey InvSer Horizon 2 - Income,0.9886,0.9876,3.49,8.12,**,,
UBS Defensive Investment,1.0087,1.0057,3.60,9.18,****,,
Ventura Conservative,0.9554,0.9518,3.97,11.05,****,,
Multisector Balanced,,
Access Pre Select Balanced,0.9064,0.9043,1.51,9.04,***,,
AMP FLI-AMP Monthly Income No 2,0.5956,0.5920,1.13,8.74,****,,
AMP FLI-AMP Monthly Income No 3,0.8177,0.8128,0.50,9.50,****,,
Australian Ethical Balanced Trust,1.0415,1.0393,-1.97,5.21,**,,
AXA Gen-Moderately Defensive,0.8571,0.8537,0.77,10.05,***,,
AXA's Income Generator,0.9774,0.9736,2.48,NAv,NAv,,
BlackRock Global Allocation Aus D,1.0515,1.0451,4.15,16.87,*****,,
BT Class Inv Balanced Returns,1.3824,1.3789,-1.93,7.89,*,,
CFS FC Inv-FirstChoice Moderate,0.9017,0.8990,-0.53,10.87,***,,
CFS MIF-Balanced,1.1912,1.1876,-2.63,6.64,**,,
IOOF Multi Series Balanced Trust,0.7321,0.7291,-2.68,8.81,**,,
ipac Classic Value Portfolio,0.7744,0.7708,-0.10,11.21,**,,
