Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 22/1/2014,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/12/2013,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/12/2013,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-01-25T23:45:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Bonds - Inflation-linked,,
Aberdeen Inflation Linked Bond,1.0134,1.0109,-0.09,8.69,***,,
Equity Australia Derivative Income,,
BT Balanced Equity Income,1.0248,1.0176,9.73,NAv,NAv,,
Merlon WS Australian Share Income,1.1289,1.1243,18.42,7.51,***,,
Zurich Investments Equity Income,0.7401,0.7379,14.39,7.71,***,,
Equity Greater China,,
Premium China,1.8145,1.8055,21.92,2.78,***,,
Multisector Conservative,,
CBA Income,NAv,1.0920,5.53,5.73,****,,
Multisector Moderate,,
AMP Gen-Defensive,0.9896,0.9867,9.23,7.21,***,,
BT Investor Choice Mod Gr,1.0666,1.0641,6.65,6.32,**,,
CFS FC Inv-FirstChoice Conservative,1.0301,1.0270,7.20,6.14,**,,
CFS MIF-Conservative,1.1903,1.1879,8.77,5.29,**,,
Fiducian Capital Stable,0.9827,0.9803,9.34,7.18,***,,
IOOF MultiMix Conservative Trust,1.0266,1.0240,8.93,7.62,****,,
ipac Classic Portfolio 1,0.9289,0.9262,9.38,7.39,****,,
ipac Pathways 30,0.9579,0.9550,9.50,7.73,****,,
Mercer Conservative,0.9754,0.9735,7.18,6.53,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.0867,1.0856,6.28,6.55,***,,
North Index Defensive,0.9650,0.9629,9.00,7.67,****,,
Profile Preservation Portfolio,1.1157,1.1101,10.09,NAv,NAv,,
UBS Defensive Investment,1.1602,1.1567,10.61,9.21,****,,
Multisector Balanced,,
AMP FLI-AMP Monthly Income No 2,0.5778,0.5743,10.54,7.21,****,,
AMP FLI-AMP Monthly Income No 3,0.8464,0.8414,11.16,7.41,***,,
AMP Gen-Moderately Defensive,1.0041,1.0000,13.49,8.50,***,,
Australian Ethical Balanced Trust,1.2471,1.2468,17.30,7.65,**,,
BlackRock Global Allocation Aus D,1.2733,1.2657,17.21,9.74,*****,,
BT Class Inv Balanced Returns,1.5973,1.5933,14.09,7.07,**,,
CFS FC Inv-FirstChoice Moderate,1.0549,1.0517,13.57,7.75,***,,
CFS MIF-Balanced,1.3456,1.3416,12.39,5.53,*,,
IOOF Multi Series Balanced Trust,0.8609,0.8573,15.95,8.15,***,,
ipac Classic Value Portfolio,0.9471,0.9428,16.29,9.15,****,,
Mercer Moderate Growth,0.9882,0.9850,12.71,8.00,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,0.9894,0.9884,13.19,7.47,**,,
Netwealth Active Balanced,0.6998,0.6974,12.65,7.93,***,,
Netwealth Index Opportunities Balanced,0.8664,0.8630,13.55,9.08,****,,
North Index Moderately Defensive,0.9372,0.9348,13.62,9.00,****,,
SUMMIT Select - Active Mod Defensive,1.0487,1.0445,14.60,9.60,****,,
Summit Select Income Generator,1.1132,1.1089,14.34,9.73,*****,,
The Trust Company Philanthropy,0.8372,0.8342,10.44,6.14,*,,
UBS Tactical Beta Fund - Balanced,1.1214,1.1180,13.50,NAv,NAv,,
Ventura Diversified 50,1.0117,1.0073,14.38,8.53,***,,
Multisector Growth,,
Aberdeen Multi-Asset Real Return,1.5131,1.5071,4.76,4.95,**,,
Access Pre Select Growth,1.0459,1.0428,17.25,9.12,***,,
AMP FLI-AMP Balanced Growth,1.1697,1.1643,17.36,8.34,**,,
AMP FLI-Future Directions Balanced,1.0860,1.0816,18.10,8.16,**,,
AMP Gen-Balanced,1.0049,1.0001,19.08,9.65,***,,
ANZ OA IP-OP Tax Effective Income NE,0.9852,0.9817,11.42,6.49,*,,
BlackRock W Balanced,1.8022,1.7959,19.93,10.54,****,,
BT Investor Choice Bal Gr,1.2128,1.2086,14.31,8.41,**,,
BT Multi-Manager Bal Retail,1.0275,1.0234,13.37,7.07,**,,
CBA Balanced,NAv,1.4724,11.17,6.41,**,,
CBA Growth,NAv,1.6476,18.99,8.96,***,,
CFS FC Inv-FirstChoice Growth,1.0708,1.0665,17.90,8.30,**,,
CFS MIF-Diversified,1.7910,1.7839,18.19,8.38,**,,
EQT Growth,1.4623,1.4520,17.51,9.51,NAv,,
Fiducian Balanced,1.1165,1.1109,19.51,8.83,***,,
Fiducian Growth Fund,1.1977,1.1912,22.66,9.36,***,,
IOOF MultiMix Balanced Growth Trust,1.0476,1.0418,20.27,9.49,***,,
ipac Classic Portfolio 2,0.8733,0.8689,19.10,9.79,****,,
ipac Pathways 70,0.9359,0.9312,20.11,10.36,****,,
ipac Strat Inv Srv Inflation Plus 4,1.0484,1.0430,19.03,9.34,***,,
MLC UT/MKey InvSer Horizon 4 - Balanced,1.3723,1.3696,17.82,8.66,**,,
North Index Balanced,0.8327,0.8304,19.15,10.27,****,,
North Select Active Balanced,1.1487,1.1429,20.22,NAv,NAv,,
OnePath OA IP-OP Tax Effective Inc EF,1.5481,1.5481,12.27,7.32,*,,
OnePath OA IP-OP Tax Effective Inc NE,1.5481,1.5481,11.41,6.44,*,,
Profile Accumulation Portfolio,1.1104,1.1048,13.27,NAv,NAv,,
Russell Foundation IV A,0.9657,0.9612,19.23,9.75,****,,
SUMMIT Select - Active Balanced,1.0186,1.0137,20.29,10.79,*****,,
UBS Balanced Investment,1.2783,1.2732,22.72,10.53,****,,
Vanguard LifeStrategy Growth,1.4104,1.4063,18.84,9.83,****,,
Ventura Growth 70,1.0206,1.0155,19.18,9.50,***,,
Zurich Investments Managed Growth,1.4549,1.4509,20.13,9.99,****,,
Multisector Aggressive,,
AMP Gen-Growth,1.0087,1.0033,23.63,10.49,***,,
AMP Gen-High Growth,1.0102,1.0042,28.14,11.30,***,,
Australian Ethical Large Companies Share,1.8468,1.8461,31.01,9.37,**,,
BT Class Inv Split Growth,3.0800,3.0744,35.95,14.11,***,,
BT Future Goals Retail,1.7925,1.7869,20.84,8.58,**,,
BT Multi-Manager Gr Retail,1.0664,1.0610,16.67,7.56,**,,
IOOF MultiMix Growth Trust,1.0203,1.0135,24.41,10.08,**,,
ipac Classic Portfolio 3,0.8286,0.8240,23.24,10.48,***,,
ipac Pathways 85,0.9470,0.9417,24.62,11.20,****,,
ipac Pathways 95,0.9018,0.8963,28.49,11.81,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1086,1.1025,23.48,10.18,***,,
ipac Strat Inv Srv Inflation Plus 7,0.8004,0.7955,27.29,10.75,***,,
ipac-Classic Enhanced Growth Portfolio,1.0615,1.0574,23.22,11.37,****,,
LDI Connect 7 Portfolio,1.1053,1.0998,5.85,NAv,NAv,,
MLC UT/MKey InvSer Horizon 6 - Shares,0.9598,0.9579,27.72,10.51,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.2082,1.2058,21.87,9.36,***,,
North Index Growth,0.7490,0.7468,23.79,11.35,****,,
North Index High Growth,0.6427,0.6408,29.55,12.41,****,,
Russell High Growth C,1.0571,1.0516,27.53,10.43,****,,
Select Growth Portfolio,1.3099,1.3034,4.70,1.69,NAv,,
SUMMIT Select - Active Growth Units,0.9573,0.9521,24.91,11.63,****,,
SUMMIT Select - Active High Growth Units,0.9249,0.9195,29.43,12.43,****,,
Vanguard LifeStrategy High Growth,1.5490,1.5442,24.19,10.76,****,,
Australian Cash,,
Adelaide Cash Management Trust,NAv,NAv,3.14,3.67,NAv,,
AET Cash Deposit,1.0000,1.0000,2.35,3.36,NAv,,
AMP Gen-AMP Cash Mgmt,1.0011,1.0011,2.05,3.37,NAv,,
BT Cash Management,NAv,NAv,2.07,3.11,NAv,,
BT Investor Choice Cash Management,NAv,NAv,2.04,3.07,NAv,,
BT Premium Cash,NAv,NAv,2.71,3.73,NAv,,
BWA Cash Management Trust,NAv,NAv,2.28,5.38,NAv,,
CFS Cash Management Trust,1.0000,1.0000,2.09,3.05,NAv,,
EQT Cash Management,1.0000,1.0000,1.90,2.92,NAv,,
Mercer Cash,0.9806,0.9806,2.90,3.97,NAv,,
MLC UT/MKey InvSer Cash,NAv,NAv,1.91,2.94,NAv,,
Mutual Cash Term Deposits & Bank Bills,1.0442,1.0442,3.80,NAv,NAv,,
Ord Minnett Cash Management,NAv,NAv,2.30,3.26,NAv,,
Sandhurst Cash Common Fund,NAv,NAv,2.20,3.20,NAv,,
UBS Cash,1.0460,1.0460,2.90,3.87,NAv,,
UBS Cash Management Trust,NAv,NAv,1.90,2.86,NAv,,
Australian Short Term Fixed Interest,,
Fiducian Capital Safe,1.0188,1.0185,3.26,4.25,***,,
IOOF MultiMix Cash Enhanced Trust,1.0103,1.0103,4.01,5.14,***,,
IOOF/Perennial Flex Cash & Income,1.0000,1.0000,2.14,3.25,*,,
Russell Aus Cash Enhanced Fund Class A,1.0368,1.0358,4.16,4.99,***,,
TPS Cash Management,1.0000,1.0000,2.84,3.99,**,,
UBS Cash Plus,1.0250,1.0235,3.33,4.53,***,,
YBR Smarter Money - Platform Investor,1.0488,1.0483,4.65,NAv,NAv,,
Bonds - Australia,,
Aberdeen Australian Fixed Income,1.1463,1.1452,2.10,6.77,****,,
Aberdeen Income Focused Bond,1.0467,1.0462,1.91,6.96,****,,
AMP Capital Corporate Bond H,1.0386,1.0360,5.40,8.06,*****,,
AMP Gen-BlackRock Aust Fixed Int Ind,1.0492,1.0478,0.82,5.73,*,,
AUI - Altius Bond,1.0056,1.0056,2.62,NAv,NAv,,
AUI Strategic Fixed Interest Trust W,1.0186,1.0186,2.71,6.16,***,,
Perennial Tactical Income Trust,1.0662,1.0662,4.79,6.37,***,,
Russell Australian Bond A,1.0465,1.0435,2.15,6.94,****,,
The Trust Company Bond,1.0359,1.0359,3.70,6.47,***,,
Tyndall Australian Bond,1.0617,1.0610,2.48,6.71,****,,
UBS Australian Bond,1.0921,1.0912,2.22,6.82,***,,
High Yield Credit,,
Bentham Wholesale Syndicated Loan,1.0406,1.0312,9.95,10.50,****,,
Bonds - Global,,
Russell Global Bond B,1.2869,1.2805,18.10,NAv,NAv,,
Russell International Bond $A Hedged A,1.0559,1.0507,2.48,9.17,****,,
Bonds - Global / Australia,,
BT-Macquarie Diversified Fixed Interest,1.0130,1.0113,0.42,5.18,**,,
IOOF MultiMix Diversified Fixed Interest,1.0011,1.0011,2.92,7.24,****,,
Macquarie Diversified Fixed Interest,1.0416,1.0400,1.24,6.30,***,,
UBS Diversified Fixed Income,0.8767,0.8750,1.62,6.51,****,,
Mortgages,,
Howard Wholesale Mortgage,0.3001,0.3001,0.56,3.03,NAv,,
MacarthurCook Mortgage Retail,1.0000,1.0000,3.58,4.52,NAv,,
Sandhurst Select Mortgage,NAv,NAv,3.75,4.73,NAv,,
Tasmanian Perpetual Fixed Term,NAv,NAv,4.29,5.25,NAv,,
Tasmanian Perpetual Long Term,NAv,NAv,4.40,5.57,NAv,,
Tasmanian Perpetual Select Mortgage,NAv,NAv,4.36,5.57,NAv,,
Multi-Strategy Income,,
Aberdeen Australian Floating Rt Inc,1.1946,1.1940,3.62,4.43,**,,
Bentham Wholesale Global Income,1.0796,1.0700,13.52,11.41,*****,,
BlackRock W Monthly Income D,0.8151,0.8135,10.75,9.27,****,,
Franklin Templeton Multisector Bond W,1.0941,1.0941,7.50,11.30,*****,,
Kapstream Wholesale Absolute Ret Inc Fd,1.2058,1.2058,4.14,5.77,**,,
Diversified Credit,,
Macquarie Income Opportunities,1.0124,1.0094,5.29,6.10,***,,
PM Capital Enhanced Yield,1.1093,1.1071,5.59,5.27,***,,
UBS Diversified Credit,0.9589,0.9551,5.04,7.94,***,,
UBS Global Credit,0.9802,0.9773,2.27,8.31,***,,
Equity Australia Real Estate,,
Antares Prof Listed Property,28.0063,27.9224,5.44,11.75,****,,
APN AREIT,1.3593,1.3524,9.07,13.42,****,,
APN Property for Income,1.8145,1.8053,7.02,10.35,****,,
APN Property for Income No. 2,0.9184,0.9137,8.04,11.91,****,,
BT Property Investment WS,0.5596,0.5568,6.03,12.02,****,,
BT Property Secs Retail,1.0550,1.0497,4.90,10.84,***,,
BT Property Securities W,0.6104,0.6073,6.09,12.08,*****,,
Challenger Wholesale Property,0.6808,0.6768,8.81,12.73,****,,
Cromwell Phoenix Property Securities,0.9514,0.9476,12.75,20.10,*****,,
Ironbark RREEF Paladin Property Secs,0.6450,0.6417,6.87,11.68,***,,
MLC UT/MKey InvSer Prop Securities,0.6924,0.6904,5.10,10.48,***,,
SG Hiscock Premier Property Securities,0.6881,0.6853,8.23,13.19,NAv,,
SG Hiscock Wholesale Property Securities,0.6436,0.6410,7.42,12.32,****,,
UBS Property Securities,0.7805,0.7750,11.55,12.77,***,,
Vanguard Index Property Securities,0.6738,0.6716,6.47,11.11,**,,
Westpac Aus Property Secs Retail,0.8461,0.8417,5.19,10.46,***,,
Equity Global Real Estate,,
BT Global Property Secs WS,0.8957,0.8934,6.01,10.68,****,,
Ironbark RREEF Global (ex-Aus) Prop Secs,0.6516,0.6477,4.69,9.69,***,,
Ironbark RREEF Global Property Secs,0.5722,0.5687,4.88,9.73,***,,
Mercer Global Listed Property,0.6221,0.6193,10.28,10.92,****,,
Perennial Hedged Glbl Prpty Wholesale Tr,0.7941,0.7885,7.04,9.89,***,,
Resolution Capital Global Prop Secs W,1.4659,1.4571,8.87,11.91,****,,
Equity Australia Large Growth,,
AMP FLI-AMP Equity,2.4719,2.4596,17.68,7.86,***,,
Arnhem Australian Equity,1.7493,1.7388,28.79,10.84,****,,
AUI - Platypus Australian Equities - W,1.1813,1.1766,20.78,8.81,****,,
BlackRock Australian Share Plus,2.2507,2.1488,19.32,6.74,**,,
BT Investor Choice Aus Gr,2.2804,2.2690,24.38,8.81,***,,
CBA Share Income,NAv,1.8228,20.03,8.33,***,,
Goldman Sachs Leaders Fund,NAv,2.0090,23.72,9.45,****,,
Greencape Wholesale Broadcap,1.3639,1.3557,24.92,10.88,*****,,
Greencape Wholesale High Conviction,1.4160,1.4076,23.57,10.10,****,,
Hyperion Australian Growth Companies,2.9700,2.9522,29.76,11.93,*****,,
Orion Wholesale Australian Share,1.4332,1.4246,20.88,5.73,**,,
Equity Australia Large Blend,,
Aberdeen Australian Equities,0.9172,0.9126,10.45,4.16,**,,
