Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 7/5/2014,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/3/2014,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/3/2014,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-05-10T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Equity Australia Derivative Income,,
BT Balanced Equity Income,1.0131,1.0059,7.82,NAv,NAv,,
CFS Wholesale Equity Income,0.8163,0.8130,11.20,7.92,***,,
Merlon WS Australian Share Income,1.1466,1.1420,8.86,7.70,***,,
Zurich Investments Equity Income,0.7447,0.7425,10.43,6.84,***,,
Equity Global Resources,,
CFS Wholesale Global Resources,1.6352,1.6254,11.40,-11.15,NAv,,
Commodities & Precious Metals,,
Credit Suisse Enhanced Commodity,0.2690,0.2690,2.65,-1.49,NAv,,
Equity Greater China,,
Premium China,1.6541,1.6459,10.35,-0.83,***,,
Multisector Conservative,,
CBA Income,NAv,1.0996,6.33,5.73,****,,
Multisector Moderate,,
Advance Defensive Multi-Blend W,1.1468,1.1444,4.20,5.57,***,,
BT Investor Choice Mod Gr,1.0804,1.0779,5.05,5.84,**,,
CFS FC Inv-FirstChoice Conservative,1.0414,1.0383,5.85,5.82,**,,
CFS Wholesale Conservative,1.1425,1.1402,7.72,5.70,***,,
FirstChoice WS Conservative,1.0589,1.0557,6.68,6.64,****,,
IOOF MultiMix Conservative Trust,1.0432,1.0404,7.31,7.23,****,,
ipac Classic Portfolio 1,0.9443,0.9415,7.19,6.94,***,,
ipac Pathways 30,0.9754,0.9725,7.41,7.32,****,,
Mercer Conservative,0.9893,0.9869,6.14,6.18,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.1009,1.0998,4.46,6.27,***,,
North Index Defensive,0.9811,0.9790,7.36,7.31,****,,
North Multi Manager Active Moderately De,0.9634,0.9601,11.26,8.96,*****,,
Perpetual Wholesale Conservative Growth,1.1918,1.1887,8.24,8.40,*****,,
Russell Conservative A,0.9534,0.9501,7.19,7.37,****,,
UBS Defensive Investment,1.1774,1.1739,8.83,9.22,*****,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0623,1.0591,7.08,6.58,***,,
AMP FLI-AMP Monthly Income No 2,0.5729,0.5695,7.62,6.70,****,,
AMP FLI-AMP Monthly Income No 3,0.8482,0.8431,7.64,6.89,***,,
