Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 19/8/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/7/2015,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/7/2015,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-08-22T13:30:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
Advance Growth Multi-Blend W,1.0662,1.0614,10.04,13.15,**,,
Advance High Growth Multi-Blend W,1.0371,1.0321,12.78,15.80,***,,
AMP Gen-Growth,1.0498,1.0441,11.58,16.14,***,,
AMP Gen-High Growth,1.0505,1.0444,13.35,18.37,***,,
BT Class Inv Split Growth,3.5561,3.5497,23.02,23.39,****,,
BT Future Goals Retail,1.9578,1.9517,14.55,15.25,***,,
Ibbotson Dynamic Growth Trust,1.1088,1.1050,15.43,17.30,***,,
IOOF MultiMix Growth Trust,1.1091,1.1025,15.89,18.04,***,,
IOOF Profile 95,0.9499,0.9481,14.46,18.88,****,,
ipac Pathways 85,0.9890,0.9840,12.59,16.93,****,,
ipac Pathways 95,0.9428,0.9380,14.29,18.77,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1588,1.1523,11.56,15.86,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.3067,1.3041,12.63,15.45,***,,
North Index Growth,0.7984,0.7960,13.87,17.17,****,,
North Index High Growth,0.6862,0.6841,15.57,19.91,*****,,
Russell Growth A,1.0228,1.0185,13.55,16.80,***,,
Russell Growth C,1.0824,1.0777,13.32,16.57,***,,
SUMMIT Select - Active Growth Units,0.9967,0.9913,12.75,17.35,****,,
UCA Growth Portfolio,4.8225,4.7936,13.13,16.27,***,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0749,1.0713,6.57,8.68,***,,
AMP Gen-Moderately Defensive,1.0385,1.0344,7.76,10.60,***,,
AMS Moderately Conservative Fund,1.0178,1.0147,NAv,NAv,NAv,,
Australian Ethical Balanced Trust,1.3815,1.3812,11.13,12.86,***,,
CFS FC Inv-FirstChoice Moderate,1.1359,1.1325,9.26,11.43,***,,
CFS FC W Inv-CFS W Balanced,1.1683,1.1648,8.07,10.69,***,,
CFS FC W Inv-FirstChoice W Moderate,1.1483,1.1449,10.24,12.42,****,,
