Managed Funds Performance - Rankings & Ratings,,,,,,,,,,,,,,,,,,,,
Latest available data as at: 13/1/2015,,,,,,,,,,,,,,,,,,,,
Performance as at: 31/12/2014,,,,,,,,,,,,,,,,,,,,
Product Star Ratings as at: 31/12/2014,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-01-17T13:45:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"HOW TO READ THE MANAGED FUNDS TABLES:  Tables show unit trusts. Funds are then grouped together by the assets they invest in, showing latest-available entry and exit prices, one- and three-year returns, and Morningstar Rating from one to five stars. Funds are ranked by alphabetical order within categories. The Morningstar Rating is an assessment of a fund's past performance - based on both return and risk - which shows how similar investments compare with their competitors. A high rating alone is insufficient basis for an investment decision. Questions/More Information: Phone 1 800 03 44 55 or online help.au@morningstar.com",,,,,,,,,,,,,,,,,,,,,,,
"COPYRIGHT:  Morningstar Australasia Pty Ltd (Morningstar) ABN: 95 090 665 544, AFSL: 240892 (a subsidiary of Morningstar, Inc).",,,,,,,,,,,,,,,,,,,,,,,
"DISCLAIMER:  The data and content contained herein are not guaranteed to be accurate, complete or timely. Neither Morningstar, nor its affiliates nor their content providers will have any liability for use or distribution of any of this information. To the extent that any of this information constitutes advice, it is general advice that has been prepared by Morningstar without reference to your objectives, financial situation or needs. Before acting, you should consider the appropriateness of the advice and obtain financial, legal and taxation advice before making any financial investment decision. Investors should obtain the relevant product disclosure statement and consider it before making any decision to invest. Please refer to our Financial Services Guide (FSG) for more information at www.morningstar.com.au/fsg.asp",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Fund Name,Entry Price,Exit Price,1 Yr Perf,3 Yr Perf,Star Rating,,,,,,,,,,,,,,,
,
,
INVESTMENT TRUSTS,,
Multisector Aggressive,,
1970's Lifestage Fund - A,1.0724,1.0682,7.05,NAv,NAv,,
1980's Lifestage Fund - A,1.0749,1.0707,7.13,NAv,NAv,,
Advance Growth Multi-Blend W,1.0725,1.0671,6.71,13.05,***,,
Advance High Growth Multi-Blend W,1.0421,1.0357,7.37,14.87,***,,
AMP Gen-Growth,1.0627,1.0569,8.24,16.00,***,,
AMP Gen-High Growth,1.0642,1.0580,8.17,17.72,***,,
BT Class Inv Split Growth,3.2806,3.2747,11.34,20.30,****,,
BT Future Goals Retail,1.9366,1.9306,9.48,13.87,***,,
IOOF MultiMix Growth Trust,1.0874,1.0802,9.48,16.05,***,,
IOOF Profile 95,0.9461,0.9443,8.09,17.12,****,,
ipac Pathways 85,0.9989,0.9938,8.94,16.70,****,,
ipac Pathways 95,0.9515,0.9466,8.85,18.00,****,,
ipac Strat Inv Srv Inflation Plus 6,1.1702,1.1637,7.93,15.64,***,,
MLC UT/MKey InvSerHorizon 5 - Growth,1.2705,1.2680,7.92,14.63,***,,
North Index Growth,0.7704,0.7682,9.67,16.54,****,,
North Index High Growth,0.6562,0.6542,9.63,18.72,****,,
Russell Growth A,0.9918,0.9875,8.48,15.78,****,,
Russell Growth C,1.0471,1.0426,8.26,15.54,***,,
SUMMIT Select - Active Growth Units,1.0085,1.0030,9.38,17.21,****,,
Multisector Balanced,,
Advance Moderate Multi-Blend W,1.0835,1.0801,6.38,9.49,***,,
AMP Gen-Moderately Defensive,1.0463,1.0422,7.38,11.46,***,,
Australian Ethical Balanced Trust,1.3381,1.3378,9.76,12.60,***,,
CFS FC Inv-FirstChoice Moderate,1.1199,1.1165,8.54,11.67,***,,
CFS FC W Inv-CFS W Balanced,1.1602,1.1567,8.03,10.17,***,,
CFS FC W Inv-FirstChoice W Moderate,1.1313,1.1279,9.50,12.66,****,,
IOOF Multi Series Balanced Trust,0.9159,0.9121,11.19,13.79,****,,
IOOF MultiMix Moderate Trust,1.0589,1.0539,8.63,11.25,***,,
IOOF Profile 55,0.9803,0.9793,5.77,10.72,***,,
ipac Classic Value Portfolio,0.9960,0.9914,7.42,12.38,***,,
MLC UT/MKey InvSer Horizon 3-Conserv Gr,1.0298,1.0288,6.37,10.07,**,,
Netwealth Active Balanced,0.7319,0.7295,7.15,11.83,***,,
North Index Moderately Defensive,0.9732,0.9707,8.88,11.71,****,,
North Select Active Moderately Defensive,1.1354,1.1309,8.60,12.55,****,,
Russell Diversified 50 A,1.0769,1.0730,7.43,11.69,****,,
Schroder Real Return CPI+5% Wholesale,1.1565,1.1519,6.50,9.12,**,,
SUMMIT Select - Active Mod Defensive,1.0929,1.0886,8.50,12.58,****,,
Summit Select Income Generator,1.1633,1.1587,8.80,12.19,****,,
UBS Tactical Beta Fund - Balanced,1.1875,1.1839,10.41,NAv,NAv,,
Multisector Conservative,,
North Multi Manager Active Defensive,1.0085,1.0060,7.68,9.27,*****,,
Multisector Growth,,
1960's Lifestage Fund - A,1.0614,1.0576,6.64,NAv,NAv,,
Adv Balanced Multi-Blend ARS,0.8856,0.8856,5.49,10.46,**,,
Advance Balanced Multi-Blend W,1.1633,1.1585,6.73,11.75,***,,
AMP FLI-AMP Balanced Growth,1.1215,1.1164,7.24,13.22,**,,
AMP Gen-Balanced,1.0485,1.0435,8.23,14.20,***,,
BT Active Bal WS,1.7770,1.7718,10.48,13.31,****,,
BT Investor Choice Bal Gr,1.2859,1.2815,9.44,12.43,***,,
BT Multi-Manager Bal Retail,1.0753,1.0710,5.62,10.60,*,,
CBA Balanced,NAv,1.5530,9.76,10.59,**,,
CBA Growth,NAv,1.7356,7.67,13.21,***,,
CFS FC Inv-FirstChoice Growth,1.1467,1.1421,8.75,13.73,**,,
CFS FC W Inv-CFS W Diversified,1.6305,1.6240,8.99,13.87,***,,
CFS FC W Inv-FC W Multi-Index Balanced,1.0862,1.0830,9.06,14.18,****,,
CFS FC W Inv-FirstChoice W Growth,1.1514,1.1468,9.75,14.80,****,,
CFS MIF-Diversified,1.8995,1.8919,8.10,12.91,**,,
DMG Diversified Portfolio,1.1127,1.1071,8.21,NAv,NAv,,
EQT Growth,1.4796,1.4736,7.99,14.55,NAv,,
Fiducian Balanced,1.2150,1.2089,10.09,14.24,***,,
IOOF MultiMix Balanced Growth Trust,1.1084,1.1022,9.33,14.29,***,,
IOOF Profile 75,1.0035,1.0021,6.65,13.90,***,,
ipac Classic Portfolio 2,0.9222,0.9175,8.13,14.23,***,,
ipac Pathways 70,0.9830,0.9780,8.70,14.86,****,,
ipac Strat Inv Srv Inflation Plus 4,1.1017,1.0961,7.71,13.82,***,,
MLC UT/MKey InvSer Horizon 4 - Balanced,1.4400,1.4371,7.60,12.83,**,,
North Index Balanced,0.8595,0.8571,9.24,14.38,****,,
North Multi Manager Active Growth,0.8990,0.8945,9.36,17.56,*****,,
North Multi Manager Balanced,0.9821,0.9778,8.93,15.34,*****,,
North Select Active Balanced,1.2082,1.2020,9.53,15.36,****,,
OnePath OA IP-OP Tax Effective Inc NE,1.6391,1.6391,6.33,10.85,*,,
Perpetual Wholesale Balanced Growth,1.5391,1.5339,6.46,14.40,****,,
Russell Balanced A,0.9813,0.9773,7.91,13.94,****,,
Russell Balanced Class C,1.0543,1.0501,7.68,13.72,***,,
SUMMIT Select - Active Balanced,1.0625,1.0574,9.34,15.38,****,,
UBS Balanced Investment,1.3348,1.3294,8.81,15.48,****,,
Zurich Investments Managed Growth,1.5195,1.5159,9.27,14.78,*****,,
Multisector Moderate,,
Advance Defensive Multi-Blend W,1.1209,1.1185,5.49,7.03,***,,
BT Investor Choice Mod Gr,1.1269,1.1243,9.11,8.54,***,,
CFS FC Inv-FirstChoice Conservative,1.0708,1.0676,6.46,7.65,**,,
CFS FC W Inv-CFS W Conservative,1.1735,1.1711,7.14,8.31,***,,
CFS FC W Inv-FC W Multi-Index Cons,0.9736,0.9716,6.92,8.53,***,,
CFS FC W Inv-FirstChoice W Conservative,1.0881,1.0848,7.29,8.49,****,,
Ibbotson Conservative Growth Trust,0.9813,0.9794,6.24,8.16,***,,
IOOF MultiMix Conservative Trust,1.0407,1.0379,7.60,9.15,****,,
ipac Classic Portfolio 1,0.9642,0.9606,6.52,8.97,***,,
ipac Pathways 30,0.9900,0.9864,7.00,9.43,****,,
Mercer Conservative,1.0009,0.9984,6.72,7.48,***,,
MLC UT/MKey InvSer Horizon 2 - Income,1.1424,1.1413,6.98,7.98,***,,
North Index Defensive,1.0017,0.9995,7.84,8.99,****,,
North Multi Manager Active Moderately De,0.9747,0.9714,8.63,12.41,*****,,
Perpetual Wholesale Conservative Growth,1.1626,1.1596,6.11,9.49,*****,,
Russell Conservative A,0.9667,0.9638,6.78,9.14,*****,,
UBS Defensive Investment,1.2111,1.2075,10.16,11.65,*****,,
Hedge Funds - Australia,,
