Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 25, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5574.2 at 2014-07-25T16:37:06. Report at Friday, July 25, 2014. Processed Saturday at 2014-07-26T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,133.402,82.28,+101,82.685,70.12,383.00,f,4.65,6.65,9.0,509.80,16.1,8.9,2.932,22.10,16.7,25.8,,
2,2,BHP,BHP Billiton,125.256,39.00,+61,39.79,34.35,129.10,f,3.31,4.73,7.6,314.04,12.4,-24.4,1.613,16.04,16.6,1.2,,
3,3,WBC,Westpac Banking,106.578,34.28,+38,35.99,30.00,178.00,f,5.19,7.42,4.8,230.20,14.9,6.6,2.245,11.13,17.3,27.0,,
4,4,ANZ,ANZ Banking Grp,93.035,33.75,+33,35.07,28.84,174.00,f,5.16,7.37,13.1,247.10,13.7,-.9,2.040,13.90,19.5,24.7,,
5,5,NAB,National Aust Bank,81.832,34.59,+41,37.07,30.27,196.00,f,5.67,8.09,5.6,244.10,14.2,5.1,1.755,14.91,17.2,20.8,,
6,6,TLS,Telstra Corp,67.815,5.45,+2,5.49,4.77,28.50,f,5.23,7.47,-,31.50,17.3,-2.9,5.267,.37,15.6,31.0,,
7,7,WES,Wesfarmers,49.481,43.28,-19,44.60,38.939,188.10,f,4.35,6.21,9.1,208.78,20.7,6.4,1.902,4.38,11.8,19.4,,
8,8,WOW,Woolworths,45.354,36.00,+5,38.92,32.36,136.00,f,3.78,5.40,5.6,195.09,18.5,-15.5,4.876,2.83,12.2,14.9,,
9,9,WPL,Woodside Petroleum,35.181,42.70,+50,43.05,36.54,207.71,f,4.86,6.95,61.9,238.04,17.9,-5.1,1.973,20.65,19.9,8.4,,
10,10,CSL,CSL,31.702,66.80,-78,72.82,62.83,115.86,,1.73,1.73,25.6,291.60,22.9,38.8,9.779,5.53,2.9,32.3,,
