Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 31, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5205.1 at 2014-01-31T16:47:05. Report at Friday, January 31, 2014. Processed Saturday at 2014-02-01T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,119.653,74.23,-51,79.88,63.90,364.00,f,4.90,7.01,9.0,477.90,15.5,8.9,2.630,20.84,21.2,19.1,,
2,2,BHP,BHP Billiton,117.452,36.57,-47,39.34,30.43,119.94,f,3.28,4.69,7.6,220.38,16.6,-24.4,1.512,13.47,1.0,-3.3,,
3,3,WBC,Westpac Banking,95.976,30.87,-25,34.879,27.071,174.00,f,5.64,8.05,4.8,220.40,14.0,6.6,2.021,11.07,17.2,18.2,,
4,4,ANZ,ANZ Banking Grp,82.680,30.13,-52,34.06,26.25,164.00,f,5.44,7.78,13.1,231.30,13.0,-.9,1.813,13.48,19.7,15.2,,
5,5,NAB,National Aust Bank,78.186,33.25,-57,37.07,27.55,190.00,f,5.71,8.16,5.6,229.50,14.5,5.1,1.677,14.64,28.9,18.3,,
6,6,TLS,Telstra Corp,63.957,5.14,-1,5.30,4.44,28.00,f,5.45,7.78,-,30.70,16.7,-2.9,4.968,.35,18.4,32.2,,
7,7,WES,Wesfarmers,48.018,42.00,-95,44.60,36.767,180.18,f,4.29,6.13,9.1,196.09,21.4,6.4,1.845,4.69,18.1,12.9,,
8,8,WOW,Woolworths,42.745,34.07,+9,36.84,31.46,133.00,f,3.90,5.58,5.6,182.59,18.7,-15.5,4.596,2.60,13.3,13.3,,
9,9,CSL,CSL,34.054,70.26,-61,71.20,54.36,105.64,,1.50,1.50,25.6,263.01,26.7,38.8,10.505,4.75,30.1,26.2,,
10,10,WPL,Woodside Petroleum,30.798,37.38,-75,39.53,33.292,156.29,f,4.18,5.97,19.9,368.63,10.1,18.4,2.021,19.62,11.6,.3,,
11,11,RIO,Rio Tinto,28.603,65.64,+48,72.30,49.81,184.67,f,2.81,4.02,15.9,-367.18,-,-38.8,.512,21.06,2.1,-5.7,,
12,12,WDC,Westfield Grp,21.558,10.20,+23,12.55,9.67,50.25,,4.93,4.93,2.3,64.24,15.9,-2.2,1.368,6.99,-4.6,6.7,,
13,13,MQG,Macquarie Grp,17.366,54.09,-179,56.20,30.526,221.26,p,4.09,4.79,42.9,313.27,17.3,21.6,1.453,31.64,47.2,15.8,,
14,14,FMG,Fortescue Metals Grp,16.597,5.33,+10,5.94,2.90,10.00,f,1.88,2.68,25.0,60.45,8.8,20.6,2.910,1.29,16.3,-4.2,,
15,15,SUN,Suncorp Grp,15.671,12.18,-30,13.75,10.533,55.00,f,4.52,6.45,37.5,38.42,31.7,-31.1,1.121,6.11,22.2,18.6,,
16,16,ORG,Origin Energy,15.395,13.98,+10,14.90,11.00,50.00,,3.58,4.34,-,34.60,40.4,-16.0,1.041,6.53,15.5,-.7,,
17,17,QBE,QBE Insurance Grp,14.348,11.49,-22,17.53,10.05,30.00,f,2.61,3.73,-42.5,37.23,30.9,-1.7,1.305,4.94,-1.6,-8.7,,
18,18,BXB,Brambles,14.072,9.01,-12,9.32,7.442,27.00,p,3.00,3.38,3.9,44.42,20.3,13.6,4.314,.66,14.5,11.9,,
19,19,STO,Santos,12.943,13.34,-51,15.80,11.35,30.00,f,2.25,3.21,-,54.90,24.3,-11.4,1.382,-,14.0,1.9,,
20,20,AMC,Amcor,12.924,10.71,-2,10.86,7.671,40.00,,3.73,3.73,8.1,49.80,21.5,9.1,3.492,.94,44.9,25.1,,
21,22,AMP,AMP,12.630,4.27,-6,5.79,4.155,24.00,p,5.62,7.24,-13.8,24.80,17.2,-2.7,1.677,1.18,-15.8,-1.6,,
22,21,IAG,Insurance Aust Grp,12.618,5.49,-11,6.25,4.98,36.00,f,6.56,9.37,111.8,37.57,14.6,180.4,2.530,1.38,16.2,18.8,,
23,23,CWN,Crown Resorts,12.150,16.68,-53,18.22,11.08,37.00,p,2.22,2.69,-,54.34,30.7,-3.4,3.326,3.84,47.8,29.6,,
24,24,OSH,Oil Search,10.787,8.03,-11,8.975,6.86,4.08,,.51,.51,1.5,13.94,57.6,-36.9,3.491,2.52,10.6,7.0,,
25,25,AZJ,Aurizon Hldgs,10.515,4.92,-10,5.08,3.77,12.30,p,2.50,3.39,48.2,19.80,24.8,32.8,1.619,-,27.4,23.2,,
26,26,TCL,Transurban Grp,10.268,6.91,-1,7.31,6.03,32.50,p,4.70,5.14,5.1,11.70,59.1,209.0,3.052,2.10,18.8,15.4,,
27,28,WRT,Westfield Retail Tr,8.997,3.02,-,3.45,2.82,19.42,,6.43,6.43,13.6,26.70,11.3,25.2,.865,3.47,.2,10.2,,
28,27,CCL,Coca-Cola Amatil,8.926,11.69,-29,15.399,11.46,56.00,p,4.79,6.19,6.7,56.20,20.8,4.5,4.294,1.91,-11.6,5.8,,
29,29,RHC,Ramsay Health Care,8.863,43.86,+15,45.17,29.21,70.50,f,1.61,2.30,17.5,125.10,35.1,17.2,5.749,2.47,51.5,40.3,,
30,30,ORI,Orica,8.701,23.50,-4,27.59,17.47,94.00,f,4.00,5.27,2.2,165.40,14.2,-20.7,2.178,4.44,-4.5,1.3,,
