Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 23, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 3978.5 at 2011-09-23T17:07:24. Report at Friday, September 23, 2011. Processed Saturday at 2011-09-24T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,110.957,34.55,-260,49.81,34.81,97.94,f,2.83,4.05,-3.2,399.57,8.6,39.1,2.283,9.90,.6,10.2,,
2,2,CBA,C'wlth Bank  of Aust,67.539,43.33,-265,55.77,42.72,320.00,f,7.39,10.55,10.3,395.10,11.0,19.4,1.905,16.82,-5.1,8.6,,
3,3,WBC,Westpac Banking,56.756,18.73,-119,25.60,17.84,150.00,f,8.01,11.44,19.8,249.20,7.5,55.7,1.505,9.55,-8.3,3.9,,
4,4,ANZ,ANZ Banking Grp,49.294,18.75,-82,25.96,17.63,138.00,f,7.36,10.51,23.5,206.30,9.1,17.1,1.524,10.61,-11.2,8.3,,
5,5,NAB,National Aust Bank,46.246,21.01,-134,28.18,19.64,162.00,f,7.71,11.01,4.1,205.10,10.2,10.1,1.292,12.80,-3.7,4.8,,
6,6,NWS,News Corp,41.370,16.15,+14,18.48,13.32,14.33,,.89,.89,-5.5,96.84,16.7,-13.4,.455,2.41,2.0,2.3,,
7,7,TLS,Telstra Corp,38.076,3.06,+2,3.17,2.55,28.00,f,9.15,13.07,-,26.10,11.7,-16.7,3.098,.36,28.3,-1.2,,
8,8,WES,Wesfarmers,34.628,29.85,-56,35.26,26.04,150.00,f,5.03,7.18,20.0,166.70,17.9,22.7,1.220,4.12,-2.1,9.3,,
9,9,WOW,Woolworths,29.974,24.57,-14,30.18,23.70,122.00,f,4.97,7.09,6.1,173.60,14.2,5.1,3.829,1.94,-10.5,.9,,
10,11,NCM,Newcrest Min,27.616,36.10,-49,43.71,35.15,30.00,,.83,.83,20.0,126.40,28.6,-6.7,2.101,13.32,-3.2,12.0,,
11,10,RIO,Rio Tinto,27.300,62.65,-617,89.04,63.85,111.75,f,1.78,2.55,128.8,731.53,8.6,75.2,.484,18.81,-5.8,4.0,,
12,12,WPL,Woodside Petroleum,24.884,31.37,-172,50.85,30.53,106.93,f,3.41,4.87,2.5,161.22,19.5,-5.9,2.325,14.06,-19.8,-9.9,,
13,13,WDC,Westfield Grp,17.364,7.52,-32,10.204,7.24,55.76,,7.41,7.41,-13.3,34.66,21.7,19.7,1.073,7.07,-13.2,-9.5,,
14,14,FMG,Fortescue Metals Grp,15.413,4.95,-63,7.34,5.05,7.00,f,1.41,1.76,-,30.60,16.2,89.5,8.365,.73,18.2,9.7,,
