Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 11, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5474.6 at 2014-07-11T16:37:36. Report at Friday, July 11, 2014. Processed Saturday at 2014-07-12T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,131.700,81.23,-72,82.685,70.12,383.00,f,4.72,6.74,9.0,509.80,15.9,8.9,2.895,22.10,15.2,25.3,,
2,2,BHP,BHP Billiton,120.695,37.58,+1,39.79,32.87,129.10,f,3.44,4.91,7.6,314.04,12.0,-24.4,1.554,16.04,12.4,-,,
3,3,WBC,Westpac Banking,105.552,33.95,-45,35.99,28.836,178.00,f,5.24,7.49,4.8,230.20,14.7,6.6,2.223,11.13,16.2,26.6,,
4,4,ANZ,ANZ Banking Grp,91.932,33.35,-43,35.07,28.52,174.00,f,5.22,7.45,13.1,247.10,13.5,-.9,2.015,13.90,18.1,24.2,,
5,5,NAB,National Aust Bank,79.256,33.67,-6,37.07,29.825,196.00,f,5.82,8.32,5.6,244.10,13.8,5.1,1.700,14.91,14.1,19.7,,
6,6,TLS,Telstra Corp,66.322,5.33,-1,5.40,4.77,28.50,f,5.35,7.64,-,31.50,16.9,-2.9,5.151,.37,13.0,30.0,,
7,7,WES,Wesfarmers,49.115,42.96,+2,44.60,38.739,188.10,f,4.38,6.25,9.1,208.78,20.6,6.4,1.887,4.38,10.9,19.1,,
8,8,WOW,Woolworths,45.316,35.97,-45,38.92,32.36,136.00,f,3.78,5.40,5.6,195.09,18.4,-15.5,4.872,2.83,12.1,14.9,,
9,9,WPL,Woodside Petroleum,34.159,41.46,-35,43.05,36.54,207.71,f,5.01,7.16,61.9,238.04,17.4,-5.1,1.915,20.65,16.4,7.3,,
10,10,CSL,CSL,32.114,67.49,-101,72.82,62.83,115.86,,1.72,1.72,25.6,291.60,23.1,38.8,9.906,5.53,3.9,32.7,,
11,11,RIO,Rio Tinto,27.078,62.14,-46,71.30,54.22,213.14,f,3.43,4.90,30.3,221.73,28.0,58.5,.453,23.76,11.9,-5.5,,
12,12,WDC,Westfield Grp,22.526,10.84,-,11.72,9.67,51.00,p,4.70,5.02,3.0,74.13,14.6,9.6,1.468,7.29,1.3,16.5,,
13,13,MQG,Macquarie Grp,19.033,59.26,-118,61.19,36.633,258.34,p,4.36,5.11,32.2,413.28,14.3,55.7,1.598,.32,43.5,36.5,,
14,15,SCG,Scentre Grp,17.783,3.34,+19,3.39,3.07,-,,-,-,-,-,-,-,-,-,-,-,,
15,14,SUN,Suncorp Grp,17.536,13.63,-7,13.82,11.78,65.00,f,4.77,6.81,37.5,36.37,37.5,-31.1,1.254,6.14,13.8,30.0,,
16,16,AMP,AMP,15.942,5.39,-2,5.52,4.11,23.00,p,4.27,5.55,-8.0,23.20,23.2,-33.2,1.944,1.35,25.0,11.9,,
17,17,ORG,Origin Energy,15.859,14.37,-2,15.50,11.71,50.00,,3.48,3.48,-,15.90,90.4,-16.0,1.072,-,24.7,3.1,,
18,18,WFD,Westfield Corp,15.440,7.43,+14,7.44,6.70,-,,-,-,-,-,-,-,-,-,-,-,,
19,20,QBE,QBE Insurance Grp,14.654,11.47,-7,17.53,10.05,32.00,f,2.79,3.99,-36.0,-23.42,-,-,1.260,5.31,-28.5,-7.6,,
20,23,TCL,Transurban Grp,14.526,7.66,+4,7.82,6.412,35.00,p,4.57,4.96,5.1,11.70,65.5,208.8,4.317,2.01,20.2,20.8,,
21,19,OSH,Oil Search,14.385,9.47,-33,9.88,7.765,4.36,,.46,.46,12.9,17.17,55.2,54.9,3.763,-,17.5,12.1,,
22,21,BXB,Brambles,14.321,9.16,-21,9.855,7.61,27.00,p,2.95,3.33,3.9,94.30,9.7,13.6,4.390,.78,3.9,13.7,,
