Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 26, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5023.8 at 2013-07-26T16:44:05. Report at Friday, July 26, 2013. Processed Saturday at 2013-07-27T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,118.719,73.65,+219,74.18,53.75,361.00,f,4.90,7.00,4.4,446.70,16.5,-1.2,2.856,-,35.9,18.9,,
2,2,BHP,BHP Billiton,111.125,34.60,+74,39.34,30.43,110.65,f,3.20,4.57,14.1,176.90,19.6,-13.6,1.688,11.33,12.0,-2.1,,
3,3,WBC,Westpac Banking,94.726,30.52,+126,34.686,22.991,170.00,f,5.57,7.96,6.4,205.00,14.9,4.5,2.049,10.71,40.5,16.3,,
4,4,ANZ,ANZ Banking Grp,80.686,29.41,+30,32.09,23.22,152.00,f,5.17,7.38,3.6,211.20,13.9,4.0,1.957,12.56,32.4,15.4,,
5,5,NAB,National Aust Bank,72.815,31.00,+66,34.37,22.97,183.00,f,5.90,8.43,4.7,192.30,16.1,-2.9,1.662,14.03,32.8,15.0,,
6,6,TLS,Telstra Corp,61.220,4.92,+3,5.15,3.69,28.00,f,5.69,8.13,-,28.60,17.2,20.8,5.237,.34,31.4,25.2,,
7,7,WES,Wesfarmers,46.741,40.34,+139,44.25,32.00,172.00,f,4.26,6.09,10.0,193.60,20.8,10.6,1.585,4.63,29.6,14.2,,
8,8,WOW,Woolworths,42.019,33.61,+24,36.84,28.333,129.00,f,3.84,5.48,3.3,162.88,20.6,25.6,4.975,2.17,22.6,14.1,,
9,9,CSL,CSL,32.094,65.89,+125,67.19,39.25,95.66,,1.45,1.45,3.8,217.08,30.4,8.8,9.362,5.08,57.2,28.6,,
10,10,WPL,Woodside Petroleum,31.127,37.78,+5,38.69,32.16,126.62,f,3.35,4.79,19.9,352.47,10.7,18.4,2.042,17.71,17.8,.3,,
11,11,WDC,Westfield Grp,25.102,11.57,+23,12.55,9.53,49.50,,4.28,4.28,2.3,75.79,15.3,-2.2,1.592,6.90,21.2,12.5,,
12,12,RIO,Rio Tinto,24.943,57.24,+127,72.30,48.37,160.18,f,2.80,4.00,15.9,-155.72,-,-38.8,.446,19.53,10.9,-4.8,,
13,13,QBE,QBE Insurance Grp,19.961,16.35,+20,17.09,10.02,50.00,f,3.06,3.48,-42.5,62.69,26.1,-1.7,1.816,4.30,20.9,5.1,,
14,14,SUN,Suncorp Grp,16.327,12.69,+24,12.98,8.224,45.00,f,3.55,5.07,14.3,71.16,17.8,26.3,1.156,6.32,58.6,20.7,,
15,15,MQG,Macquarie Grp,14.616,43.01,-105,47.37,24.26,200.00,p,4.65,5.15,42.9,270.57,15.9,21.6,1.223,29.92,81.2,10.7,,
16,16,BXB,Brambles,14.235,9.14,+14,9.60,6.09,26.50,p,2.90,3.27,.5,41.07,22.3,23.0,5.294,.55,51.8,23.8,,
17,17,ORG,Origin Energy,13.428,12.23,-44,13.80,9.84,50.00,f,4.09,5.84,-,64.80,18.9,16.0,.929,6.72,7.9,-3.1,,
18,18,AMP,AMP,13.368,4.54,-6,5.79,3.89,25.00,p,5.51,6.92,-13.8,24.70,18.4,-2.7,1.775,1.13,19.3,.9,,
19,19,STO,Santos,13.335,13.81,-1,14.33,10.365,30.00,f,2.17,3.10,-,54.40,25.4,-11.4,1.424,-,31.8,3.9,,
20,20,AMC,Amcor,12.731,10.55,+11,10.97,7.11,38.50,,3.65,3.65,5.7,37.00,28.5,12.3,3.767,.97,46.5,23.1,,
21,21,IAG,Insurance Aust Grp,12.183,5.86,+5,6.08,3.65,23.00,f,3.92,5.61,6.3,25.36,23.1,9.0,2.693,1.31,63.0,24.8,,
22,22,FMG,Fortescue Metals Grp,11.241,3.61,+5,5.47,2.81,4.00,,1.11,1.58,14.3,38.59,9.4,-19.4,3.045,1.26,-11.6,-4.6,,
23,23,OSH,Oil Search,10.774,8.04,-18,8.455,6.81,3.85,,.48,.48,1.5,12.73,63.2,-36.9,3.487,-,15.4,11.9,,
24,24,TCL,Transurban Grp,10.356,6.99,+7,7.18,5.60,31.00,p,4.43,4.87,9.3,2.90,241.0,-51.7,2.970,2.12,19.8,22.0,,
25,25,CCL,Coca-Cola Amatil,9.957,13.04,-22,15.43,11.73,56.00,p,4.29,5.80,6.7,60.40,21.6,4.5,4.790,1.90,-2.4,8.8,,
26,27,NNC,News,9.780,17.08,+55,17.70,14.34,-,,-,-,-,-,-,-,.251,-,-,-,,
27,26,AZJ,Aurizon Hldgs,9.618,4.50,-4,4.58,3.18,8.70,p,1.93,2.21,124.3,17.70,25.4,49.5,1.319,2.94,44.0,-,,
28,30,NCM,Newcrest Min,9.512,12.41,+129,29.97,9.07,35.00,,2.82,2.94,16.7,101.70,12.2,-3.8,.630,14.92,-46.5,-26.7,,
29,28,WRT,Westfield Retail Tr,9.407,3.08,-1,3.45,2.87,18.75,,6.09,6.09,13.6,27.06,11.4,25.2,.904,3.42,7.3,-,,
30,29,CWN,Crown,9.251,12.70,-25,13.75,8.33,37.00,p,2.91,3.54,-,58.04,21.9,57.6,2.741,3.49,55.7,21.8,,
31,33,SGP,Stockland,8.462,3.67,+18,3.98,3.12,24.00,,6.54,6.54,1.3,1.30,282.3,-6.4,1.029,3.49,21.1,7.2,,
32,32,GMG,Goodman Grp,8.241,4.81,+5,5.59,3.69,18.70,,3.89,3.89,-38.3,23.07,20.8,5.0,1.593,2.64,33.4,22.0,,
33,31,AGK,AGL Energy,8.169,14.74,-27,16.60,13.66,62.00,f,4.21,6.01,5.0,65.00,22.7,-38.7,1.145,7.61,-2.3,5.1,,
34,34,RMD,ResMed Inc,7.672,4.93,-1,5.28,3.00,5.65,,1.15,1.15,-,19.71,25.0,22.0,4.864,-,65.0,11.4,,
35,35,RHC,Ramsay Health Care,7.408,36.66,-2,37.80,22.35,63.50,f,1.73,2.47,15.4,119.40,30.7,15.1,5.268,2.63,58.1,41.1,,
36,36,SYD,Sydney Airport,6.775,3.64,+1,3.84,2.98,21.00,,5.77,5.77,-,9.63,37.8,47.3,3.188,-2.40,22.9,16.2,,
37,37,ASX,ASX,6.698,34.60,-20,39.38,27.103,173.00,f,5.00,7.14,-2.9,191.20,18.1,-.7,2.237,4.12,18.5,12.8,,
38,38,ORI,Orica,6.690,18.17,-2,27.59,17.47,93.00,p,5.12,6.03,2.2,114.80,15.8,23.9,2.061,3.34,-24.1,-7.0,,
39,39,GPT,GPT Grp,6.623,3.80,+2,4.23,3.38,19.80,,5.21,5.21,8.4,33.60,11.3,63.5,.963,3.73,16.9,16.2,,
40,40,MGR,Mirvac Grp,6.230,1.70,+6.5,1.835,1.32,8.60,,5.06,5.06,2.4,8.64,19.7,-7.0,1.083,1.64,31.2,15.8,,
41,43,AFI,Aust Foundation,5.851,5.64,+8,5.85,4.30,21.00,f,3.72,5.32,4.8,23.47,24.0,112.2,1.265,5.18,31.9,9.7,,
42,44,CFX,CFS Retail Prop,5.770,2.04,+5,2.26,1.875,13.40,,6.57,6.58,3.1,11.80,17.3,-.2,.986,2.05,10.3,10.2,,
43,42,SHL,Sonic Healthcare,5.740,14.45,-8,15.30,12.33,60.00,p,4.15,4.95,-,82.70,17.5,6.9,2.199,-2.27,19.3,17.5,,
44,41,LEI,Leighton Hldgs,5.558,16.48,-91,24.29,14.40,80.00,p,4.85,5.63,33.3,133.50,12.3,31.8,1.905,7.89,.3,-13.8,,
45,45,CPU,Computershare,5.473,9.84,-23,11.35,7.46,28.00,p,2.85,3.33,-,25.31,38.9,-20.0,4.741,-2.25,32.2,2.3,,
46,46,WOR,WorleyParsons,5.328,21.91,-8,28.40,18.61,92.50,f,4.22,5.64,5.8,144.90,15.1,15.6,2.691,1.41,-13.2,1.4,,
47,51,LLC,Lend Lease Grp,5.047,8.77,+12,11.33,7.56,44.00,,5.02,5.02,8.6,108.30,8.1,9.6,1.290,4.70,13.7,11.0,,
48,48,AIO,Asciano,5.023,5.15,-12,5.73,4.09,9.25,f,1.80,2.57,25.0,33.50,15.4,1.7,1.501,.71,20.9,1.8,,
