Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 28, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5376.8 at 2014-03-28T16:40:36. Report at Friday, March 28, 2014. Processed Saturday at 2014-03-29T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,124.344,77.14,+148,79.88,64.49,383.00,f,4.96,7.09,9.0,509.80,15.1,8.9,2.733,22.10,19.4,20.6,,
2,2,BHP,BHP Billiton,116.071,36.14,+56,39.79,30.43,129.10,f,3.57,5.10,7.6,314.04,11.5,-24.4,1.494,16.04,14.3,-5.1,,
3,3,WBC,Westpac Banking,107.045,34.43,+83,34.879,27.071,174.00,f,5.05,7.22,4.8,220.40,15.6,6.6,2.254,11.07,19.2,20.3,,
4,4,ANZ,ANZ Banking Grp,90.062,32.82,+57,34.06,26.30,164.00,f,5.00,7.14,13.1,231.30,14.2,-.9,1.974,13.48,21.4,18.3,,
5,5,NAB,National Aust Bank,83.135,35.32,+65,37.07,27.55,190.00,f,5.38,7.68,5.6,229.50,15.4,5.1,1.783,14.64,21.5,18.8,,
6,6,TLS,Telstra Corp,62.589,5.03,+3,5.30,4.48,28.50,f,5.67,8.09,-,31.50,16.0,-2.9,4.861,.37,18.0,30.0,,
7,7,WES,Wesfarmers,47.320,41.39,-31,44.60,36.767,188.10,f,4.54,6.49,9.1,208.78,19.8,6.4,1.818,4.38,7.8,14.5,,
8,8,WOW,Woolworths,44.667,35.60,-20,36.96,31.53,136.00,f,3.82,5.46,5.6,195.09,18.2,-15.5,4.803,2.83,9.5,14.6,,
9,9,CSL,CSL,33.780,69.85,-126,72.82,56.15,115.86,,1.66,1.66,25.6,291.60,24.0,38.8,10.420,5.53,20.0,27.6,,
10,10,WPL,Woodside Petroleum,31.844,38.65,+22,39.53,33.292,207.71,f,5.37,7.68,61.9,238.04,16.2,-5.1,1.786,20.65,15.7,-1.9,,
11,11,RIO,Rio Tinto,27.557,63.24,+187,71.30,49.81,213.14,f,3.37,4.81,-25.2,221.73,28.5,58.5,.461,-,14.5,-6.7,,
12,12,WDC,Westfield Grp,21.727,10.28,-1,12.55,9.67,51.00,p,4.96,5.29,3.0,74.13,13.9,9.6,1.416,7.29,-.7,8.6,,
13,13,MQG,Macquarie Grp,18.510,57.65,+282,57.80,30.777,221.26,p,3.84,4.50,42.9,313.27,18.4,21.6,1.549,31.64,62.6,22.5,,
14,17,FMG,Fortescue Metals Grp,16.628,5.34,+36,6.22,2.87,20.00,f,3.75,5.35,25.0,107.19,5.0,20.6,2.916,2.44,40.9,-3.8,,
15,14,SUN,Suncorp Grp,16.276,12.65,+1,13.75,11.247,65.00,f,5.14,7.34,37.5,36.37,34.8,-31.1,1.164,6.14,14.6,21.1,,
16,15,QBE,QBE Insurance Grp,15.796,12.65,-25,17.53,10.05,32.00,f,2.53,3.61,-36.0,-23.42,-,-,1.359,5.31,-4.2,-6.9,,
17,16,ORG,Origin Energy,15.748,14.30,-13,14.99,11.71,50.00,,3.50,3.50,-,15.90,89.9,-16.0,1.064,-,11.6,-.4,,
18,19,AMP,AMP,14.670,4.96,+4,5.79,4.11,23.00,p,4.64,6.03,-8.0,23.20,21.4,-33.2,1.789,1.35,-.1,2.7,,
19,18,BXB,Brambles,14.559,9.32,-15,9.825,7.489,27.00,p,2.90,3.27,3.9,94.30,9.9,13.6,4.463,.78,13.3,13.6,,
20,22,IAG,Insurance Aust Grp,13.043,5.57,+7,6.25,5.25,38.00,f,6.82,9.75,111.8,46.15,12.1,180.4,2.615,1.78,4.1,21.7,,
21,20,STO,Santos,12.991,13.32,-7,15.80,11.35,30.00,f,2.25,3.22,-,53.30,25.0,15.2,1.272,-,9.4,-2.8,,
22,23,AMC,Amcor,12.489,10.35,-14,10.89,8.331,40.00,,3.86,3.86,8.1,43.20,24.0,9.1,3.375,-.09,26.5,22.4,,
23,21,OSH,Oil Search,12.479,8.36,-30,8.975,6.86,4.36,,.52,.52,12.9,17.17,48.7,54.9,3.264,-,13.1,6.1,,
24,24,CWN,Crown Resorts,12.026,16.51,-62,18.22,11.45,37.00,p,2.24,2.72,-,82.03,20.1,-3.4,3.292,4.20,37.4,30.9,,
25,25,AZJ,Aurizon Hldgs,10.943,5.12,-1,5.255,3.77,16.20,p,3.16,4.32,48.2,17.40,29.4,32.8,1.685,2.99,33.3,18.8,,
26,26,TCL,Transurban Grp,10.816,7.25,+3,7.355,6.30,32.50,p,4.48,4.90,5.1,11.70,62.0,209.0,3.214,2.01,19.1,16.2,,
27,27,RHC,Ramsay Health Care,9.668,47.84,-98,50.56,31.14,75.50,f,1.58,2.25,17.5,135.10,35.4,17.2,6.270,2.07,50.9,39.0,,
28,28,SYD,Sydney Airport,9.352,4.22,+7,4.29,3.23,22.50,,5.33,5.33,7.1,3.24,130.2,-67.7,2.557,-2.66,36.9,19.1,,
29,29,WRT,Westfield Retail Tr,8.848,2.97,-8,3.45,2.82,19.85,p,6.68,6.72,5.9,25.68,11.6,2.3,.845,3.52,4.9,11.1,,
30,30,SGP,Stockland,8.610,3.70,-2,4.12,3.32,24.00,,6.49,6.49,-,24.34,15.2,-23.7,1.051,3.52,8.3,7.1,,
31,31,CCL,Coca-Cola Amatil,8.453,11.07,-5,15.150,10.885,56.00,p,5.06,6.62,-,10.50,105.4,-10.2,4.859,1.83,-20.2,2.5,,
32,32,AGK,AGL Energy,8.415,15.07,+8,16.15,13.85,63.00,f,4.18,5.97,3.3,51.10,29.5,120.0,1.147,7.56,-1.0,7.1,,
33,34,GMG,Goodman Grp,8.155,4.72,+3,5.59,4.47,20.05,,4.25,4.71,79.6,9.39,50.3,76.5,1.397,2.73,2.9,16.9,,
34,33,ORI,Orica,7.997,21.56,-63,24.85,17.47,94.00,f,4.36,5.75,2.2,165.40,13.0,-20.7,2.002,4.44,-8.2,-2.9,,
35,35,NCM,Newcrest Min,7.512,9.80,-75,20.29,6.96,12.00,,1.22,1.22,-65.7,-791.10,-,-58.4,.745,12.68,-51.1,-36.7,,
36,36,LEI,Leighton Hldgs,7.126,21.10,+6,23.15,14.40,105.00,p,4.98,6.04,31.3,150.90,14.0,12.8,2.195,7.93,8.1,-6.2,,
37,38,ASX,ASX,6.952,35.91,-15,39.38,32.06,170.50,f,4.75,6.78,-2.8,196.10,18.3,1.5,2.093,6.60,5.7,7.5,,
38,37,SHL,Sonic Healthcare,6.914,17.25,-38,17.94,12.72,64.00,p,3.71,4.43,5.1,90.90,19.0,4.5,2.369,-2.76,28.8,18.0,,
39,41,LLC,Lend Lease Grp,6.855,11.87,+11,12.10,8.12,42.00,,3.54,3.54,10.5,92.00,12.9,8.6,1.583,5.46,20.9,14.2,,
40,40,CPU,Computershare,6.730,12.10,-24,12.765,9.40,28.00,p,2.31,2.51,-,42.09,28.7,42.8,5.519,-2.50,21.8,12.7,,
41,39,RMD,ResMed Inc,6.697,4.73,-14,5.94,4.26,8.43,,1.78,1.78,367.8,26.35,18.0,34.1,3.857,-,10.3,18.6,,
42,45,JHX,James Hardie Ind,6.352,14.23,+13,15.206,8.474,24.02,,1.69,1.69,-57.5,38.70,36.8,-89.7,363.890,.11,52.5,38.4,,
