Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 21, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5224.8 at 2015-08-21T16:43:06. Report at Friday, August 21, 2015. Processed Saturday at 2015-08-22T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,123.030,75.59,-608.7,96.168,73.173,420.00,f,5.56,7.94,4.7,557.00,13.6,1.1,2.522,25.51,5.9,20.3,,
2,2,WBC,Westpac Banking,99.879,31.37,+4,40.07,30.91,185.00,f,5.90,8.42,4.6,243.00,12.9,9.8,2.022,11.84,-5.5,14.7,,
3,4,NAB,National Aust Bank,81.815,31.16,-60,39.15,30.80,198.00,f,6.35,9.08,4.2,244.10,12.8,-13.8,1.741,15.65,-3.0,15.3,,
4,3,ANZ,ANZ Banking Grp,81.490,28.34,-95,37.25,28.00,181.00,f,6.39,9.12,8.5,270.70,10.5,21.3,1.709,15.75,-7.4,11.7,,
5,5,BHP,BHP Billiton,77.402,24.10,-122,33.975,23.925,147.02,f,6.10,8.71,11.2,203.47,11.8,12.2,.897,18.54,-20.3,-.5,,
6,6,TLS,Telstra Corp,74.210,6.07,-1,6.735,5.23,30.50,f,5.02,7.18,3.4,34.50,17.6,-9.3,5.123,.39,14.8,22.9,,
7,7,WES,Wesfarmers,45.860,40.81,+43,46.95,38.45,200.00,f,4.90,7.00,4.5,216.10,18.9,-.7,1.746,4.85,-4.9,9.3,,
8,8,CSL,CSL,41.905,90.15,-300,102.43,71.04,164.37,,1.82,1.82,30.7,380.60,23.7,33.2,12.106,5.10,28.2,30.3,,
9,9,WOW,Woolworths,33.401,26.37,-63,37.04,26.01,139.00,f,5.27,7.53,3.0,192.40,13.7,3.6,3.249,3.52,-22.0,1.0,,
10,10,WPL,Woodside Petroleum,26.003,31.56,-128,44.23,30.88,273.96,f,8.68,12.40,43.4,323.05,9.8,54.8,1.332,27.02,-19.1,4.2,,
11,11,MQG,Macquarie Grp,24.908,74.68,-425,86.20,54.65,330.00,p,4.42,5.18,26.9,538.15,13.9,32.4,1.829,38.19,41.8,51.0,,
12,12,RIO,Rio Tinto,21.006,49.52,-161,65.73,48.98,297.89,f,6.02,8.59,16.9,234.66,21.1,-19.4,.326,25.61,-13.8,5.4,,
