Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 12, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5196.9 at 2014-12-12T16:38:36. Report at Friday, December 12, 2014. Processed Saturday at 2014-12-13T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,132.527,81.74,+10,83.92,72.14,401.00,f,4.91,7.01,10.2,533.80,15.3,12.0,2.682,23.49,10.4,25.0,,
2,2,WBC,Westpac Banking,99.645,32.05,-96,35.99,30.00,182.00,f,5.68,8.11,4.6,243.70,13.2,9.8,2.080,11.57,7.6,25.8,,
3,3,BHP,BHP Billiton,91.405,28.46,-196,39.79,28.40,130.92,f,4.60,6.57,11.2,276.01,10.3,12.2,1.078,15.87,-16.9,-.7,,
4,4,ANZ,ANZ Banking Grp,85.455,31.00,-110,35.07,28.84,178.00,f,5.74,8.20,8.5,267.10,11.6,23.0,1.795,14.65,5.1,22.9,,
5,5,NAB,National Aust Bank,75.604,31.95,-45,36.00,31.50,198.00,f,6.20,8.85,4.2,222.10,14.4,-13.8,1.600,15.15,-1.3,19.0,,
6,6,TLS,Telstra Corp,69.686,5.70,+3,5.80,4.93,29.50,f,5.18,7.39,5.4,34.40,16.6,24.3,4.966,.60,14.1,27.2,,
7,7,WES,Wesfarmers,46.546,41.42,-63,45.756,39.61,189.90,f,4.58,6.55,4.5,234.47,17.7,-.7,1.850,6.14,-,18.0,,
8,8,CSL,CSL,40.506,85.32,-65,88.66,63.77,123.73,,1.45,1.45,17.9,286.73,29.8,9.0,12.159,5.00,26.8,41.6,,
9,9,WOW,Woolworths,37.715,29.86,-98,38.92,29.45,137.00,f,4.59,6.55,3.0,196.50,15.2,3.6,3.701,3.11,-5.3,11.6,,
10,10,WPL,Woodside Petroleum,28.507,34.60,-111,44.23,33.72,233.81,f,6.76,9.65,61.9,266.00,13.0,-5.1,1.650,19.97,-2.8,10.5,,
11,11,RIO,Rio Tinto,23.387,53.67,-347,71.30,53.47,223.23,f,4.16,5.94,30.3,374.22,14.3,58.5,.416,23.73,-13.2,1.3,,
12,13,SCG,Scentre Grp,18.742,3.52,-2,3.66,3.07,-,,-,-,5.9,205.46,1.7,2.3,1.799,2.80,-18.4,3.4,,
13,12,MQG,Macquarie Grp,18.736,58.30,-210,62.49,51.02,290.00,p,4.97,5.83,32.2,483.86,12.0,55.7,1.629,32.50,15.3,44.0,,
14,15,WFD,Westfield Corp,18.578,8.94,+39,8.94,6.70,-,,-,-,3.0,-39.26,-,9.6,1.158,3.80,39.4,25.7,,
15,14,SUN,Suncorp Grp,17.794,13.83,-55,15.08,11.548,75.00,f,5.42,7.75,36.4,57.11,24.2,48.6,1.341,6.32,18.4,27.9,,
16,17,TCL,Transurban Grp,16.567,8.69,+4,8.74,6.619,37.50,p,4.32,4.66,14.4,18.30,47.5,54.5,2.766,3.00,31.3,20.8,,
17,16,AMP,AMP,16.031,5.42,-26,5.96,4.11,24.00,p,4.43,5.76,-8.0,22.70,23.9,-33.2,2.049,1.35,35.4,17.8,,
18,18,BXB,Brambles,15.786,10.08,-7,10.48,8.43,27.00,p,2.68,3.02,-,86.20,11.7,-12.2,5.443,.82,14.1,16.2,,
19,19,AMC,Amcor,15.627,12.95,+13,13.25,9.60,43.00,,3.32,3.32,17.3,46.80,27.7,52.1,6.812,-.05,26.4,30.3,,
20,20,QBE,QBE Insurance Grp,15.001,10.99,-14,13.23,10.05,27.00,f,2.46,3.51,-36.0,-31.16,-,-,1.307,5.62,-1.1,-2.0,,
21,21,IAG,Insurance Aust Grp,14.635,6.25,-5,6.61,5.32,39.00,f,6.24,8.91,8.3,56.09,11.1,11.9,2.171,1.29,15.6,35.8,,
22,22,ORG,Origin Energy,12.070,10.91,-34,16.21,10.28,50.00,,4.58,4.58,-,48.10,22.7,-7.0,.823,6.56,-17.3,-2.0,,
23,24,RHC,Ramsay Health Care,11.032,54.59,-53,56.31,39.56,85.00,f,1.56,2.22,20.6,144.10,37.9,20.5,6.388,2.48,29.6,45.0,,
24,23,OSH,Oil Search,10.887,7.15,-53,9.88,6.87,4.40,,.62,.62,12.9,19.26,37.1,54.9,3.059,3.38,-4.8,7.7,,
25,25,SYD,Sydney Airport,10.505,4.74,+7,4.76,3.68,23.50,,4.96,4.96,7.1,9.97,47.5,-67.7,2.830,-2.65,26.3,27.1,,
26,29,GMG,Goodman Grp,10.228,5.86,+21,5.86,4.54,20.70,,3.53,3.53,6.7,38.20,15.3,7.0,1.583,2.88,21.9,30.3,,
27,28,SGP,Stockland,9.677,4.12,-8,4.30,3.59,24.00,,5.83,5.83,-,22.80,18.1,6.9,1.189,3.53,19.9,15.9,,
28,26,CWN,Crown Resorts,9.542,13.10,-74,18.22,12.99,37.00,p,2.82,3.43,-,90.03,14.6,30.4,2.532,4.26,-15.8,23.3,,
29,27,AZJ,Aurizon Hldgs,9.532,4.46,-17,5.265,4.15,16.50,,3.70,4.31,34.2,11.80,37.8,30.8,1.553,3.00,-1.9,13.8,,
30,31,LLC,Lend Lease Grp,9.100,15.70,+13,16.31,10.135,71.00,,4.52,4.52,69.0,150.80,10.4,47.9,1.854,6.14,47.2,35.8,,
31,30,RMD,ResMed Inc,9.014,6.45,-1,6.61,4.68,9.98,,1.55,1.55,43.7,25.90,24.9,13.9,4.837,-,24.2,39.7,,
32,32,AGL,AGL Energy,8.543,12.69,-68,15.590,12.55,63.00,f,4.96,7.09,-,102.20,12.4,-14.2,1.186,7.75,-7.1,1.8,,
33,33,CTX,Caltex Aust,8.540,31.63,+50,32.75,16.80,37.00,f,1.17,1.67,-15.0,184.30,17.2,-29.5,3.236,9.31,57.6,41.3,,
34,36,NCM,Newcrest Min,8.217,10.72,+29,12.50,6.99,-,,-,-,-100.0,-289.80,-,-4.3,1.037,9.94,33.7,-28.9,,
35,34,FMG,Fortescue Metals Grp,7.535,2.42,-26,6.22,2.40,20.00,f,8.26,11.81,100.0,93.42,2.6,75.0,1.037,2.56,-51.7,-11.9,,
36,38,LEI,Leighton Hldgs,7.298,21.56,+46,23.15,15.10,117.00,p,5.43,6.31,31.3,128.50,16.8,12.8,2.200,7.96,38.7,8.7,,
37,37,GPT,GPT Grp,7.163,4.25,-,4.31,3.34,20.80,,4.89,4.89,5.7,30.45,14.0,-,1.067,3.82,28.4,17.3,,
38,41,SHL,Sonic Healthcare,7.153,17.83,+53,19.30,15.41,67.00,p,3.76,4.58,8.1,96.20,18.5,13.3,2.232,-2.43,8.4,20.2,,
39,35,STO,Santos,7.033,7.16,-124,15.32,6.975,35.00,f,4.89,6.98,-,46.30,15.5,15.2,.808,-,-41.2,-9.7,,
40,40,ASX,ASX,6.896,35.62,-63,37.93,34.07,178.10,f,5.00,7.14,4.6,198.50,17.9,-,1.912,6.53,3.6,12.0,,
41,39,CCL,Coca-Cola Amatil,6.811,8.92,-34,12.35,8.19,52.00,p,5.83,7.70,-,6.10,146.2,-10.2,4.064,1.74,-19.1,-2.6,,
42,44,MGR,Mirvac Grp,6.747,1.825,+2,1.91,1.575,9.00,,4.93,4.93,3.5,12.19,15.0,7.3,1.081,1.66,10.2,20.8,,
43,42,APA,APA Grp,6.661,7.97,-18,8.25,5.93,36.25,,4.55,4.55,2.1,41.10,19.4,3.2,2.728,1.41,39.5,28.3,,
44,43,NVN,Novion Prop Grp,6.619,2.17,-2,2.22,1.86,13.60,p,6.27,6.33,-,13.61,15.9,-.7,1.095,1.90,16.4,15.4,,
45,47,DXS,DEXUS Prop Grp,6.475,7.15,+8,7.46,.995,37.56,,5.25,5.25,4.3,49.56,14.4,-26.7,1.058,6.36,20.6,17.9,,
46,45,ORI,Orica,6.475,17.37,-42,24.85,16.87,96.00,p,5.53,6.42,2.1,163.70,10.6,-2.1,1.507,5.03,-23.9,-6.8,,
47,46,AFI,Aust Foundation,6.462,5.95,-2,6.33,5.80,22.00,f,3.70,5.28,-,24.35,24.4,3.6,1.251,5.68,-.5,18.8,,
