Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 11, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5423.5 at 2014-04-11T16:43:05. Report at Friday, April 11, 2014. Processed Saturday at 2014-04-12T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,125.425,77.36,+38,79.88,64.49,383.00,f,4.95,7.07,9.0,509.80,15.2,8.9,2.757,22.10,10.9,19.8,,
2,2,BHP,BHP Billiton,120.824,37.62,-13,39.79,30.43,129.10,f,3.43,4.90,7.6,314.04,12.0,-24.4,1.556,16.04,19.2,-3.3,,
3,3,WBC,Westpac Banking,107.760,34.66,+6,34.99,27.071,174.00,f,5.02,7.17,4.8,220.40,15.7,6.6,2.270,11.07,9.2,19.7,,
4,4,ANZ,ANZ Banking Grp,92.888,33.85,+48,34.19,26.30,164.00,f,4.84,6.92,13.1,231.30,14.6,-.9,2.036,13.48,12.2,18.8,,
5,5,NAB,National Aust Bank,83.159,35.33,-5,37.07,27.55,190.00,f,5.38,7.68,5.6,229.50,15.4,5.1,1.784,14.64,10.3,17.0,,
6,6,TLS,Telstra Corp,62.838,5.05,-1,5.30,4.50,28.50,f,5.64,8.06,-,31.50,16.0,-2.9,4.881,.37,7.3,28.8,,
7,7,WES,Wesfarmers,48.669,42.57,+100,44.60,36.767,188.10,f,4.42,6.31,9.1,208.78,20.4,6.4,1.870,4.38,2.8,13.8,,
8,8,WOW,Woolworths,45.219,36.04,+8,36.96,31.53,136.00,f,3.77,5.39,5.6,195.09,18.5,-15.5,4.862,2.83,2.8,15.6,,
9,9,CSL,CSL,33.054,68.57,-203,72.82,56.15,115.86,,1.69,1.69,25.6,291.60,23.5,38.8,10.196,5.53,10.8,28.5,,
10,10,WPL,Woodside Petroleum,32.371,39.29,+53,39.53,33.292,207.71,f,5.29,7.55,61.9,238.04,16.5,-5.1,1.815,20.65,10.4,-1.4,,
11,11,RIO,Rio Tinto,27.936,64.11,+39,71.30,49.81,213.14,f,3.32,4.75,-25.2,221.73,28.9,58.5,.467,-,18.9,-5.3,,
12,12,WDC,Westfield Grp,22.340,10.57,+15,12.55,9.67,51.00,p,4.82,5.14,3.0,74.13,14.3,9.6,1.456,7.29,-4.9,10.9,,
13,13,MQG,Macquarie Grp,18.099,56.37,-159,58.37,30.993,221.26,p,3.93,4.60,42.9,313.27,18.0,11.1,1.515,31.64,50.7,23.2,,
