ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5160.0 at 2013-03-11T16:47:35. Report at Monday, March 11, 2013. Processed Tuesday at 2013-03-12T01:00:21+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AGL Energy,AGK,16.60,16.40,16.00,,
All 200 Financials etf unt,FIN,5.58,5.50,5.41,,
All 200 Industrials etf unt,IDD,3.96,3.88,3.88,,
AMCIL,AMH,.93,.90,.90,,
Antipa Min,AZY,.25,.225,.175,,
  opt dec14,AZYOA,.145,.125,.09,,
ANZ Banking Grp,ANZ,29.46,29.45,28.89,,
Atrum Coal,ATU,.77,.735,.70,,
Azure Healthcare,AZV,.054,.053,.052,,
Bell Financial Grp,BFG,.90,.875,.77,,
BetaSharesFinancials etf unt,QFN,10.10,10.08,9.76,,
Brierty,BYL,.455,.43,.43,,
Calliden Grp,CIX,.22,.215,.19,,
Cedar Woods Prop,CWP,5.92,5.80,5.40,,
Centuria Capital,CNI,.70,.695,.66,,
CI Res,CII,.715,.65,.61,,
Clime Capital 7.5% pref,CAMPA,2.14,2.12,2.09,,
  rts20mard,CAMR,.10,.076,-,,
Clime Invest,CIW,.80,.76,.68,,
Clough,CLO,1.36,1.345,1.305,,
Coca-Cola Amatil,CCL,15.25,14.99,14.49,,
Collins Foods,CKF,1.78,1.765,1.70,,
C'wlth Bank  of Aust,CBA,70.13,69.94,67.74,,
Computershare,CPU,10.81,10.74,10.40,,
Corum Grp,COO,.22,.21,.21,,
CTI Logistics,CLX,1.94,1.85,1.85,,
Emerging Leaders,ELI,.94,.91,.93,,
Finbar Grp,FRI,1.48,1.46,1.45,,
Flagship Invest,FSI,1.37,1.36,1.34,,
Freedom Foods Grp,FNP,1.12,1.11,1.02,,
Goodman Grp forus,GMG,4.97,4.93,4.78,,
Greencross,GXL,4.30,4.235,4.10,,
Harvey Norman,HVN,2.83,2.75,2.49,,
Homeloans,HOM,.87,.85,.835,,
iShares Glb Cons cdi,IXI,79.20,78.84,77.66,,
iShares Global 100 cdi,IOO,66.72,66.25,65.67,,
iShares S&P MidCap cdi,IJH,110.81,109.64,108.77,,
iShares MSCI Aus 200,IOZ,22.57,22.51,22.50,,
iShares MSCI EAFE cdi,IVE,58.28,58.02,57.41,,
iShares Russell 2000 cdi,IRU,91.91,90.83,89.78,,
iShares S&P 500 cdi,IVV,153.20,152.35,149.72,,
iShares S&P High Div,IHD,17.01,17.00,16.71,,
iShares S&P SmCap cdi,IJR,84.76,83.34,83.16,,
JB Hi-Fi,JBH,15.65,14.84,13.04,,
K2 Asset Mgt,KAM,.75,.735,.66,,
Kina Petroleum,KPL,.49,.465,.45,,
Linc Energy,LNC,3.04,2.73,2.71,,
Longreach Grp,LRG,.44,.42,.43,,
M2 Telecomms,MTU,4.58,4.53,4.54,,
MacarthurCook PSF unt,MPS,.08,.077,.071,,
Matsa Res,MAT,.55,.51,.385,,
Mortgage Choice,MOC,2.18,2.14,2.08,,
Myer Hldgs,MYR,3.02,3.00,2.82,,
NAOS Emerging Opp opt feb15,NCCO,.06,.055,.055,,
